,iter,loss,acc,val_loss,val_acc,profit_home,best_home,margin_home,profit_draw,bets_draw,margin_draw,profit_away,bets_away,margin_away
0,0.0,1.0367852449417114,0.48255813121795654,1.2511679848278958,0.45582821562977655,2.34,43.0,0.054418604651162786,-3.1199999999999988,29.0,-0.10758620689655168,-15.299999999999999,69.0,-0.2217391304347826
1,100.0,0.9614317417144775,0.5232558250427246,0.9676059674631599,0.5401840491528891,4.4,6.0,0.7333333333333334,-2.0,2.0,-1.0,-2.84,15.0,-0.18933333333333333
2,200.0,0.957184910774231,0.5406976938247681,0.9660429376765994,0.537423318149122,4.880000000000001,12.0,0.40666666666666673,-1.5,5.0,-0.3,-2.67,12.0,-0.2225
3,300.0,0.9587472677230835,0.5406976938247681,0.9644809833333536,0.5401840517125978,4.76,11.0,0.4327272727272727,-0.2999999999999998,7.0,-0.04285714285714283,-3.17,14.0,-0.22642857142857142
4,400.0,0.9602449536323547,0.5174418687820435,0.9640864876150353,0.5374233155894134,1.0100000000000005,10.0,0.10100000000000005,0.0900000000000003,10.0,0.00900000000000003,-2.29,16.0,-0.143125
5,500.0,0.9593836069107056,0.5406976938247681,0.9640556431255458,0.5389570645028097,2.0100000000000002,9.0,0.22333333333333336,1.3000000000000003,9.0,0.1444444444444445,-2.62,15.0,-0.17466666666666666
6,600.0,0.958964467048645,0.5406976938247681,0.9635371510967886,0.5401840422051084,3.6200000000000006,11.0,0.32909090909090916,2.1,5.0,0.42000000000000004,2.33,13.0,0.17923076923076925
7,700.0,0.957283616065979,0.5290697813034058,0.9634401319217096,0.5380368148622338,9.120000000000001,11.0,0.8290909090909092,1.0900000000000003,9.0,0.12111111111111114,-1.67,11.0,-0.15181818181818182
8,800.0,0.9590734839439392,0.5465116500854492,0.9630463927801401,0.5395705454919967,8.0,11.0,0.7272727272727273,-1.5,5.0,-0.3,-2.62,15.0,-0.17466666666666666
9,900.0,0.9605585336685181,0.5290697813034058,0.9631710663163588,0.5386503108440002,1.0100000000000005,10.0,0.10100000000000005,1.3800000000000003,12.0,0.11500000000000003,-2.29,16.0,-0.143125
10,1000.0,0.9570398330688477,0.5290697813034058,0.9628739280203369,0.5389570549953203,8.26,13.0,0.6353846153846153,1.3800000000000003,12.0,0.11500000000000003,-2.11,10.0,-0.211
11,1100.0,0.9588593244552612,0.5465116500854492,0.9627276882072168,0.5380368192503058,8.120000000000001,12.0,0.6766666666666667,-2.5,6.0,-0.4166666666666667,-2.29,16.0,-0.143125
12,1200.0,0.9601185917854309,0.5348837375640869,0.9627550865974894,0.5404908090281341,8.26,13.0,0.6353846153846153,-1.2999999999999998,8.0,-0.16249999999999998,-2.29,16.0,-0.143125
13,1300.0,0.9625803828239441,0.5348837375640869,0.9629536622141036,0.5417178028200301,2.0100000000000002,9.0,0.22333333333333336,1.1,6.0,0.18333333333333335,1.71,18.0,0.095
14,1400.0,0.959112286567688,0.5290697813034058,0.9625915629000752,0.5383435637672986,8.26,13.0,0.6353846153846153,-0.009999999999999787,10.0,-0.0009999999999999788,-2.29,16.0,-0.143125
15,1500.0,0.9579055905342102,0.5348837375640869,0.9626383989866526,0.5404908028116987,9.26,12.0,0.7716666666666666,1.3000000000000003,9.0,0.1444444444444445,3.38,15.0,0.22533333333333333
16,1600.0,0.9574330449104309,0.5348837375640869,0.9623993741222686,0.5383435586478813,7.260000000000001,14.0,0.5185714285714286,3.5900000000000003,10.0,0.35900000000000004,-2.11,10.0,-0.211
17,1700.0,0.9574860334396362,0.5406976938247681,0.962016047875574,0.5395705454919967,8.26,13.0,0.6353846153846153,1.3800000000000003,12.0,0.11500000000000003,-2.11,10.0,-0.211
18,1800.0,0.9604970812797546,0.5348837375640869,0.9623401457546679,0.5401840374513638,8.0,11.0,0.7272727272727273,-0.2999999999999998,7.0,-0.04285714285714283,-2.29,16.0,-0.143125
19,1900.0,0.9591923356056213,0.5290697813034058,0.9621125115938713,0.5395705571935221,7.260000000000001,14.0,0.5185714285714286,1.3800000000000003,12.0,0.11500000000000003,-2.29,16.0,-0.143125
20,2000.0,0.9586825966835022,0.5290697813034058,0.9621793163334665,0.5398773068299323,7.260000000000001,14.0,0.5185714285714286,-1.2999999999999998,8.0,-0.16249999999999998,6.88,15.0,0.45866666666666667
21,2100.0,0.9599882960319519,0.5290697813034058,0.9621114036056893,0.5398773108523316,7.260000000000001,14.0,0.5185714285714286,1.3800000000000003,12.0,0.11500000000000003,-2.29,16.0,-0.143125
22,2200.0,0.9592858552932739,0.5290697813034058,0.9621514912031911,0.5401840411080905,7.260000000000001,14.0,0.5185714285714286,-1.0099999999999998,11.0,-0.0918181818181818,-2.29,16.0,-0.143125
23,2300.0,0.9582353830337524,0.5348837375640869,0.9620648995498938,0.5414110455044939,7.260000000000001,14.0,0.5185714285714286,-1.2999999999999998,8.0,-0.16249999999999998,-1.6199999999999999,14.0,-0.1157142857142857
24,2400.0,0.9586285352706909,0.5348837375640869,0.962127290986067,0.5404907867221013,4.76,11.0,0.4327272727272727,3.5900000000000003,10.0,0.35900000000000004,-2.29,16.0,-0.143125
25,2500.0,0.95909184217453,0.5290697813034058,0.9622631526432155,0.5371165710724205,8.26,13.0,0.6353846153846153,1.3800000000000003,12.0,0.11500000000000003,-2.29,16.0,-0.143125
26,2600.0,0.9614567756652832,0.5232558250427246,0.9619714987058581,0.5417177834393788,4.76,11.0,0.4327272727272727,2.3800000000000003,11.0,0.2163636363636364,-2.29,16.0,-0.143125
