,iter,loss,acc,val_loss,val_acc,profit_home,best_home,margin_home,profit_draw,bets_draw,margin_draw,profit_away,bets_away,margin_away
0,0.0,1.057917594909668,0.5174418687820435,1.2589583601688314,0.4748466270832928,0.7800000000000005,42.0,0.018571428571428582,3.8900000000000015,60.0,0.06483333333333335,-5.67,29.0,-0.19551724137931034
1,100.0,0.9636843800544739,0.5406976938247681,0.9685759628477272,0.538957057555029,5.709999999999999,16.0,0.35687499999999994,1.1,6.0,0.18333333333333335,3.88,18.0,0.21555555555555556
2,200.0,0.9582099914550781,0.5290697813034058,0.9656532399493493,0.5395705667010114,6.49,9.0,0.7211111111111111,0.6000000000000001,3.0,0.20000000000000004,-1.67,11.0,-0.15181818181818182
3,300.0,0.960210919380188,0.5348837375640869,0.9652502884162716,0.5392638024376946,7.0,12.0,0.5833333333333334,-0.5,4.0,-0.125,5.2700000000000005,22.0,0.23954545454545456
4,400.0,0.9601662158966064,0.5290697813034058,0.964399867262577,0.5432515462483365,2.7600000000000007,13.0,0.21230769230769236,-1.2999999999999998,8.0,-0.16249999999999998,-2.29,16.0,-0.143125
5,500.0,0.9592594504356384,0.5406976938247681,0.9640666151339291,0.5398772874492809,1.5200000000000005,10.0,0.15200000000000005,2.3000000000000003,8.0,0.28750000000000003,-2.29,16.0,-0.143125
6,600.0,0.9603248834609985,0.5290697813034058,0.9632068521406022,0.5404907819683566,5.76,10.0,0.576,-0.9099999999999997,11.0,-0.0827272727272727,-2.29,16.0,-0.143125
7,700.0,0.9582061767578125,0.5348837375640869,0.9632810273784801,0.5371165542514778,6.16,12.0,0.5133333333333333,-0.3999999999999999,4.0,-0.09999999999999998,-0.6199999999999999,13.0,-0.04769230769230769
8,800.0,0.9597870707511902,0.5348837375640869,0.9633961714849881,0.5392637973182772,1.32,12.0,0.11,-0.2999999999999998,7.0,-0.04285714285714283,-2.62,15.0,-0.17466666666666666
9,900.0,0.9577540755271912,0.5290697813034058,0.962907032001238,0.5423312841748898,7.260000000000001,14.0,0.5185714285714286,1.3800000000000003,12.0,0.11500000000000003,-2.62,15.0,-0.17466666666666666
10,1000.0,0.9609434604644775,0.5232558250427246,0.9628750074860508,0.5383435520657732,2.0100000000000002,9.0,0.22333333333333336,-1.2999999999999998,8.0,-0.16249999999999998,-2.29,16.0,-0.143125
