100,0.4651163,1.0777305,1.048913043478261
200,0.4651163,1.0764405,1.2277777777777779
300,0.4651163,1.0762669,1.2277777777777779
400,0.4651163,1.0749781,1.2277777777777779
500,0.4651163,1.0753464,1.2277777777777779
600,0.4651163,1.0758188,1.2277777777777779
700,0.4651163,1.0755993,1.2277777777777779
800,0.4651163,1.0748758,1.2277777777777779
900,0.4651163,1.0750296,1.2277777777777779
1000,0.4651163,1.0758017,1.2277777777777779
1100,0.4651163,1.0753291,1.2277777777777779
1200,0.4651163,1.074419,1.2277777777777779
1300,0.4651163,1.0746089,1.2277777777777779
1400,0.4651163,1.0748013,1.2277777777777779
1500,0.4651163,1.0740309,1.2277777777777779
1600,0.4651163,1.073713,1.2277777777777779
1700,0.4651163,1.0739162,1.2277777777777779
1800,0.4651163,1.0739328,1.2277777777777779
1900,0.4651163,1.0735891,1.2277777777777779
2000,0.4651163,1.0734621,1.2277777777777779
2100,0.4651163,1.0731782,1.2277777777777779
2200,0.4651163,1.0730692,1.2277777777777779
2300,0.4651163,1.0729895,1.2277777777777779
2400,0.4651163,1.0731205,1.2277777777777779
2500,0.4651163,1.0727056,1.2277777777777779
2600,0.4651163,1.0727022,1.2277777777777779
2700,0.4651163,1.0731554,1.2277777777777779
2800,0.4651163,1.0727199,1.2277777777777779
2900,0.4651163,1.072697,1.2277777777777779
3000,0.4651163,1.0726535,1.2277777777777779
3100,0.4651163,1.0726047,1.2277777777777779
3200,0.4651163,1.0723552,1.2277777777777779
3300,0.4651163,1.0724545,1.2277777777777779
3400,0.4651163,1.0726235,1.2277777777777779
3500,0.4651163,1.0725951,1.2277777777777779
3600,0.4651163,1.0726022,1.2277777777777779
3700,0.4651163,1.072856,1.2277777777777779
3800,0.4651163,1.0726072,1.2277777777777779
3900,0.4651163,1.0722151,1.2277777777777779
4000,0.4651163,1.0727626,1.2277777777777779
4100,0.4651163,1.0724684,1.2277777777777779
4200,0.4651163,1.0730613,1.2277777777777779
4300,0.4651163,1.0728186,1.2277777777777779
4400,0.4651163,1.0726677,1.2277777777777779
4500,0.4651163,1.0725938,1.2277777777777779
4600,0.4651163,1.0730612,1.2277777777777779
4700,0.4651163,1.0727974,1.2277777777777779
4800,0.4651163,1.0731021,1.2277777777777779
4900,0.4651163,1.0731841,1.2277777777777779
5000,0.4651163,1.0729276,1.2277777777777779
5100,0.4651163,1.0731512,1.2277777777777779
