,iter,loss,acc,val_loss,val_acc,profit_home,best_home,margin_home,profit_draw,bets_draw,margin_draw,profit_away,bets_away,margin_away
0,0.0,1.0133781433105469,0.5348837375640869,1.187187015278939,0.4631901880714791,8.23,25.0,0.3292,26.57,39.0,0.6812820512820513,-15.049999999999999,37.0,-0.4067567567567567
1,100.0,0.9577417373657227,0.5348837375640869,0.9693941704334657,0.5340490893352251,7.98,10.0,0.798,-1.2999999999999998,8.0,-0.16249999999999998,-4.72,11.0,-0.4290909090909091
2,200.0,0.9570620656013489,0.5348837375640869,0.9668556437170579,0.5383435544426456,2.0100000000000002,9.0,0.22333333333333336,-0.2999999999999998,7.0,-0.04285714285714283,-2.11,10.0,-0.211
3,300.0,0.9621543288230896,0.5406976938247681,0.964959609727918,0.5404907885504646,4.5,9.0,0.5,1.1,6.0,0.18333333333333335,-2.29,16.0,-0.143125
4,400.0,0.9617623686790466,0.5290697813034058,0.9647435864056546,0.5386503068216008,1.7500000000000002,7.0,0.25000000000000006,-0.2999999999999998,7.0,-0.04285714285714283,-2.29,16.0,-0.143125
5,500.0,0.9601061344146729,0.5348837375640869,0.9639713182771132,0.5407975407465835,7.120000000000001,13.0,0.5476923076923078,1.1,6.0,0.18333333333333335,-2.29,16.0,-0.143125
6,600.0,0.9582430720329285,0.5406976938247681,0.9641269602658559,0.539570550611414,7.120000000000001,13.0,0.5476923076923078,-0.2999999999999998,7.0,-0.04285714285714283,-0.2899999999999998,14.0,-0.020714285714285702
7,700.0,0.9582875967025757,0.5406976938247681,0.9631981111011623,0.5411043035472097,7.0,12.0,0.5833333333333334,-0.2999999999999998,7.0,-0.04285714285714283,-2.29,16.0,-0.143125
8,800.0,0.9589686989784241,0.5348837375640869,0.9631501220486647,0.5417177911185048,8.26,13.0,0.6353846153846153,1.0900000000000003,9.0,0.12111111111111114,3.33,12.0,0.2775
9,900.0,0.9599463939666748,0.5406976938247681,0.9632981320831673,0.5401840414737631,7.260000000000001,14.0,0.5185714285714286,2.3000000000000003,8.0,0.28750000000000003,-2.29,16.0,-0.143125
10,1000.0,0.9598113894462585,0.5348837375640869,0.9635516167418358,0.5395705515255957,9.26,12.0,0.7716666666666666,-1.2999999999999998,8.0,-0.16249999999999998,6.880000000000001,15.0,0.4586666666666667
11,1100.0,0.9586398601531982,0.5348837375640869,0.9629048284577446,0.5423312918540159,7.260000000000001,14.0,0.5185714285714286,-0.2999999999999998,7.0,-0.04285714285714283,6.88,15.0,0.45866666666666667
12,1200.0,0.958169162273407,0.5465116500854492,0.9629801826243021,0.5423312867345985,7.0,12.0,0.5833333333333334,2.3000000000000003,8.0,0.28750000000000003,-1.2899999999999998,15.0,-0.086
13,1300.0,0.9575426578521729,0.5290697813034058,0.9629945005375915,0.5423312867345985,7.260000000000001,14.0,0.5185714285714286,1.3800000000000003,12.0,0.11500000000000003,2.8899999999999997,11.0,0.2627272727272727
14,1400.0,0.9600280523300171,0.5348837375640869,0.9625765480146817,0.539570542932288,3.3700000000000006,12.0,0.2808333333333334,1.3000000000000003,9.0,0.1444444444444445,-2.29,16.0,-0.143125
15,1500.0,0.9610751867294312,0.5348837375640869,0.9626715439228923,0.5423312856375806,2.0100000000000002,9.0,0.22333333333333336,-1.2999999999999998,8.0,-0.16249999999999998,-2.29,16.0,-0.143125
16,1600.0,0.9570493698120117,0.5290697813034058,0.9625164815253275,0.5401840445819808,8.120000000000001,12.0,0.6766666666666667,4.98,12.0,0.41500000000000004,3.33,12.0,0.2775
17,1700.0,0.9579891562461853,0.5348837375640869,0.9621035504194856,0.5398772911060076,7.0,12.0,0.5833333333333334,1.0900000000000003,9.0,0.12111111111111114,-0.2899999999999998,14.0,-0.020714285714285702
18,1800.0,0.9578478932380676,0.5232558250427246,0.9622621653270136,0.5395705559136678,7.120000000000001,13.0,0.5476923076923078,3.9800000000000004,13.0,0.30615384615384617,-1.6199999999999999,14.0,-0.1157142857142857
19,1900.0,0.9599196314811707,0.5290697813034058,0.9621697035303877,0.5401840539066338,6.51,10.0,0.651,1.3800000000000003,12.0,0.11500000000000003,-2.29,16.0,-0.143125
20,2000.0,0.9587491750717163,0.5290697813034058,0.9625351553314303,0.5392637995123132,7.260000000000001,14.0,0.5185714285714286,1.3800000000000003,12.0,0.11500000000000003,-2.29,16.0,-0.143125
21,2100.0,0.9583510160446167,0.5290697813034058,0.9621712397212631,0.5423312956935789,9.120000000000001,16.0,0.5700000000000001,1.3800000000000003,12.0,0.11500000000000003,5.88,16.0,0.3675
22,2200.0,0.9604021310806274,0.5290697813034058,0.9620985992115699,0.540490787087774,3.3700000000000006,12.0,0.2808333333333334,1.3000000000000003,9.0,0.1444444444444445,-2.29,16.0,-0.143125
23,2300.0,0.9598585367202759,0.5290697813034058,0.9620613667862546,0.5411042995248104,2.0100000000000002,9.0,0.22333333333333336,3.5900000000000003,10.0,0.35900000000000004,-2.29,16.0,-0.143125
24,2400.0,0.9578117728233337,0.5290697813034058,0.9617757054925696,0.5395705495143961,7.120000000000001,13.0,0.5476923076923078,5.98,11.0,0.5436363636363637,-1.2899999999999998,15.0,-0.086
25,2500.0,0.9568882584571838,0.5232558250427246,0.9618993152869991,0.5417177896558142,7.260000000000001,14.0,0.5185714285714286,0.38000000000000034,13.0,0.029230769230769258,-1.2899999999999998,15.0,-0.086
26,2600.0,0.9580022096633911,0.5290697813034058,0.9619605705781948,0.5407975433062921,7.120000000000001,13.0,0.5476923076923078,2.3800000000000003,11.0,0.2163636363636364,-2.29,16.0,-0.143125
27,2700.0,0.9591968059539795,0.5290697813034058,0.9618397534259258,0.5401840502499071,3.69,14.0,0.26357142857142857,2.5900000000000003,11.0,0.23545454545454547,-2.29,16.0,-0.143125
28,2800.0,0.9595662951469421,0.5290697813034058,0.9617999631203026,0.5417177891073052,4.510000000000001,12.0,0.3758333333333334,4.98,12.0,0.41500000000000004,-2.29,16.0,-0.143125
29,2900.0,0.9579719305038452,0.5348837375640869,0.9617969466864698,0.5414110531836199,7.260000000000001,14.0,0.5185714285714286,0.9900000000000002,9.0,0.11000000000000003,-1.2899999999999998,15.0,-0.086
