away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
2,14,5,17,116,56,125,44,3,4,8,3,8,125,43,90,33,3,3.75,3.5,2.0,D
2,13,5,17,144,48,152,49,3,1,23,1,6,84,34,156,61,8,7.5,5.0,1.4,H
5,12,2,11,131,50,116,39,3,3,13,4,14,141,47,138,39,3,3.6,3.4,2.1,H
2,7,6,21,137,55,123,39,2,4,9,4,14,174,64,131,36,2,5.25,4.2,1.62,H
2,7,6,17,149,55,97,37,2,3,15,4,18,133,48,129,46,3,4.75,3.8,1.75,H
2,21,0,5,157,38,134,59,8,4,12,3,16,138,44,119,48,3,1.75,4.0,4.33,A
3,15,2,7,78,22,157,50,5,3,20,2,11,135,42,159,54,5,2.6,3.5,2.63,H
3,15,3,12,137,46,137,41,4,0,15,4,8,90,30,146,57,6,13.0,7.0,1.2,H
4,9,3,13,139,42,128,46,3,3,13,3,9,87,30,143,40,4,10.0,5.75,1.29,H
1,24,1,6,97,37,158,61,8,3,12,5,16,116,53,107,38,2,1.67,4.33,4.5,H
3,17,2,9,142,40,158,56,5,5,11,2,9,126,47,119,39,3,1.91,3.8,3.8,D
4,10,3,11,165,55,146,38,3,2,7,6,17,152,60,95,33,2,2.8,3.6,2.4,H
3,11,4,13,168,58,144,57,3,4,12,5,21,146,50,104,39,1,3.8,3.6,1.95,H
5,7,3,8,115,40,90,31,2,2,11,6,19,138,48,152,49,2,3.9,3.75,1.91,H
2,8,5,12,130,47,141,38,3,2,21,0,5,159,38,129,56,8,5.5,4.5,1.55,A
2,16,4,18,124,44,142,56,4,2,7,6,20,136,50,128,40,2,2.05,3.8,3.4,A
1,9,6,17,151,62,102,35,3,0,14,4,7,93,34,153,61,6,29.0,11.0,1.08,H
4,8,4,10,117,42,87,30,2,2,10,5,13,130,48,144,36,3,3.9,3.4,2.0,A
1,20,1,6,151,35,133,56,8,2,16,3,11,90,32,153,46,5,5.0,3.75,1.73,H
2,12,5,17,128,44,150,47,3,1,22,2,8,96,38,166,62,7,6.5,4.33,1.5,H
4,7,4,12,158,52,143,37,2,4,10,4,16,147,45,119,46,2,2.38,3.4,3.0,A
6,9,2,9,129,47,122,36,2,1,18,4,19,132,47,146,56,5,3.8,3.3,2.05,A
3,12,4,13,126,54,103,36,3,4,19,1,10,142,37,163,59,5,7.0,4.75,1.44,H
4,10,4,15,150,43,128,45,2,3,7,4,8,125,39,85,28,3,3.6,3.5,2.05,D
2,10,5,12,129,45,151,37,3,3,9,5,15,123,54,105,36,2,3.25,3.4,2.25,D
4,18,1,11,139,38,143,54,5,5,12,2,10,147,50,124,39,3,1.83,3.8,4.2,D
1,19,4,18,130,47,165,59,5,1,9,6,19,154,64,97,34,3,2.4,3.5,2.88,H
1,20,2,9,93,35,180,66,7,5,15,3,19,130,48,118,48,2,1.83,3.75,4.2,A
0,15,4,7,92,32,163,63,6,2,10,6,19,143,51,136,42,2,1.25,6.0,9.5,A
2,11,5,13,152,53,118,35,3,1,18,2,10,161,41,115,49,7,5.0,4.0,1.67,A
4,9,3,10,153,44,155,36,3,4,18,1,11,126,43,150,58,5,3.5,3.8,2.0,H
1,20,2,9,86,33,175,63,7,0,17,3,6,90,29,152,57,7,9.0,5.25,1.33,H
1,12,5,20,157,65,98,35,4,5,12,2,10,151,51,119,43,3,4.5,3.5,1.83,H
5,13,3,17,128,46,109,46,2,1,12,5,13,159,56,109,38,4,3.8,3.5,2.0,H
4,9,4,13,128,53,105,34,2,1,18,5,20,133,47,168,58,4,3.8,3.6,1.95,A
4,7,4,9,121,38,86,27,2,1,21,3,9,76,28,165,50,6,17.0,6.5,1.2,H
1,17,3,12,158,37,126,51,6,4,10,4,15,146,43,126,42,2,2.25,3.4,3.2,H
1,13,5,18,138,59,111,41,4,1,14,4,13,158,37,123,49,5,5.0,4.0,1.67,A
2,11,5,12,123,40,137,34,3,0,19,3,6,85,31,159,61,7,19.0,9.5,1.13,H
5,14,1,10,157,54,106,40,4,3,11,4,12,128,51,98,31,3,3.2,3.3,2.3,H
1,24,2,9,73,30,165,54,7,4,11,4,18,133,45,105,44,2,1.44,4.5,7.5,A
1,18,5,21,116,42,170,57,4,4,6,5,12,128,42,77,26,1,2.8,3.4,2.5,H
3,12,4,16,140,45,133,43,3,2,10,6,17,126,40,123,37,2,3.75,3.75,1.95,A
0,15,5,13,155,55,112,41,5,3,9,4,13,141,46,149,34,3,4.2,3.75,1.85,H
2,9,6,17,124,40,109,34,2,0,14,5,12,170,57,119,43,5,3.3,3.5,2.15,H
1,11,5,15,151,38,124,44,4,5,13,2,14,151,57,101,41,3,3.0,3.3,2.4,H
3,17,3,11,122,48,112,41,4,1,16,4,16,136,53,116,45,5,2.75,3.5,2.5,D
3,7,5,12,128,40,77,27,2,5,16,1,10,125,40,138,49,4,6.5,4.33,1.5,H
3,12,5,21,141,48,99,42,2,2,11,5,12,136,46,125,30,3,3.75,3.5,2.0,H
1,13,4,11,93,39,167,57,5,1,27,1,8,66,26,165,57,8,4.5,4.0,1.73,H
2,11,4,14,146,47,152,35,4,1,16,6,21,113,43,166,57,3,2.6,3.5,2.63,A
4,17,1,9,127,42,126,44,5,0,19,3,7,82,32,165,62,7,12.0,6.0,1.25,H
4,14,2,14,150,55,105,44,4,2,7,6,14,135,42,76,27,2,3.1,3.25,2.38,H
1,15,6,20,111,45,176,59,3,3,12,5,19,133,46,110,43,2,2.4,3.5,2.88,A
1,27,1,8,72,29,166,59,8,2,10,6,18,116,39,114,37,2,1.44,4.75,7.0,D
0,14,5,11,158,51,119,42,5,1,9,5,14,110,48,150,50,4,6.0,4.33,1.53,H
2,11,5,11,136,41,130,34,3,0,11,6,16,145,38,122,42,4,3.4,3.4,2.15,H
3,17,3,11,122,46,102,40,4,1,11,4,13,146,47,155,39,5,4.2,3.8,1.83,H
3,9,6,18,118,38,111,38,1,2,11,5,12,142,45,129,35,3,3.1,3.5,2.25,A
1,13,3,11,153,50,150,44,6,2,14,3,13,130,50,112,40,5,2.4,3.5,2.88,A
0,23,3,8,81,31,166,67,7,0,12,6,12,160,55,111,41,4,1.25,6.0,12.0,A
0,14,6,18,149,42,124,49,4,0,16,6,19,105,41,184,68,4,3.4,3.5,2.1,A
0,9,5,13,99,46,161,51,5,2,11,5,15,129,44,138,43,3,1.95,3.6,3.8,A
3,12,5,20,139,54,106,41,2,4,18,1,13,125,49,124,46,5,8.0,4.75,1.4,D
2,9,5,13,132,42,85,32,3,3,17,3,11,123,49,109,46,4,4.0,3.5,1.95,D
2,10,6,18,132,46,131,35,2,3,11,5,19,141,59,99,35,2,2.7,3.4,2.6,H
2,12,4,13,131,50,112,39,4,3,9,4,12,125,37,89,35,3,3.5,3.2,2.2,H
0,15,6,19,94,40,191,67,4,2,11,6,18,133,44,107,39,2,2.65,3.75,2.45,D
4,17,1,12,118,43,126,51,5,0,15,6,18,161,45,115,47,4,2.7,3.4,2.6,H
2,27,1,10,60,33,173,60,7,0,26,2,6,67,24,174,71,8,6.5,4.33,1.5,H
1,12,6,15,147,49,139,41,3,0,10,5,13,99,41,158,50,5,8.0,4.75,1.4,D
3,14,3,16,158,60,113,50,4,1,11,3,9,151,47,140,43,6,4.8,3.8,1.73,A
2,26,2,15,72,42,168,60,6,0,14,5,13,160,56,115,42,5,1.5,4.75,5.75,A
0,14,6,18,152,46,115,43,4,4,15,3,12,127,46,105,41,3,2.88,3.4,2.45,A
1,11,4,11,92,34,161,56,5,1,11,5,15,129,49,104,33,4,1.8,3.5,4.75,D
3,12,3,10,118,35,100,41,4,1,11,3,10,150,45,152,49,6,4.75,3.75,1.75,H
0,31,1,6,65,24,172,76,9,1,9,7,18,132,48,141,38,2,1.18,7.0,17.0,A
3,12,5,17,138,47,110,38,2,4,14,2,13,112,42,126,49,4,5.0,4.33,1.62,H
2,11,5,18,151,62,99,37,3,3,15,3,16,170,66,112,48,4,4.0,3.5,1.95,A
2,10,4,13,117,41,105,35,4,3,14,5,19,141,52,101,36,2,3.4,3.6,2.1,A
3,15,3,15,160,64,116,49,4,0,31,0,4,64,23,168,74,10,29.0,9.0,1.1,H
3,16,4,17,134,50,111,43,3,2,10,5,17,159,65,99,38,3,2.8,3.4,2.5,A
1,14,6,20,102,47,181,60,3,2,9,4,11,84,32,158,55,4,5.5,4.33,1.57,H
1,9,7,17,131,48,130,37,2,0,12,6,15,164,58,108,41,4,3.6,3.5,2.05,A
2,11,6,16,157,55,142,38,2,2,27,1,13,71,39,167,63,7,13.0,7.0,1.2,H
1,12,3,11,137,46,153,56,6,0,17,6,19,140,45,117,45,4,3.3,3.5,2.15,H
0,33,0,4,61,20,174,81,10,3,16,4,17,125,47,108,44,3,1.17,8.0,15.0,D
0,13,6,16,158,59,117,41,4,2,9,7,20,166,61,131,37,1,3.1,3.4,2.3,D
3,12,6,19,157,56,97,34,1,2,13,4,17,171,73,108,48,4,3.4,3.5,2.05,D
0,19,5,17,138,46,123,52,5,2,13,3,10,138,42,101,44,5,2.4,3.3,3.0,A
2,6,4,8,119,34,122,34,4,1,13,3,12,142,52,155,57,6,4.75,3.5,1.8,D
2,29,1,12,68,38,164,64,7,1,10,6,15,125,45,137,41,3,1.4,5.0,7.5,A
2,12,3,12,88,35,158,54,5,3,15,2,12,99,42,134,51,5,2.7,3.4,2.63,H
2,9,6,18,155,64,98,36,2,2,9,4,13,118,40,114,36,4,4.0,3.3,2.0,A
4,12,3,13,165,46,83,31,3,1,15,7,23,106,48,175,63,2,5.0,4.0,1.67,H
2,13,4,14,129,46,104,46,4,1,9,6,17,161,64,89,33,3,2.7,3.3,2.63,A
1,16,6,20,114,48,165,58,3,1,28,0,4,64,21,161,74,9,21.0,11.0,1.1,H
2,10,4,10,100,33,126,39,4,3,10,4,13,169,44,89,32,3,2.8,3.0,2.75,D
4,15,3,15,130,46,103,40,3,4,11,5,17,145,51,101,36,1,3.4,3.6,2.1,D
3,10,4,16,153,69,112,47,3,2,11,4,13,95,38,148,51,4,6.5,4.33,1.5,A
3,15,2,12,101,42,142,53,5,1,16,5,18,169,64,118,44,4,2.15,3.6,3.3,H
3,6,4,9,128,34,115,31,3,0,23,4,14,135,45,129,58,6,6.0,3.8,1.62,D
1,11,6,15,120,46,130,41,3,3,12,6,22,165,63,136,44,1,3.3,3.4,2.2,A
2,11,3,13,134,52,157,55,5,2,28,1,13,71,39,158,63,7,8.5,6.0,1.3,H
2,27,1,15,77,40,154,62,7,3,8,4,9,103,32,120,37,3,1.36,5.0,8.5,H
2,11,5,15,106,43,149,51,3,4,14,3,14,124,44,109,46,3,1.95,3.6,3.8,A
1,16,5,17,162,58,117,45,4,2,11,4,16,150,66,120,49,4,3.3,3.5,2.15,D
1,10,6,19,162,64,90,32,3,1,22,3,12,136,43,125,57,6,7.0,4.2,1.5,H
1,30,0,3,67,22,189,86,9,1,12,4,15,139,56,145,53,5,1.22,6.5,13.0,A
2,12,7,23,169,64,140,46,1,1,14,6,21,133,57,158,56,3,3.6,3.8,1.95,A
0,12,6,15,128,50,136,42,4,2,14,3,13,104,41,135,46,5,5.75,4.0,1.57,H
5,10,4,15,157,58,107,37,1,1,15,4,14,127,45,106,48,5,3.8,3.5,2.0,H
3,10,4,13,156,42,95,32,3,4,6,3,5,121,31,126,31,3,4.0,3.25,2.05,H
3,9,4,15,140,60,128,49,3,2,11,5,16,157,46,98,33,3,2.6,3.1,2.9,D
1,15,3,11,119,39,103,44,6,1,30,0,4,62,19,199,88,9,26.0,11.0,1.08,H
4,8,3,6,119,31,126,34,3,1,11,6,18,165,67,93,36,3,2.8,3.2,2.6,H
1,23,2,11,128,45,137,61,7,4,10,5,16,153,57,99,35,1,2.25,3.5,3.1,D
4,11,4,16,126,51,112,43,2,2,13,5,17,165,57,106,40,3,3.2,3.5,2.2,H
3,10,3,8,118,36,110,32,4,0,10,7,20,140,57,123,38,3,3.2,3.4,2.25,A
2,17,3,13,101,42,147,53,5,2,16,6,22,171,66,143,50,2,2.2,3.4,3.3,D
1,13,6,21,140,59,161,57,3,2,25,2,17,80,38,160,63,6,12.0,7.5,1.2,H
1,13,4,15,154,59,138,53,5,2,14,4,13,101,38,156,58,4,5.25,4.2,1.62,D
1,13,5,14,159,66,96,37,4,2,12,4,15,157,61,122,49,4,5.75,4.0,1.6,H
3,15,5,20,161,59,152,53,2,4,7,3,9,131,50,127,44,3,3.4,3.3,2.2,A
2,14,4,16,156,55,105,44,4,3,10,3,9,119,37,113,34,4,3.2,3.4,2.25,A
3,15,3,13,104,38,158,60,4,1,13,4,12,132,45,98,41,5,2.05,3.4,3.75,H
5,12,4,16,153,59,107,36,1,3,8,4,10,110,32,132,38,3,3.3,3.3,2.25,D
1,30,0,3,62,19,196,87,9,2,26,1,11,136,47,140,67,7,1.33,5.25,9.0,H
2,25,2,16,83,38,157,66,6,2,17,3,13,109,45,147,53,5,1.75,4.33,4.0,A
3,10,5,16,153,44,102,31,2,4,6,5,16,127,52,109,37,1,4.33,3.4,1.91,A
0,8,8,22,143,58,121,35,2,1,13,6,23,145,64,158,57,3,3.75,3.75,1.95,D
2,14,5,23,142,60,144,52,3,2,14,4,16,163,58,104,46,4,3.5,3.6,2.05,D
4,8,4,11,104,30,128,36,2,1,28,1,6,70,23,200,87,8,29.0,13.0,1.07,H
1,15,3,11,126,43,99,41,6,3,11,4,13,150,41,116,33,3,2.5,3.1,3.1,A
1,14,5,15,168,66,87,36,4,6,12,3,14,150,57,101,34,1,4.5,3.5,1.8,H
2,29,0,11,147,48,144,71,8,3,16,3,12,92,32,158,59,4,3.75,3.75,1.95,H
4,6,4,10,144,56,138,47,2,1,9,7,22,142,58,115,33,2,2.88,3.3,2.5,D
2,11,4,12,123,39,122,39,4,2,16,4,15,114,47,155,57,4,5.75,4.2,1.57,D
2,14,4,16,138,53,138,51,4,3,14,5,20,167,65,157,53,2,2.63,3.5,2.63,H
3,6,6,17,135,54,117,36,1,2,24,2,17,97,43,149,62,6,15.0,8.0,1.17,H
5,12,3,13,155,55,105,34,2,2,13,5,18,142,53,140,49,3,5.0,4.0,1.67,H
2,9,6,21,145,58,113,35,2,3,7,6,19,146,58,102,32,1,3.2,3.4,2.25,H
1,27,2,17,90,40,159,69,7,5,7,3,9,137,54,137,43,2,1.44,4.75,7.0,H
3,14,4,17,161,58,166,55,3,3,11,4,13,130,47,119,40,3,3.0,3.3,2.4,A
1,25,1,5,72,25,197,83,8,1,13,5,13,163,59,98,35,4,1.2,6.5,15.0,A
3,20,3,12,95,32,152,59,4,4,8,4,12,110,35,125,39,2,1.8,3.5,4.75,A
3,16,3,11,102,39,167,64,4,3,11,5,22,140,61,136,42,2,2.0,3.6,3.5,H
3,14,3,15,154,54,107,48,4,1,17,3,11,123,39,91,38,6,3.4,3.4,2.15,H
3,9,5,16,147,42,117,33,2,2,25,1,14,148,50,129,61,7,6.5,4.33,1.5,H
1,23,1,5,72,25,200,85,8,3,11,4,13,137,49,120,38,3,1.22,6.5,13.0,A
3,13,4,20,148,63,123,42,3,4,8,3,9,135,52,136,45,3,3.3,3.5,2.15,A
2,9,6,17,144,43,128,36,2,0,12,6,13,161,61,96,33,4,3.2,3.3,2.3,A
3,14,3,14,164,55,157,53,4,0,18,3,10,117,37,84,37,7,3.4,3.3,2.2,D
3,18,3,12,97,35,144,54,4,5,9,4,13,145,49,112,30,1,1.8,3.8,4.33,D
3,14,3,14,144,50,106,47,4,3,7,5,12,104,33,120,37,2,3.1,3.2,2.4,H
0,26,3,17,100,43,157,68,7,2,25,1,15,141,50,133,61,7,1.7,4.2,4.5,A
2,16,4,13,103,42,162,62,4,2,8,6,19,143,56,107,36,2,2.05,3.5,3.6,H
2,10,6,20,144,57,115,39,2,2,13,5,18,147,50,146,47,3,5.0,4.0,1.67,A
2,24,2,18,143,51,133,61,6,3,11,4,13,139,50,99,44,3,2.7,3.4,2.6,H
2,11,5,19,147,63,107,40,3,3,13,3,13,154,49,165,58,4,4.0,3.6,1.95,D
2,14,5,18,152,52,149,44,3,2,9,5,15,143,41,127,37,3,2.15,3.4,3.4,A
3,6,5,12,99,35,115,37,2,0,28,2,13,96,37,159,68,8,19.0,7.0,1.17,H
0,12,7,15,155,60,97,33,3,3,18,3,12,99,38,139,54,4,12.0,6.0,1.25,H
3,12,4,12,144,48,119,37,3,2,14,4,19,152,63,121,43,4,3.8,3.6,1.95,H
1,15,3,10,120,40,83,33,6,2,13,5,20,152,56,113,39,3,2.8,3.3,2.5,D
5,8,4,12,144,50,106,29,1,1,20,1,5,69,22,206,81,8,21.0,13.0,1.08,H
4,6,4,12,134,53,139,45,2,2,18,4,14,105,45,170,70,4,5.75,4.0,1.57,D
3,16,4,22,151,56,121,43,3,2,19,3,18,149,51,129,62,5,4.5,4.0,1.7,H
2,15,4,20,154,62,133,50,4,3,10,4,14,138,59,113,44,3,2.5,3.6,2.7,A
3,12,3,11,135,51,101,41,4,0,11,8,18,153,61,96,31,2,2.6,3.3,2.75,A
0,28,2,13,90,35,154,68,8,2,17,2,11,117,37,86,32,6,1.5,4.33,6.5,D
4,13,2,11,155,50,152,57,4,3,6,5,13,98,37,109,34,2,3.1,3.1,2.5,H
1,21,1,5,66,22,222,86,8,2,21,3,12,98,37,143,57,5,1.6,4.2,5.25,D
3,15,4,13,109,46,171,65,3,2,14,5,17,149,49,141,42,3,2.8,3.5,2.45,H
5,7,3,12,143,53,134,44,2,2,13,5,14,158,56,124,39,3,3.0,3.2,2.5,D
2,7,6,17,134,45,121,34,2,5,6,4,10,157,50,104,28,1,4.0,3.3,2.0,A
2,16,4,14,147,41,143,40,4,3,12,2,8,130,45,99,38,5,2.45,3.4,2.9,H
3,17,3,9,95,32,130,53,4,2,9,5,16,127,40,123,36,3,1.75,3.75,4.75,A
0,10,8,17,162,59,95,29,2,1,23,2,12,96,36,144,61,7,17.0,8.5,1.14,H
3,10,5,17,144,64,125,47,2,6,8,2,9,122,43,150,48,2,3.8,3.8,1.91,H
3,16,2,11,108,36,91,35,5,2,16,3,18,152,63,137,53,5,3.5,3.5,2.1,H
5,6,4,11,148,50,104,26,1,3,14,5,26,152,60,122,39,2,3.25,3.5,2.2,D
3,8,4,13,100,38,115,35,3,3,14,5,16,115,46,166,61,2,5.25,3.6,1.73,H
2,17,1,5,68,22,205,73,7,4,13,2,8,160,45,155,56,4,1.22,6.0,13.0,A
2,21,3,18,151,50,130,61,5,3,13,5,15,166,59,109,38,2,2.1,3.6,3.3,H
3,15,4,15,171,61,109,43,3,2,11,6,20,145,69,131,49,2,3.0,3.5,2.25,D
2,10,5,16,123,40,118,37,3,1,20,1,6,67,22,219,81,8,26.0,12.0,1.08,H
3,14,5,15,111,42,161,61,2,3,15,2,9,112,35,84,32,5,2.6,3.3,2.75,D
2,11,2,6,119,38,100,36,6,5,7,4,12,152,56,105,26,1,2.9,3.4,2.4,H
4,14,4,24,152,58,131,47,2,2,7,5,14,90,40,119,35,3,3.6,3.3,2.1,H
5,11,2,10,126,43,148,51,3,2,19,4,20,154,53,129,58,4,4.0,3.6,1.91,H
3,11,3,8,174,49,137,48,4,0,8,9,17,159,62,94,28,1,2.75,3.3,2.63,A
1,21,2,11,92,35,147,62,7,3,18,2,8,94,33,129,50,5,2.1,3.5,3.4,A
2,16,3,18,142,61,134,56,5,1,16,5,15,151,43,139,40,4,3.1,3.75,2.15,D
4,13,2,9,118,39,81,33,4,5,9,3,10,130,44,143,49,2,3.75,3.3,2.1,A
1,9,5,14,91,37,114,37,4,3,14,4,14,164,60,111,41,3,3.3,3.0,2.4,D
