,iter,loss,acc,val_loss,val_acc,profit_home,best_home,margin_home,profit_draw,bets_draw,margin_draw,profit_away,bets_away,margin_away
0,0.0,1.0621473789215088,0.5232558250427246,1.2249522304242373,0.4705521484459836,-4.2399999999999975,76.0,-0.05578947368421049,5.660000000000001,31.0,0.18258064516129036,-9.009999999999998,45.0,-0.2002222222222222
1,100.0,0.958260178565979,0.5406976938247681,0.9672067918660451,0.5423312933167066,5.000000000000001,14.0,0.3571428571428572,3.1,4.0,0.775,-1.67,11.0,-0.15181818181818182
2,200.0,0.9602980017662048,0.5348837375640869,0.9655580122046675,0.5395705688950474,0.3100000000000003,13.0,0.023846153846153868,-0.2999999999999998,7.0,-0.04285714285714283,-2.29,16.0,-0.143125
3,300.0,0.9590328931808472,0.5290697813034058,0.9648637080485104,0.5377300590093882,-0.43999999999999995,13.0,-0.033846153846153845,3.5900000000000003,10.0,0.35900000000000004,-2.62,15.0,-0.17466666666666666
4,400.0,0.9588626623153687,0.5465116500854492,0.9640716851854617,0.5423312796039815,8.26,13.0,0.6353846153846153,1.1,6.0,0.18333333333333335,-2.62,15.0,-0.17466666666666666
5,500.0,0.9570587277412415,0.5406976938247681,0.9639219378401165,0.5411043031815371,9.0,15.0,0.6,0.6000000000000001,3.0,0.20000000000000004,-2.17,13.0,-0.16692307692307692
6,600.0,0.9596293568611145,0.5348837375640869,0.9637243678233375,0.5386503068216008,4.76,11.0,0.4327272727272727,1.1,6.0,0.18333333333333335,-2.62,15.0,-0.17466666666666666
7,700.0,0.9608385562896729,0.5290697813034058,0.9634388538957374,0.538036817787615,1.5000000000000002,13.0,0.1153846153846154,2.1,5.0,0.42000000000000004,-2.29,16.0,-0.143125
8,800.0,0.9583999514579773,0.5348837375640869,0.963441948583521,0.5407975513510909,3.7600000000000002,12.0,0.31333333333333335,-0.2999999999999998,7.0,-0.04285714285714283,-2.62,15.0,-0.17466666666666666
9,900.0,0.9573603272438049,0.5406976938247681,0.9631706732182415,0.5423312739360552,8.26,13.0,0.6353846153846153,-0.2999999999999998,7.0,-0.04285714285714283,-2.17,13.0,-0.16692307692307692
