away-draws,away-goals,away-losses,away-opposition-goals,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-wins,odds-away,odds-draw,odds-home,result
3,12,4,14,3,2016-01-13,3,11,4,10,3,9.0,4.5,1.44,D
2,16,2,10,6,2016-01-13,1,13,4,13,5,2.6,3.4,2.88,D
5,23,2,16,3,2016-01-13,2,15,3,13,5,6.0,4.75,1.53,D
1,17,4,12,5,2016-01-13,1,10,6,11,3,4.33,3.5,1.95,H
2,9,4,11,4,2016-01-13,2,12,3,9,5,4.2,3.3,2.05,H
0,11,7,20,3,2016-01-13,3,5,6,14,1,5.25,3.6,1.8,A
3,17,1,8,6,2016-01-13,4,18,1,8,5,5.25,3.8,1.75,A
3,15,1,6,6,2016-01-16,4,7,5,17,1,2.2,3.4,3.6,D
2,9,4,12,4,2016-01-16,4,11,3,13,3,4.5,3.6,1.91,H
6,17,2,14,2,2016-01-16,4,12,3,9,3,4.75,3.75,1.83,D
3,11,3,9,4,2016-01-16,3,13,3,12,4,8.5,5.25,1.4,H
6,11,1,9,3,2016-01-16,2,10,5,16,3,3.0,3.4,2.5,H
4,12,3,13,3,2016-01-16,1,10,6,11,3,5.5,3.75,1.73,H
0,13,6,16,4,2016-01-16,4,15,2,8,4,9.5,5.25,1.36,H
4,12,3,12,3,2016-01-17,2,13,4,15,4,3.5,3.25,2.3,A
3,16,2,13,5,2016-01-17,1,15,3,10,6,1.95,3.6,4.33,D
1,15,5,14,4,2016-01-18,3,7,6,15,1,3.4,3.25,2.38,H
3,18,2,8,5,2016-01-23,3,9,4,12,3,2.15,3.5,3.6,A
2,14,3,10,5,2016-01-23,4,14,1,6,5,3.8,3.5,2.1,H
1,12,6,11,3,2016-01-23,4,11,3,12,3,4.75,3.5,1.91,A
2,12,4,14,4,2016-01-23,2,8,5,15,3,1.95,3.5,4.33,A
4,14,2,12,4,2016-01-23,0,14,6,19,4,2.5,3.4,3.0,D
2,11,5,17,3,2016-01-23,1,14,5,13,4,4.0,3.5,2.05,H
4,8,5,18,1,2016-01-23,4,12,3,14,3,4.0,3.3,2.1,D
2,17,3,12,5,2016-01-23,5,11,2,10,3,1.73,4.0,5.0,D
5,15,2,11,3,2016-01-24,3,15,2,12,5,3.9,3.5,2.1,A
3,8,5,14,2,2016-01-24,6,19,2,16,2,5.5,3.8,1.73,A
1,13,5,10,4,2016-02-02,3,14,2,11,5,5.25,3.75,1.75,D
4,13,2,11,4,2016-02-02,3,10,4,14,3,3.2,3.3,2.45,A
2,13,4,17,4,2016-02-02,4,14,1,6,5,2.88,3.4,2.63,H
2,13,4,13,4,2016-02-02,4,9,4,12,2,5.75,3.75,1.7,H
3,17,2,8,5,2016-02-02,2,12,5,19,3,1.85,3.75,4.5,A
3,18,2,10,5,2016-02-02,1,14,6,20,3,1.45,4.75,8.0,A
2,8,5,13,3,2016-02-02,5,10,3,13,2,3.1,3.1,2.63,D
5,8,4,14,1,2016-02-02,6,12,1,8,3,4.75,3.5,1.91,H
2,12,5,16,3,2016-02-03,6,16,3,18,1,5.5,4.2,1.65,H
5,15,2,11,3,2016-02-03,1,15,4,12,5,1.95,3.5,4.33,D
1,11,6,21,3,2016-02-06,5,6,4,13,1,3.3,3.2,2.45,H
1,12,7,21,2,2016-02-06,2,12,5,19,3,8.5,4.75,1.44,D
3,15,1,5,6,2016-02-06,3,16,2,9,5,6.0,4.2,1.62,A
5,10,3,13,2,2016-02-06,2,11,5,14,3,3.8,3.4,2.15,H
5,13,1,7,4,2016-02-06,2,12,4,7,4,5.5,3.8,1.73,H
5,16,3,15,2,2016-02-06,2,13,4,14,4,2.8,3.4,2.7,A
3,6,5,15,2,2016-02-06,3,9,4,13,3,3.6,3.3,2.25,D
2,12,4,10,4,2016-02-06,2,20,2,8,6,8.0,4.33,1.5,H
3,13,2,10,5,2016-02-07,3,12,2,9,5,2.1,3.5,3.8,A
3,11,4,11,3,2016-02-07,5,15,2,11,3,3.9,3.3,2.15,D
2,11,5,17,3,2016-02-13,3,11,3,11,4,4.1,3.4,2.05,A
2,10,5,14,3,2016-02-13,6,16,1,11,3,8.0,4.75,1.44,H
2,10,5,11,3,2016-02-13,3,6,5,15,2,3.6,3.3,2.25,A
4,9,4,13,2,2016-02-13,4,18,3,14,3,7.5,4.2,1.53,A
4,13,2,8,4,2016-02-13,1,11,6,21,3,3.25,3.4,2.38,D
3,12,4,12,3,2016-02-13,2,13,6,20,2,1.75,3.75,5.25,H
1,12,4,6,5,2016-02-13,4,10,3,11,3,2.5,3.25,3.2,A
3,15,1,6,6,2016-02-14,3,12,2,9,5,5.0,4.0,1.75,H
3,14,4,19,3,2016-02-14,4,7,4,12,2,1.85,3.6,4.75,A
1,20,2,7,7,2016-02-14,3,17,2,10,5,3.6,3.75,2.1,A
1,12,6,22,3,2016-02-27,3,14,2,7,5,6.0,4.33,1.5,H
6,20,0,10,4,2016-02-27,1,13,3,5,6,2.5,3.25,2.8,A
4,7,4,16,2,2016-02-27,1,14,5,18,4,5.5,3.75,1.62,H
3,10,4,13,3,2016-02-27,2,11,5,12,3,3.0,3.25,2.38,D
3,6,6,17,1,2016-02-27,3,8,4,11,3,2.8,3.1,2.6,H
2,15,5,20,3,2016-02-27,4,15,2,10,4,4.5,3.5,1.8,H
4,9,3,10,3,2016-02-28,1,21,1,6,8,9.0,4.2,1.4,H
3,12,2,10,5,2016-02-28,3,12,4,12,3,2.38,3.25,3.0,H
3,17,4,14,3,2016-03-01,3,7,5,17,2,1.91,3.6,4.5,A
1,14,3,5,6,2016-03-01,4,8,4,12,2,2.7,3.25,2.9,H
3,10,3,11,4,2016-03-01,3,12,2,5,5,5.5,3.8,1.73,D
6,19,0,10,4,2016-03-01,1,10,7,22,2,1.7,4.0,5.25,A
3,6,7,19,0,2016-03-01,2,14,5,18,3,3.1,3.3,2.5,D
3,10,4,12,3,2016-03-02,3,12,3,12,4,10.0,5.25,1.36,A
3,16,3,11,4,2016-03-02,2,18,4,17,4,2.88,3.4,2.63,H
3,8,5,12,2,2016-03-02,3,14,3,12,4,6.0,3.8,1.67,H
2,9,6,18,2,2016-03-02,1,15,4,17,5,4.2,3.5,2.0,H
1,21,1,7,8,2016-03-02,3,16,2,10,5,2.0,3.6,4.0,H
1,14,4,17,5,2016-03-05,5,19,0,9,5,7.5,4.5,1.5,D
2,16,2,9,6,2016-03-05,3,18,3,12,4,5.0,4.0,1.73,A
2,7,6,19,2,2016-03-05,3,15,3,12,4,15.0,7.0,1.22,H
3,10,4,12,3,2016-03-05,1,8,7,18,2,2.88,3.4,2.63,A
3,15,4,16,3,2016-03-05,1,10,4,7,5,6.5,4.0,1.6,D
1,11,7,21,2,2016-03-05,3,11,4,13,3,4.0,3.5,2.05,H
3,13,3,10,4,2016-03-05,1,18,2,8,7,3.25,3.4,2.38,D
4,14,1,6,5,2016-03-05,2,6,6,11,2,2.55,3.4,3.0,A
2,21,3,14,5,2016-03-06,3,8,7,21,0,2.1,3.5,3.8,A
3,15,2,10,5,2016-03-06,4,12,2,12,4,2.0,3.4,4.33,H
2,12,4,13,4,2016-03-12,3,13,3,11,4,4.33,3.5,1.95,H
3,15,3,11,4,2016-03-12,1,9,8,22,1,1.6,4.2,6.0,D
2,10,3,6,5,2016-03-12,2,11,4,15,4,2.9,3.2,2.7,A
2,18,2,9,6,2016-03-13,2,7,6,21,2,1.5,4.5,7.5,A
1,9,7,20,2,2016-03-14,3,15,1,6,6,6.25,4.33,1.57,H
2,17,2,10,6,2016-03-19,5,20,0,10,5,5.25,3.8,1.75,D
2,16,1,6,7,2016-03-19,2,9,8,23,0,2.5,3.4,3.0,A
4,13,3,12,3,2016-03-19,3,19,4,15,3,2.7,3.5,2.7,A
2,6,6,20,2,2016-03-19,2,13,4,14,4,6.0,3.8,1.67,H
2,11,4,15,4,2016-03-19,2,5,6,10,2,3.3,3.25,2.4,A
2,8,8,22,0,2016-03-19,4,12,2,12,4,3.6,3.3,2.25,A
2,15,3,11,5,2016-03-20,3,15,3,11,4,4.75,3.75,1.83,A
4,16,3,16,3,2016-03-20,1,9,7,20,2,3.8,3.5,2.1,D
2,22,3,15,5,2016-03-20,2,12,2,6,6,2.88,3.4,2.63,H
2,16,3,13,5,2016-03-20,1,19,2,8,7,7.0,4.33,1.53,H
2,5,6,10,2,2016-04-02,4,14,3,12,3,10.0,5.25,1.36,H
6,19,0,12,4,2016-04-02,2,5,7,21,1,1.57,4.33,6.5,A
3,13,4,11,3,2016-04-02,2,15,3,13,5,2.1,3.6,3.75,A
1,22,1,7,8,2016-04-02,2,23,4,18,4,3.0,3.4,2.5,D
2,10,6,20,2,2016-04-02,2,8,7,19,1,3.6,3.4,2.2,H
2,12,3,10,5,2016-04-02,2,10,4,15,4,3.6,3.4,2.2,D
4,10,3,12,3,2016-04-02,5,14,3,16,2,4.0,3.3,2.1,D
2,9,8,21,0,2016-04-02,3,17,2,12,5,4.2,3.6,1.95,D
2,13,2,8,6,2016-04-03,2,16,1,6,7,3.5,3.4,2.25,H
3,16,4,13,3,2016-04-03,2,14,3,10,5,3.75,3.5,2.1,H
2,12,4,17,4,2016-04-09,1,4,8,24,1,2.2,3.2,3.4,A
2,11,6,18,2,2016-04-09,3,11,7,22,0,3.6,3.4,2.05,H
4,8,3,10,3,2016-04-09,2,17,4,11,4,9.0,5.0,1.33,H
1,9,7,20,2,2016-04-09,2,10,3,9,5,6.0,4.0,1.53,H
5,21,0,10,5,2016-04-09,3,13,3,12,4,2.0,3.4,3.75,H
2,15,5,13,3,2016-04-09,2,5,6,12,2,2.15,3.3,3.4,D
3,15,3,9,4,2016-04-09,4,16,2,13,4,2.0,3.5,3.6,D
2,12,4,17,4,2016-04-10,3,24,3,17,4,5.75,4.0,1.55,H
1,16,1,5,8,2016-04-10,6,10,3,14,1,2.1,3.4,3.4,A
1,12,3,7,6,2016-04-10,2,19,1,7,7,4.0,3.5,1.91,H
2,16,5,14,3,2016-04-13,3,12,6,18,1,2.6,3.4,2.9,D
2,15,4,12,4,2016-04-16,4,18,1,8,5,2.7,3.4,2.75,A
2,12,3,10,5,2016-04-16,2,13,5,11,3,2.8,3.4,2.7,D
0,5,9,26,1,2016-04-16,1,11,4,10,5,17.0,7.0,1.22,H
3,12,3,11,4,2016-04-16,1,8,8,22,1,3.4,3.4,2.3,H
6,9,3,12,1,2016-04-16,2,7,6,14,2,3.25,3.3,2.4,A
3,6,5,12,2,2016-04-16,4,9,3,9,3,3.4,3.2,2.4,A
4,11,5,15,1,2016-04-17,3,18,3,12,4,9.5,5.75,1.33,D
2,25,3,15,5,2016-04-17,1,13,4,17,5,2.15,3.5,3.6,A
5,18,1,14,4,2016-04-17,1,15,1,5,8,4.2,3.6,1.95,D
2,19,1,6,7,2016-04-18,2,13,4,18,4,1.85,3.75,4.5,A
1,16,4,10,5,2016-04-19,1,10,7,20,2,1.57,4.5,6.0,D
3,13,4,10,3,2016-04-20,2,27,2,15,6,5.0,4.0,1.73,H
5,11,4,14,1,2016-04-20,1,12,3,9,6,7.0,4.33,1.53,H
3,5,5,11,2,2016-04-20,5,18,1,14,4,6.5,4.33,1.57,H
3,9,4,10,3,2016-04-21,4,19,2,12,4,13.0,6.0,1.29,H
2,13,3,11,5,2016-04-23,0,5,9,25,1,1.53,4.2,7.5,A
4,17,2,11,4,2016-04-23,1,12,5,18,4,2.4,3.5,3.1,A
2,11,6,18,2,2016-04-23,2,26,2,11,6,6.0,4.5,1.57,D
2,13,4,19,4,2016-04-23,2,16,4,11,4,11.0,6.0,1.3,H
2,11,4,13,4,2016-04-24,2,15,1,7,7,5.5,3.7,1.75,H
3,21,2,12,5,2016-04-24,5,11,3,11,2,1.8,4.0,4.5,D
2,8,5,11,3,2016-04-25,2,20,1,6,7,15.0,7.0,1.22,D
2,7,6,14,2,2016-04-30,4,19,2,12,4,11.0,6.5,1.29,H
1,13,5,20,4,2016-04-30,3,10,5,14,2,3.8,3.8,2.0,H
4,10,5,15,1,2016-04-30,3,12,6,20,1,4.0,3.6,2.0,H
6,11,2,10,2,2016-04-30,2,13,4,20,4,2.8,3.3,2.75,D
0,5,10,29,0,2016-04-30,2,6,6,14,2,5.75,3.8,1.7,H
5,19,1,15,4,2016-04-30,3,9,4,11,3,2.1,3.4,4.0,A
2,16,1,6,7,2016-05-01,1,11,3,9,6,3.9,3.4,2.1,D
2,19,3,8,5,2016-05-01,2,16,3,13,5,2.7,3.4,2.8,H
3,28,1,11,6,2016-05-01,1,10,5,16,4,2.4,3.5,3.1,H
3,20,1,7,6,2016-05-02,3,21,2,12,5,2.63,3.6,2.75,D
3,12,5,15,2,2016-05-07,0,7,10,26,0,1.65,4.2,5.75,D
3,8,5,14,2,2016-05-07,1,13,5,19,4,4.2,3.6,1.95,D
3,11,4,20,3,2016-05-07,4,9,5,14,1,3.9,3.5,2.05,H
3,9,5,15,2,2016-05-07,3,16,0,5,7,4.0,4.0,1.91,H
1,11,3,9,6,2016-05-07,2,7,6,13,2,1.91,3.6,4.5,A
3,22,2,13,5,2016-05-07,6,10,2,9,2,2.45,3.5,3.0,H
1,13,4,16,5,2016-05-07,5,22,0,14,5,8.0,4.75,1.44,A
2,9,5,15,3,2016-05-08,2,27,2,12,6,7.5,4.5,1.5,H
4,18,2,11,4,2016-05-08,2,20,3,10,5,2.9,3.6,2.5,D
2,19,3,15,5,2016-05-08,4,20,1,8,5,3.9,3.6,2.05,A
1,11,2,7,7,2016-05-10,4,21,1,16,5,2.45,3.5,3.0,H
3,19,3,15,4,2016-05-11,2,23,2,12,6,3.8,3.8,2.0,D
2,7,6,16,2,2016-05-11,1,5,7,12,2,4.75,3.75,1.83,H
3,10,5,17,2,2016-05-11,6,11,2,10,2,5.0,4.0,1.75,H
1,6,9,24,0,2016-05-15,5,18,1,10,4,17.0,9.0,1.17,H
3,18,0,6,7,2016-05-15,4,18,3,15,3,3.1,3.75,2.3,D
1,9,6,13,3,2016-05-15,3,7,6,19,1,4.5,4.0,1.8,H
4,19,2,9,4,2016-05-15,4,12,4,14,2,1.8,4.0,4.5,H
4,9,4,12,2,2016-05-15,2,20,2,14,6,9.0,5.5,1.36,H
4,23,1,18,5,2016-05-15,3,10,5,21,2,2.15,3.6,3.5,H
3,22,2,9,5,2016-05-15,1,16,3,15,6,1.53,4.75,6.0,D
6,14,1,9,3,2016-05-15,1,9,7,20,2,3.7,3.75,2.05,D
3,21,2,13,5,2016-05-15,4,6,5,13,1,3.0,3.6,2.4,D
1,14,5,20,4,2016-05-17,1,10,3,8,6,5.25,4.2,1.67,H
2,15,3,15,5,2016-08-13,2,3,5,6,3,3.25,3.3,2.4,A
4,5,5,12,1,2016-08-13,3,8,5,14,2,4.5,3.3,2.0,A
4,20,2,13,4,2016-08-13,3,8,5,16,2,2.4,3.4,3.2,D
3,17,0,5,7,2016-08-13,2,7,6,14,2,1.91,3.6,4.5,H
6,14,1,9,3,2016-08-13,4,19,2,10,4,15.0,6.5,1.25,H
2,11,6,21,2,2016-08-13,2,24,1,13,7,5.0,3.75,1.8,D
4,20,2,13,4,2016-08-14,5,21,0,8,5,3.1,3.5,2.4,A
1,12,3,9,6,2016-08-14,1,13,6,23,3,1.85,3.6,4.75,A
4,23,2,20,4,2016-08-15,5,17,3,15,2,6.0,4.0,1.65,H
2,24,1,13,7,2016-08-19,1,15,2,9,7,7.5,4.2,1.53,H
4,22,1,13,5,2016-08-20,2,2,6,7,2,1.57,4.2,6.5,H
4,22,1,10,5,2016-08-20,3,17,1,7,6,2.5,3.6,2.88,D
3,21,2,11,5,2016-08-20,3,11,5,22,2,1.73,3.8,5.5,A
1,9,6,15,3,2016-08-20,2,15,3,15,5,5.25,3.6,1.8,A
3,7,5,13,2,2016-08-20,4,19,2,12,4,8.0,4.75,1.45,H
4,18,3,15,3,2016-08-20,3,12,5,21,2,1.73,3.8,5.5,A
4,9,4,15,2,2016-08-20,4,5,5,12,1,2.6,3.25,3.0,A
1,11,7,25,2,2016-08-21,4,21,3,20,3,4.0,3.75,1.95,H
2,4,5,5,3,2016-08-27,3,18,3,14,4,15.0,5.5,1.25,H
1,8,8,24,1,2016-08-27,3,7,5,13,2,3.3,3.2,2.3,D
3,11,5,24,2,2016-08-27,4,11,3,15,3,5.25,3.6,1.73,H
1,16,2,9,7,2016-08-27,1,9,5,12,4,1.44,4.1,8.0,A
2,13,3,14,5,2016-08-27,4,16,1,7,5,5.25,3.6,1.73,H
4,14,3,11,3,2016-08-27,2,22,2,14,6,6.5,3.6,1.57,D
3,21,2,14,5,2016-08-27,4,18,2,12,4,3.0,3.4,2.38,D
5,20,1,10,4,2016-08-27,3,12,5,21,2,1.73,3.75,5.0,A
3,20,3,18,4,2016-08-28,3,25,1,11,6,11.0,6.0,1.25,H
3,20,2,13,5,2016-09-10,5,19,1,11,4,6.5,4.2,1.57,H
4,6,5,13,1,2016-09-10,2,9,7,22,1,4.33,3.25,2.05,H
1,8,5,10,4,2016-09-10,1,4,6,8,3,3.4,3.1,2.45,D
4,17,1,8,5,2016-09-10,4,18,2,14,4,5.5,4.0,1.7,H
3,24,1,12,6,2016-09-10,1,16,2,9,7,3.4,3.25,2.38,A
5,16,2,13,3,2016-09-10,3,9,6,24,1,1.85,3.75,4.6,A
3,13,5,20,2,2016-09-10,2,19,4,19,4,4.5,3.6,1.91,A
3,17,3,14,4,2016-09-11,2,13,4,16,4,1.67,4.0,5.75,D
3,11,3,14,4,2016-09-12,4,15,3,12,3,2.1,3.5,3.8,A
4,20,2,14,4,2016-09-16,4,19,2,15,4,3.4,3.5,2.25,A
4,18,1,9,5,2016-09-17,2,9,4,9,4,1.6,4.2,6.0,A
2,5,5,8,3,2016-09-17,4,17,2,12,4,8.0,4.33,1.5,H
2,10,6,18,2,2016-09-17,3,24,1,12,6,12.0,6.0,1.29,H
1,18,5,20,4,2016-09-17,4,5,5,12,1,2.8,3.2,2.8,H
2,7,7,26,1,2016-09-18,3,7,5,13,2,4.2,3.5,2.0,H
2,13,4,16,4,2016-09-18,3,21,2,14,5,5.75,3.8,1.7,H
4,15,3,13,3,2016-09-18,4,19,2,12,4,11.0,5.5,1.33,H
1,17,2,8,7,2016-09-18,2,16,5,21,3,1.62,4.2,6.0,H
4,20,2,14,4,2016-09-24,3,21,1,9,6,3.1,3.5,2.4,H
1,16,3,14,6,2016-09-24,2,8,7,21,1,2.15,3.5,3.6,H
2,8,5,13,3,2016-09-24,4,18,2,15,4,15.0,7.0,1.22,H
4,18,2,12,4,2016-09-24,1,17,3,11,6,5.25,3.9,1.73,H
4,9,4,13,2,2016-09-24,2,7,7,26,1,3.3,3.3,2.38,D
2,11,5,14,3,2016-09-24,4,12,4,14,2,2.7,3.25,2.88,A
3,25,1,12,6,2016-09-24,2,12,5,17,3,1.36,5.5,9.0,A
3,19,2,13,5,2016-09-25,0,18,6,22,4,2.75,3.3,2.8,A
2,18,5,22,3,2016-09-26,2,5,5,10,3,2.7,3.2,2.9,H
1,13,5,15,4,2016-09-30,1,16,3,11,6,5.0,4.0,1.73,D
4,16,3,16,3,2016-10-01,2,8,6,18,2,1.5,4.5,7.5,A
5,10,3,12,2,2016-10-01,3,14,5,17,2,3.2,3.25,2.5,D
3,21,2,14,5,2016-10-01,2,13,5,17,3,1.45,4.75,8.0,A
2,8,6,19,2,2016-10-01,2,17,5,21,3,3.3,3.3,2.38,D
3,22,1,9,6,2016-10-02,2,7,4,9,4,1.4,5.0,9.0,A
2,21,2,12,6,2016-10-02,3,17,3,14,4,3.5,3.4,2.25,D
3,8,6,23,1,2016-10-02,1,19,3,12,6,10.0,5.75,1.33,D
2,27,1,12,7,2016-10-02,4,15,2,13,4,2.5,3.5,3.0,H
2,14,5,15,3,2016-10-15,2,23,1,9,7,11.0,6.5,1.29,H
2,7,6,17,2,2016-10-15,3,9,5,17,2,5.0,3.5,1.85,H
4,13,3,14,3,2016-10-15,3,16,3,14,4,6.0,4.5,1.57,H
1,13,7,25,2,2016-10-15,2,14,4,14,4,3.6,3.5,2.15,A
2,15,3,11,5,2016-10-15,2,23,2,14,6,7.0,4.75,1.5,D
3,14,5,17,2,2016-10-15,4,9,5,20,1,4.0,3.6,2.0,H
3,16,2,12,5,2016-10-15,5,10,3,12,2,1.73,3.8,5.5,D
2,7,4,9,4,2016-10-16,3,17,2,10,5,9.5,4.8,1.4,H
1,19,3,12,6,2016-10-17,3,22,1,12,6,3.5,3.5,2.2,D
3,15,2,11,5,2016-10-22,3,14,4,16,3,1.95,3.6,4.2,D
3,15,2,9,5,2016-10-22,2,7,5,12,3,1.67,3.8,6.0,H
3,10,5,19,2,2016-10-22,2,8,6,22,2,2.5,3.3,3.1,A
2,14,4,14,4,2016-10-22,3,12,4,16,3,3.9,3.5,2.05,H
6,11,2,10,2,2016-10-22,4,20,1,12,5,13.0,6.0,1.29,H
3,17,4,19,3,2016-10-22,2,13,6,17,2,3.3,3.3,2.38,D
3,11,6,17,1,2016-10-22,1,13,6,21,3,5.75,4.0,1.67,H
2,18,3,12,5,2016-10-23,3,17,2,11,5,3.8,3.4,2.15,H
3,16,2,9,5,2016-10-23,3,22,1,11,6,7.5,4.5,1.5,D
3,21,1,12,6,2016-10-29,2,13,5,16,3,1.7,4.0,5.25,A
1,9,5,13,4,2016-10-29,2,16,3,13,5,19.0,7.0,1.2,D
2,23,1,9,7,2016-10-29,3,8,7,18,0,1.4,5.0,9.0,A
3,12,4,16,3,2016-10-29,4,14,1,9,5,6.0,4.2,1.62,D
2,8,6,22,2,2016-10-29,4,15,3,15,3,5.25,3.75,1.75,H
3,21,1,10,6,2016-10-29,5,11,3,11,2,1.44,4.75,8.0,A
1,11,6,19,3,2016-10-30,3,16,2,8,5,4.75,3.8,1.8,H
2,20,2,10,6,2016-10-30,4,15,2,9,4,2.4,3.4,3.2,A
3,9,6,16,1,2016-10-31,3,11,4,17,3,3.8,3.6,2.05,H
2,7,8,20,0,2016-11-05,3,12,4,14,3,5.5,4.2,1.65,A
2,14,5,16,3,2016-11-05,2,8,5,13,3,2.38,3.3,3.3,H
3,15,2,8,5,2016-11-05,1,21,2,9,7,7.0,4.33,1.53,H
4,9,4,11,2,2016-11-05,2,24,1,9,7,15.0,7.0,1.22,D
3,12,4,17,3,2016-11-05,1,10,6,19,3,4.0,3.6,2.0,D
5,14,0,5,5,2016-11-06,2,23,1,10,7,4.2,3.6,1.95,D
4,11,3,10,3,2016-11-06,1,8,7,23,2,1.7,3.8,5.75,H
4,10,4,14,2,2016-11-06,3,12,4,16,3,5.25,3.6,1.8,A
3,14,3,13,4,2016-11-06,2,24,1,13,7,12.0,6.0,1.29,H
3,13,3,12,4,2016-11-06,2,9,7,18,1,1.73,4.0,5.0,A
3,23,1,9,6,2016-11-19,2,16,5,18,3,1.53,4.5,6.5,A
2,9,8,21,0,2016-11-19,2,14,3,12,5,6.0,4.33,1.6,D
3,21,0,7,7,2016-11-19,3,13,3,12,4,2.9,3.4,2.6,D
2,26,1,11,7,2016-11-19,3,11,4,11,3,2.2,3.6,3.4,D
3,12,4,13,3,2016-11-19,3,12,4,17,3,3.4,3.4,2.3,A
1,8,7,23,2,2016-11-19,2,8,7,19,1,3.8,3.4,2.15,H
2,10,5,18,3,2016-11-19,5,14,0,5,5,7.5,4.5,1.5,H
3,12,4,16,3,2016-11-19,2,14,4,18,4,2.75,3.3,2.8,H
1,24,2,8,7,2016-11-20,4,9,4,11,2,1.57,4.0,7.0,A
2,11,4,14,4,2016-11-21,4,11,4,15,2,4.5,3.4,1.95,H
3,21,1,9,6,2016-11-26,2,9,5,18,3,1.33,6.0,9.0,A
5,16,0,7,5,2016-11-26,1,23,2,7,7,5.25,3.8,1.75,H
4,14,3,13,3,2016-11-26,1,6,8,26,1,2.6,3.2,3.1,D
4,7,5,11,1,2016-11-26,2,13,5,18,3,4.5,3.6,1.91,D
2,10,6,17,2,2016-11-26,3,26,0,9,7,19.0,8.5,1.17,H
2,17,5,19,3,2016-11-26,3,10,7,20,0,2.88,3.4,2.63,H
3,13,3,12,4,2016-11-27,3,22,0,8,7,9.0,5.0,1.4,H
2,11,6,21,2,2016-11-27,4,12,3,13,3,8.0,4.75,1.45,D
3,13,3,12,4,2016-11-27,4,11,3,9,3,3.6,3.4,2.2,H
3,11,4,14,3,2016-11-27,2,15,3,17,5,3.3,3.3,2.4,A
3,11,3,8,4,2016-12-03,1,20,6,23,3,2.3,3.3,3.5,H
1,22,2,8,7,2016-12-03,3,20,1,9,6,3.6,3.6,2.15,A
2,10,5,17,3,2016-12-03,3,12,3,13,4,6.5,4.0,1.62,H
3,13,5,19,2,2016-12-03,1,9,7,18,2,2.3,3.4,3.4,H
3,14,6,22,1,2016-12-03,4,16,1,8,5,9.0,5.5,1.36,H
2,14,3,15,5,2016-12-03,4,15,3,14,3,3.75,3.3,2.2,H
3,22,0,8,7,2016-12-03,3,11,5,19,2,1.75,4.2,4.75,A
2,27,0,8,8,2016-12-04,2,13,4,14,4,1.75,4.0,5.0,H
5,12,3,14,2,2016-12-04,3,12,4,13,3,2.15,3.5,3.6,D
2,7,7,26,1,2016-12-05,4,9,5,13,1,5.25,3.5,1.83,H
3,14,2,9,5,2016-12-10,3,25,0,8,7,9.5,5.5,1.35,H
2,16,4,17,4,2016-12-10,1,9,6,18,3,2.2,3.5,3.5,H
1,21,6,22,3,2016-12-10,1,6,8,26,1,2.3,3.3,3.5,D
3,19,2,11,5,2016-12-10,3,13,5,17,2,1.7,4.0,5.25,H
1,11,6,16,3,2016-12-10,2,12,7,25,1,3.6,3.5,2.15,H
4,10,4,14,2,2016-12-10,2,11,4,16,4,2.45,3.4,3.1,H
4,18,2,14,4,2016-12-11,0,23,2,7,8,15.0,6.25,1.25,H
3,10,5,20,2,2016-12-11,2,26,1,11,7,11.0,6.0,1.3,D
4,17,1,8,5,2016-12-11,6,12,2,13,2,3.6,3.4,2.2,H
4,9,4,11,2,2016-12-11,3,10,3,9,4,6.0,3.7,1.7,H
3,14,5,19,2,2016-12-13,2,18,4,16,4,3.2,3.4,2.4,H
3,24,0,8,7,2016-12-13,4,9,5,16,1,1.91,3.75,4.2,H
6,12,1,10,3,2016-12-14,2,20,6,24,2,1.7,4.0,5.25,A
2,11,4,17,4,2016-12-14,3,17,3,15,4,11.0,6.5,1.29,H
3,26,1,12,6,2016-12-14,4,8,4,9,2,1.6,4.33,6.0,A
3,10,3,9,4,2016-12-14,3,14,2,8,5,2.5,3.3,3.1,D
0,23,1,5,9,2016-12-14,1,11,6,18,3,1.33,5.75,10.0,A
2,8,7,25,1,2016-12-14,4,16,2,9,4,15.0,7.0,1.22,H
2,15,6,24,2,2016-12-14,4,14,3,13,3,4.0,3.5,2.05,H
1,12,5,17,4,2016-12-14,4,10,4,18,2,5.75,4.0,1.67,H
0,24,0,2,10,2016-12-17,2,18,7,24,1,1.57,4.2,6.5,A
2,15,6,24,2,2016-12-17,4,7,4,10,2,4.0,3.4,2.1,H
3,13,5,16,2,2016-12-17,3,13,2,7,5,2.9,3.4,2.6,D
2,11,4,17,4,2016-12-17,1,9,6,16,3,2.9,3.3,2.63,H
6,10,1,10,3,2016-12-17,3,16,3,13,4,1.7,3.8,5.75,A
2,7,7,23,1,2016-12-17,4,11,3,15,3,6.0,4.1,1.62,H
4,7,3,9,3,2016-12-18,2,18,4,16,4,2.6,3.3,3.0,A
3,22,1,10,6,2016-12-18,3,16,3,14,4,3.5,3.6,2.15,H
1,10,6,18,3,2016-12-18,4,17,2,8,4,15.0,7.0,1.22,H
3,24,1,11,6,2016-12-19,4,11,4,16,2,1.95,3.6,4.2,A
2,15,4,14,4,2016-12-26,3,22,2,12,5,8.5,5.5,1.33,H
3,9,4,9,3,2016-12-26,1,11,6,19,3,2.6,3.1,2.9,H
