,iter,loss,acc,val_loss,val_acc,profit_home,best_home,margin_home,profit_draw,bets_draw,margin_draw,profit_away,bets_away,margin_away
0,0.0,1.0305962562561035,0.5406976938247681,1.1756168318672415,0.475153383301811,-8.279999999999998,73.0,-0.11342465753424655,0.5500000000000003,10.0,0.05500000000000003,-9.34,20.0,-0.46699999999999997
1,100.0,0.9623515605926514,0.5348837375640869,0.9675556106801413,0.5380368009666724,4.76,11.0,0.4327272727272727,-3.0,3.0,-1.0,-2.29,16.0,-0.143125
2,200.0,0.960415244102478,0.5290697813034058,0.964901280915079,0.5389570615774283,12.0,12.0,1.0,-2.3,9.0,-0.25555555555555554,-5.29,19.0,-0.27842105263157896
3,300.0,0.9642534255981445,0.5290697813034058,0.9640900254980919,0.538957063040119,-1.7,5.0,-0.33999999999999997,-4.0,4.0,-1.0,-3.29,17.0,-0.1935294117647059
4,400.0,0.9600242972373962,0.5406976938247681,0.9638954028030114,0.5395705560965041,3.6200000000000006,11.0,0.32909090909090916,0.7000000000000002,6.0,0.1166666666666667,-2.29,16.0,-0.143125
5,500.0,0.960257887840271,0.5348837375640869,0.9638747678943939,0.5386502962170935,1.0100000000000005,10.0,0.10100000000000005,0.0900000000000003,10.0,0.00900000000000003,-2.29,16.0,-0.143125
6,600.0,0.9581555724143982,0.5348837375640869,0.9633307102267727,0.5398772980537883,3.7600000000000002,12.0,0.31333333333333335,0.7000000000000002,6.0,0.1166666666666667,-1.6199999999999999,14.0,-0.1157142857142857
7,700.0,0.9597919583320618,0.5290697813034058,0.9629367845921428,0.5417177911185048,7.120000000000001,13.0,0.5476923076923078,-3.3,10.0,-0.32999999999999996,-2.29,16.0,-0.143125
8,800.0,0.9575283527374268,0.5290697813034058,0.9630782209291049,0.5398773082926229,8.120000000000001,12.0,0.6766666666666667,3.6900000000000004,10.0,0.36900000000000005,-1.6199999999999999,14.0,-0.1157142857142857
9,900.0,0.9580408930778503,0.5348837375640869,0.9632565379142761,0.5383435623046079,7.260000000000001,14.0,0.5185714285714286,-1.2999999999999998,8.0,-0.16249999999999998,2.38,16.0,0.14875
10,1000.0,0.9599307179450989,0.5290697813034058,0.962716815661799,0.538957057555029,-0.9899999999999998,12.0,-0.08249999999999998,-0.9099999999999997,11.0,-0.0827272727272727,-2.62,15.0,-0.17466666666666666
11,1100.0,0.9570658206939697,0.5465116500854492,0.9628273084119785,0.5395705454919967,7.120000000000001,13.0,0.5476923076923078,-0.8999999999999999,8.0,-0.11249999999999999,-1.1199999999999999,12.0,-0.09333333333333332
12,1200.0,0.9583258032798767,0.5290697813034058,0.962640050730091,0.5429447977089443,0.010000000000000453,11.0,0.0009090909090909503,1.0900000000000003,9.0,0.12111111111111114,-2.62,15.0,-0.17466666666666666
13,1300.0,0.9583324193954468,0.5348837375640869,0.9625862127432794,0.5401840465931804,4.370000000000001,11.0,0.3972727272727274,-1.2999999999999998,8.0,-0.16249999999999998,-2.62,15.0,-0.17466666666666666
14,1400.0,0.9580006003379822,0.5290697813034058,0.9626326853512255,0.5423312944137245,7.260000000000001,14.0,0.5185714285714286,1.3800000000000003,12.0,0.11500000000000003,-2.62,15.0,-0.17466666666666666
15,1500.0,0.9572908282279968,0.5290697813034058,0.9625919761101892,0.5398773042702236,7.0,12.0,0.5833333333333334,1.3800000000000003,12.0,0.11500000000000003,-1.1199999999999999,12.0,-0.09333333333333332
16,1600.0,0.9604014754295349,0.5290697813034058,0.9623354143160252,0.5414110557433286,8.26,13.0,0.6353846153846153,-1.2999999999999998,8.0,-0.16249999999999998,-2.29,16.0,-0.143125
17,1700.0,0.9604037404060364,0.5348837375640869,0.9624356163060007,0.5401840648768138,8.0,11.0,0.7272727272727273,1.3000000000000003,9.0,0.1444444444444445,-2.29,16.0,-0.143125
18,1800.0,0.9577692151069641,0.5290697813034058,0.9624408494475429,0.5401840436677992,7.120000000000001,13.0,0.5476923076923078,1.3800000000000003,12.0,0.11500000000000003,-2.62,15.0,-0.17466666666666666
19,1900.0,0.958432137966156,0.5348837375640869,0.962161818530662,0.5401840528096158,7.260000000000001,14.0,0.5185714285714286,-1.2999999999999998,8.0,-0.16249999999999998,-2.62,15.0,-0.17466666666666666
20,2000.0,0.9595255851745605,0.5348837375640869,0.9623629560499835,0.5398772953112433,8.0,11.0,0.7272727272727273,-0.9099999999999997,11.0,-0.0827272727272727,-2.29,16.0,-0.143125
21,2100.0,0.9586626887321472,0.5465116500854492,0.962300192359035,0.5395705432979607,7.260000000000001,14.0,0.5185714285714286,2.1,5.0,0.42000000000000004,2.38,16.0,0.14875
22,2200.0,0.958250105381012,0.5465116500854492,0.9625239160163271,0.5404908039087167,8.26,13.0,0.6353846153846153,0.10000000000000009,7.0,0.0142857142857143,1.88,15.0,0.12533333333333332
23,2300.0,0.9583253860473633,0.5290697813034058,0.9622669439374304,0.5386502951200755,7.260000000000001,14.0,0.5185714285714286,-2.3,9.0,-0.25555555555555554,-2.12,13.0,-0.1630769230769231
24,2400.0,0.9590122699737549,0.5290697813034058,0.9622506967351481,0.5386503119410181,3.5100000000000002,13.0,0.27,1.3800000000000003,12.0,0.11500000000000003,-2.29,16.0,-0.143125
25,2500.0,0.958314061164856,0.5290697813034058,0.9618952098799629,0.5389570604804104,8.26,13.0,0.6353846153846153,2.3000000000000003,8.0,0.28750000000000003,-2.62,15.0,-0.17466666666666666
26,2600.0,0.9581034183502197,0.5290697813034058,0.9621732754210022,0.5377300692482229,7.260000000000001,14.0,0.5185714285714286,1.3800000000000003,12.0,0.11500000000000003,-2.62,15.0,-0.17466666666666666
27,2700.0,0.9578445553779602,0.5348837375640869,0.9622260763601291,0.5389570518871026,8.44,14.0,0.6028571428571429,1.3000000000000003,9.0,0.1444444444444445,-1.5599999999999998,11.0,-0.14181818181818182
28,2800.0,0.9586896300315857,0.5348837375640869,0.9619301937840468,0.5395705597532308,8.120000000000001,12.0,0.6766666666666667,2.3000000000000003,8.0,0.28750000000000003,-2.29,16.0,-0.143125
29,2900.0,0.9592795968055725,0.5348837375640869,0.9622143901930265,0.5401840431192901,8.26,13.0,0.6353846153846153,-0.2999999999999998,7.0,-0.04285714285714283,-2.29,16.0,-0.143125
30,3000.0,0.9580667614936829,0.5348837375640869,0.9620163656451219,0.5407975403809109,8.26,13.0,0.6353846153846153,5.98,11.0,0.5436363636363637,-1.6199999999999999,14.0,-0.1157142857142857
