100,0.45930234,1.0660331,1.1346153846153846
200,0.4651163,1.0632846,1.18
300,0.4651163,1.0637922,1.2040816326530612
400,0.4651163,1.064456,1.1510416666666667
500,0.4651163,1.0648091,1.175531914893617
600,0.4651163,1.0650935,1.2277777777777779
700,0.4651163,1.0651635,1.2277777777777779
800,0.4651163,1.0651121,1.2277777777777779
900,0.4651163,1.0652165,1.2277777777777779
1000,0.4651163,1.0650376,1.2277777777777779
1100,0.4651163,1.0650413,1.2277777777777779
1200,0.4651163,1.0650289,1.2277777777777779
1300,0.4651163,1.0655512,1.2277777777777779
1400,0.4651163,1.065019,1.2277777777777779
1500,0.4651163,1.0649434,1.2277777777777779
1600,0.4651163,1.0648348,1.2277777777777779
1700,0.4651163,1.0649403,1.2277777777777779
1800,0.4651163,1.0648521,1.2277777777777779
1900,0.4651163,1.0650238,1.2277777777777779
2000,0.4651163,1.0650265,1.2277777777777779
2100,0.4651163,1.0649827,1.2277777777777779
2200,0.4651163,1.065055,1.2277777777777779
2300,0.4651163,1.0649954,1.2277777777777779
2400,0.4651163,1.0650889,1.2277777777777779
2500,0.4651163,1.064899,1.2277777777777779
2600,0.4651163,1.0648236,1.2277777777777779
2700,0.4651163,1.0647845,1.2277777777777779
2800,0.4651163,1.0650854,1.2277777777777779
2900,0.4651163,1.0649676,1.2277777777777779
3000,0.4651163,1.0646931,1.2277777777777779
3100,0.4651163,1.0646976,1.2277777777777779
3200,0.4651163,1.0648541,1.2277777777777779
3300,0.4651163,1.064795,1.2277777777777779
3400,0.4651163,1.0647817,1.2277777777777779
3500,0.4651163,1.0647516,1.2277777777777779
3600,0.4651163,1.0648806,1.2277777777777779
3700,0.4651163,1.06464,1.2277777777777779
3800,0.4651163,1.0646721,1.2277777777777779
3900,0.4651163,1.0645539,1.2277777777777779
4000,0.4651163,1.064438,1.201086956521739
4100,0.4651163,1.0644035,1.201086956521739
4200,0.4651163,1.0642707,1.201086956521739
4300,0.4651163,1.0644532,1.201086956521739
4400,0.4651163,1.0643226,1.175531914893617
4500,0.4651163,1.0640681,1.175531914893617
4600,0.4651163,1.0640798,1.175531914893617
4700,0.4651163,1.0639876,1.175531914893617
4800,0.4651163,1.0636973,1.175531914893617
4900,0.47093022,1.0637102,1.175531914893617
5000,0.47093022,1.063418,1.1510416666666667
5100,0.47093022,1.0624098,1.1510416666666667
5200,0.47674417,1.0624444,1.1216981132075472
5300,0.5116279,1.0488505,1.2556818181818181
5400,0.51744187,1.0319532,1.2848837209302326
5500,0.5232558,1.0187473,1.3475609756097562
5600,0.51744187,1.0121537,1.3475609756097562
5700,0.51744187,1.0068282,1.24375
5800,0.51744187,1.005081,1.1513157894736843
5900,0.51744187,0.9962827,1.0731707317073171
6000,0.51744187,0.9984869,1.0731707317073171
6100,0.51744187,0.99931794,1.0
6200,0.5116279,0.9891185,0.6190476190476191
6300,0.51744187,1.0017558,0.6896551724137931
6400,0.5116279,0.9913348,0.7878787878787878
6500,0.5116279,0.98621935,0.5777777777777777
6600,0.5116279,1.0015543,0.8387096774193549
6700,0.5116279,0.98625165,0.6801785714285715
6800,0.5116279,0.99190897,0.8387096774193549
6900,0.5116279,0.9880004,0.5777777777777777
7000,0.5116279,0.9937203,0.8666666666666667
7100,0.5116279,0.9875203,0.6046511627906976
7200,0.51744187,0.99765086,0.7142857142857143
7300,0.5116279,0.9885215,0.7878787878787878
7400,0.5116279,0.9869885,0.6842105263157895
7500,0.51744187,1.0015612,0.7692307692307693
7600,0.50581396,0.99283254,0.8387096774193549
7700,0.5116279,0.9833143,0.6666666666666666
7800,0.50581396,0.98869216,0.7428571428571429
7900,0.50581396,0.98927855,0.7428571428571429
8000,0.5116279,0.9836971,0.5777777777777777
8100,0.5116279,0.9916522,0.896551724137931
8200,0.5116279,0.9912789,0.8387096774193549
8300,0.50581396,0.9851401,0.6190476190476191
8400,0.51744187,0.99537516,0.6896551724137931
8500,0.50581396,0.98530936,0.6190476190476191
8600,0.50581396,0.9840716,0.6190476190476191
8700,0.50581396,0.98312575,0.5777777777777777
8800,0.5116279,0.9895684,1.0
8900,0.50581396,0.98488003,0.7647058823529411
9000,0.50581396,0.9885247,1.0
9100,0.50581396,0.98253345,0.7142857142857143
9200,0.5116279,0.99089146,1.0833333333333333
9300,0.50581396,0.98328996,0.7878787878787878
9400,0.50581396,0.98557156,0.9285714285714286
9500,0.50581396,0.9894035,1.0833333333333333
9600,0.50581396,0.98652154,1.0
9700,0.50581396,0.9823031,0.65
9800,0.5116279,0.9885703,1.04
9900,0.5,0.98520696,1.0
10000,0.5,0.9829276,0.7647058823529411
10100,0.50581396,0.9866426,0.5909090909090909
10200,0.50581396,0.99234885,1.04
10300,0.50581396,0.9894313,0.9285714285714286
10400,0.5,0.98410255,0.9285714285714286
10500,0.50581396,0.99149364,1.04
10600,0.50581396,0.98506296,0.8387096774193549
10700,0.5116279,0.98278064,0.7027027027027027
10800,0.50581396,0.9828491,0.7878787878787878
10900,0.50581396,0.98189205,0.7555555555555555
11000,0.50581396,0.98055744,0.7555555555555555
11100,0.50581396,0.9821605,0.65
11200,0.50581396,0.9791267,0.6938775510204082
11300,0.50581396,0.9846658,0.7878787878787878
11400,0.50581396,0.9878964,1.0833333333333333
11500,0.50581396,0.9795461,0.7083333333333334
11600,0.50581396,0.979154,0.723404255319149
11700,0.5116279,0.9861498,1.0
11800,0.50581396,0.98814976,1.04
11900,0.50581396,0.9813383,0.6341463414634146
12000,0.50581396,0.990674,1.0833333333333333
12100,0.50581396,0.98240405,0.7027027027027027
12200,0.50581396,0.9807881,0.6341463414634146
12300,0.5116279,0.9835654,0.6842105263157895
12400,0.5116279,0.9879646,1.0
12500,0.5116279,0.9840698,0.7027027027027027
12600,0.50581396,0.9882489,1.0
12700,0.50581396,0.9864619,0.8387096774193549
