away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
2,28,0,7,88,31,153,76,8,1,11,4,13,149,55,129,44,5,1.53,4.0,6.5,D
4,12,5,22,119,51,187,60,1,1,14,3,11,154,50,111,38,6,2.75,3.3,2.5,H
4,10,5,19,141,51,101,38,1,1,26,1,8,150,55,190,71,8,12.0,6.0,1.22,H
1,19,2,7,97,29,151,59,7,1,7,6,19,124,55,153,42,3,1.73,3.5,5.0,A
0,12,6,16,123,52,167,61,4,4,8,3,10,139,46,108,32,3,3.5,3.3,2.1,A
2,14,5,21,138,56,149,53,3,2,10,7,15,132,47,133,44,1,3.0,3.4,2.3,D
3,10,4,12,165,57,112,35,3,2,18,3,13,134,47,112,51,5,4.75,3.6,1.73,H
3,19,1,10,122,44,139,57,6,3,11,4,12,128,43,98,27,3,2.2,3.3,3.25,A
4,14,4,17,129,45,131,39,2,3,14,5,14,117,41,121,55,2,5.5,3.75,1.62,H
4,12,2,10,140,41,118,40,4,3,3,6,16,159,51,85,25,1,2.5,3.25,2.8,D
3,8,7,16,123,45,140,44,0,1,21,1,6,100,24,159,61,8,12.0,5.5,1.25,D
2,16,5,14,123,44,123,54,3,5,12,1,7,130,35,114,37,4,2.5,3.3,2.75,H
2,19,3,14,147,54,113,53,5,3,20,1,11,127,45,146,54,6,6.0,4.0,1.53,D
2,11,4,14,154,57,123,41,4,2,11,5,15,169,61,112,40,3,3.25,3.3,2.2,A
4,8,3,11,136,46,114,34,3,4,13,5,21,133,58,185,62,1,4.75,3.5,1.75,H
1,24,1,6,149,52,182,69,8,3,26,0,8,87,27,146,70,7,4.0,3.6,1.85,H
4,3,5,14,154,50,88,25,1,0,10,6,15,133,52,169,59,4,6.5,4.0,1.5,H
1,14,2,9,140,44,124,46,7,4,9,5,16,152,54,105,35,1,2.63,3.25,2.63,A
1,8,6,20,118,50,148,41,3,3,15,5,20,122,46,137,43,2,3.7,3.4,2.0,D
2,11,5,14,132,39,99,27,3,3,14,5,22,137,58,139,46,2,3.7,3.4,2.0,A
3,25,0,8,84,26,141,65,7,4,4,5,18,155,51,78,23,1,1.25,5.5,12.0,A
3,22,0,6,77,26,147,62,7,1,14,2,9,142,45,120,48,7,1.62,3.8,5.5,A
2,12,5,18,170,64,118,45,3,1,21,2,7,146,53,181,65,7,17.0,6.5,1.17,H
4,16,4,19,120,45,139,42,2,2,19,1,7,99,26,153,59,7,9.5,4.75,1.33,D
3,16,5,20,130,56,179,58,2,4,4,5,15,146,41,74,24,1,1.75,3.6,4.6,A
4,17,1,10,122,38,148,54,5,2,14,4,15,150,58,125,43,4,2.2,3.4,3.2,A
3,8,6,16,140,50,110,35,1,4,8,3,12,136,46,107,32,3,3.8,3.3,2.0,A
2,11,4,12,137,36,101,28,4,4,10,6,17,121,47,138,46,0,3.1,3.3,2.3,D
3,13,5,19,127,54,150,46,2,2,19,3,14,149,55,114,51,5,4.2,3.5,1.85,H
5,12,1,7,129,37,110,38,4,2,9,6,22,127,55,145,41,2,3.5,3.3,2.1,H
0,15,5,14,126,45,166,62,5,1,15,6,14,127,45,114,51,3,4.6,3.6,1.75,H
4,5,4,14,142,47,106,27,2,3,21,0,6,77,25,146,65,7,17.0,7.0,1.17,H
1,20,2,9,144,54,195,66,7,3,17,1,9,125,37,131,47,6,2.7,3.4,2.5,A
2,12,5,15,147,55,114,38,3,3,13,5,21,132,57,141,46,2,3.3,3.3,2.2,A
1,13,2,9,150,48,115,45,7,2,13,6,22,184,67,116,46,2,2.7,3.1,2.7,D
1,16,5,13,112,39,114,51,4,3,16,4,15,133,54,174,60,3,3.6,3.5,2.0,A
2,11,5,19,115,47,148,45,3,0,17,5,16,126,48,148,54,5,4.75,3.6,1.75,H
2,19,3,15,148,58,112,49,5,3,12,3,11,143,34,97,28,4,3.25,3.3,2.2,A
4,4,5,14,142,44,75,25,1,3,10,6,15,130,45,118,37,1,5.0,3.5,1.73,H
3,18,1,8,97,25,160,59,6,4,11,2,7,117,33,108,34,4,2.1,3.3,3.5,A
5,10,5,16,121,47,134,42,0,5,15,4,19,119,44,139,40,1,3.75,3.4,2.0,D
3,10,4,11,143,35,95,27,3,2,14,4,15,141,49,118,39,4,3.5,3.3,2.1,H
2,13,6,22,128,56,143,43,2,1,21,2,11,146,55,192,66,7,13.0,6.5,1.2,H
0,16,5,16,129,47,145,53,5,3,17,1,8,101,23,158,55,6,6.0,3.6,1.6,A
2,12,6,21,177,62,119,43,2,4,3,5,14,142,41,101,24,1,3.5,3.3,2.1,H
3,18,1,9,123,37,135,50,6,2,11,2,10,155,49,119,46,6,2.5,3.25,2.8,D
2,20,2,13,146,54,114,47,6,6,10,4,15,131,46,129,34,0,2.75,3.3,2.5,H
2,15,5,15,143,58,158,52,3,2,11,6,21,123,49,138,38,2,2.25,3.4,3.1,D
3,10,3,7,112,30,107,31,4,6,15,3,18,119,42,151,43,1,3.5,3.3,2.1,H
3,12,5,13,124,43,128,42,2,1,18,4,12,103,34,126,58,5,5.75,3.75,1.6,H
3,14,2,10,95,25,168,52,5,2,14,5,14,150,61,152,50,3,2.63,3.3,2.63,H
1,20,3,11,95,27,133,59,6,3,20,0,6,81,27,150,62,7,10.0,4.75,1.33,D
3,5,5,14,147,43,103,25,2,3,16,1,7,122,37,135,46,6,7.0,4.33,1.44,H
3,6,6,17,140,48,85,28,1,1,10,7,21,182,60,115,42,2,4.5,3.5,1.8,H
6,17,2,16,114,37,162,47,2,0,18,4,14,136,42,140,54,6,4.5,3.5,1.8,H
2,16,3,11,134,45,116,39,5,2,18,3,15,148,58,115,44,5,3.6,3.5,2.0,H
1,24,2,11,132,50,194,68,7,3,9,5,13,145,38,92,29,2,1.44,4.33,7.0,D
3,12,5,19,114,43,140,41,2,2,10,6,13,131,47,119,36,2,3.75,3.4,2.0,H
6,12,3,14,134,45,134,38,1,3,11,3,8,117,32,106,34,4,3.75,3.4,2.0,D
3,10,2,10,157,45,121,42,5,2,10,7,28,136,61,130,35,1,2.7,3.25,2.6,D
2,12,5,12,133,48,109,32,3,3,13,3,11,90,25,151,43,4,6.0,3.75,1.55,A
2,14,5,14,143,58,148,47,3,5,15,3,15,123,41,153,46,2,2.75,3.3,2.5,A
1,11,6,20,175,55,127,46,3,1,21,3,12,102,30,126,55,6,7.5,4.2,1.44,D
3,9,6,26,129,58,133,35,1,2,5,6,15,149,45,109,28,2,3.75,3.3,2.0,H
4,8,4,11,150,35,85,29,2,4,9,2,10,157,45,119,40,4,4.0,3.4,1.91,H
1,14,4,11,132,47,111,39,5,6,13,3,15,146,49,123,37,1,2.88,3.3,2.4,D
2,19,2,11,133,53,124,48,6,2,23,1,9,114,42,196,69,7,10.0,5.25,1.29,H
0,17,4,13,133,43,144,54,6,4,9,3,9,116,33,105,33,3,2.75,3.3,2.5,H
4,20,0,7,89,29,145,58,6,3,12,5,20,111,40,132,40,2,1.4,4.5,7.5,A
3,16,1,7,115,34,145,52,6,2,5,7,17,134,48,89,27,1,1.57,3.75,6.0,A
2,21,1,7,101,35,193,70,7,2,14,3,10,129,46,107,43,5,1.57,3.8,6.0,H
3,14,3,12,89,28,161,49,4,3,25,0,7,89,28,148,60,7,8.5,5.0,1.33,H
2,5,6,15,151,44,104,27,2,4,5,5,12,138,31,81,24,1,3.75,3.25,2.05,H
3,11,5,23,111,38,137,39,2,2,10,6,20,168,53,117,42,2,3.8,3.4,1.95,D
4,8,3,8,113,35,114,38,3,2,18,4,11,145,58,136,48,4,6.0,3.8,1.57,H
0,16,4,11,137,43,144,54,6,7,13,2,14,141,48,113,34,1,2.8,3.25,2.5,H
4,9,2,10,157,45,118,39,4,2,16,3,12,135,56,116,41,5,3.4,3.25,2.15,H
5,13,3,15,112,41,150,44,2,1,12,5,11,136,51,103,34,4,3.6,3.3,2.0,D
2,21,2,11,99,30,122,52,6,2,19,1,8,113,35,145,54,7,3.75,3.6,1.91,H
2,4,8,19,134,48,88,28,0,2,8,7,26,125,61,126,34,1,5.25,3.6,1.67,D
2,15,2,8,139,46,109,42,6,4,9,2,8,157,45,115,37,4,3.6,3.2,2.1,H
3,11,5,18,162,51,124,44,2,2,14,4,16,108,39,137,41,4,7.5,4.2,1.44,H
3,23,0,6,86,23,158,59,7,6,10,3,16,116,42,136,38,1,1.29,5.25,10.0,A
1,17,3,11,118,51,127,47,6,1,5,7,17,133,41,112,28,2,3.0,3.2,2.4,D
1,20,4,12,154,64,126,49,5,0,14,5,12,147,43,136,48,5,2.88,3.2,2.5,H
7,13,1,12,137,46,123,36,2,1,21,2,8,102,36,211,75,7,15.0,7.0,1.17,H
1,12,5,11,136,51,106,34,4,3,10,4,11,115,37,121,44,3,3.0,3.3,2.35,A
2,20,1,9,109,35,147,58,7,4,11,5,24,120,41,127,40,1,1.65,3.75,5.25,D
3,7,6,20,113,49,140,34,1,2,20,3,14,110,39,110,48,5,7.5,4.2,1.44,H
3,6,5,11,142,29,86,27,2,3,4,7,18,133,49,86,28,0,2.25,3.2,3.25,A
2,15,3,11,135,44,108,40,5,1,5,7,17,129,44,117,26,2,3.25,3.25,2.25,H
1,21,2,8,91,30,204,73,7,3,11,2,8,160,44,113,37,5,1.85,3.4,4.0,A
2,25,0,5,88,25,156,60,8,2,9,5,11,117,34,122,44,3,1.2,6.5,13.0,A
7,13,1,13,133,46,113,32,2,1,20,4,12,154,63,121,46,5,6.5,4.2,1.5,A
1,13,4,10,133,50,112,32,5,0,15,4,10,135,38,136,46,6,3.75,3.4,2.0,D
3,19,1,9,108,37,134,55,6,2,13,4,16,109,40,131,37,4,3.2,3.4,2.25,H
3,7,7,23,110,51,134,33,0,5,11,4,19,116,39,129,45,1,3.75,3.4,2.0,A
3,10,5,17,151,48,121,43,2,5,9,4,18,120,46,132,42,1,3.5,3.3,2.1,D
2,7,5,11,133,24,92,31,3,2,19,3,16,112,42,108,49,5,6.0,3.75,1.57,A
2,17,3,12,123,50,121,45,5,3,5,7,18,132,49,85,28,0,2.1,3.3,3.5,H
1,15,3,8,134,38,133,45,6,2,22,0,3,83,22,160,55,8,15.0,8.0,1.14,H
1,6,6,16,123,43,118,28,3,1,21,2,7,84,24,206,75,7,13.0,6.5,1.2,H
5,10,4,19,128,48,131,41,1,3,17,2,10,110,37,138,56,5,7.5,5.0,1.36,H
2,8,6,12,128,37,113,43,2,4,9,5,18,153,49,123,44,1,3.5,3.3,2.1,H
2,7,7,19,133,53,91,31,1,2,13,4,12,136,43,106,37,4,7.5,3.75,1.5,H
3,10,3,11,155,49,116,36,4,6,13,1,11,134,46,105,29,3,3.1,3.25,2.3,D
2,17,3,15,107,40,115,49,5,2,16,3,10,115,45,125,47,5,3.1,3.25,2.3,H
4,10,5,20,108,37,136,47,1,2,9,4,9,135,24,92,34,4,4.5,3.5,1.8,H
1,18,4,11,148,61,114,42,5,2,13,3,8,142,47,108,30,5,2.88,3.3,2.4,D
2,12,4,15,118,45,131,35,4,3,9,6,21,117,50,130,34,1,2.1,3.3,3.5,H
3,16,2,9,114,39,148,63,5,1,9,7,15,131,37,122,48,2,1.8,3.6,4.33,D
1,15,4,13,138,45,115,41,5,2,14,4,15,105,38,111,45,4,4.5,3.5,1.8,H
1,23,2,7,89,27,212,74,7,1,9,8,22,145,56,96,33,1,1.25,5.5,13.0,A
1,23,0,3,88,27,165,60,9,2,18,3,10,138,54,109,38,5,1.73,3.75,4.5,H
4,8,3,10,161,53,102,25,3,1,6,6,17,138,47,117,28,3,3.2,3.2,2.3,H
4,11,4,16,156,51,116,37,2,1,14,4,10,138,43,135,47,5,5.25,3.5,1.67,D
6,12,1,10,135,45,110,34,3,3,14,2,8,131,39,112,34,5,3.75,3.3,2.0,A
2,9,3,6,136,28,96,37,5,2,11,5,16,118,48,132,36,3,5.5,3.5,1.67,H
2,10,6,21,114,50,134,37,2,5,9,4,18,140,52,130,40,1,3.2,3.3,2.25,D
2,14,3,9,104,37,125,45,5,4,9,5,19,109,39,141,53,1,2.88,3.2,2.5,H
3,14,2,10,131,38,112,35,5,1,23,1,5,85,31,169,63,8,13.0,6.5,1.2,H
1,8,8,20,151,61,94,32,1,4,7,4,12,165,59,96,20,2,7.0,3.75,1.53,H
1,10,5,14,119,49,132,33,4,1,13,4,9,95,34,130,49,5,2.8,3.25,2.5,A
2,16,3,11,146,60,105,38,5,5,12,3,14,153,52,115,37,2,2.5,3.4,2.7,H
3,7,5,16,107,37,136,51,2,1,12,5,14,138,45,105,36,4,5.0,3.5,1.73,H
1,8,5,13,126,42,129,36,4,5,13,1,8,135,43,112,35,4,3.25,3.3,2.2,H
5,7,4,16,137,50,134,39,1,2,8,4,7,128,29,97,38,4,4.33,3.4,1.85,D
2,16,3,15,100,35,118,48,5,1,26,1,6,85,24,218,83,8,9.0,5.5,1.3,H
2,9,7,16,142,43,120,49,1,3,11,5,21,125,53,123,38,2,4.0,3.4,1.91,A
2,11,4,11,143,46,133,49,4,3,16,2,9,115,43,148,65,5,5.5,4.0,1.57,H
4,14,1,8,140,44,107,35,5,1,25,1,5,83,27,171,69,8,15.0,7.0,1.17,H
3,11,5,20,121,49,131,40,2,2,10,4,10,144,47,143,49,4,4.0,3.4,1.91,A
1,28,1,6,85,23,198,78,8,3,6,6,19,124,45,137,48,1,1.25,5.75,11.0,A
3,16,2,9,121,42,152,69,5,2,14,4,12,148,61,114,41,4,2.75,3.3,2.5,H
5,11,2,10,134,47,119,38,3,3,10,3,14,137,46,102,30,4,3.5,3.3,2.1,A
1,15,4,13,144,45,117,41,5,0,12,5,14,121,52,127,35,5,5.0,3.75,1.67,D
2,8,4,7,126,33,106,36,4,2,11,6,15,146,44,126,51,2,3.0,3.25,2.38,H
1,10,5,11,98,35,127,47,4,5,7,4,16,136,47,139,43,1,2.8,3.25,2.5,A
4,8,3,10,157,52,103,24,3,2,15,4,19,112,41,116,45,4,4.0,3.4,1.91,H
1,9,5,11,122,39,131,39,4,1,9,8,20,148,63,98,30,1,2.38,3.25,3.0,D
1,24,1,5,84,28,172,68,8,4,12,2,9,129,43,109,36,4,1.25,5.75,11.0,D
3,6,6,22,125,46,140,52,1,3,7,4,10,161,54,94,22,3,5.75,3.6,1.62,H
1,11,5,14,122,56,141,38,4,1,30,1,5,87,23,198,78,8,8.0,4.5,1.4,H
4,7,5,17,139,49,127,43,1,2,13,4,12,151,48,121,43,4,5.25,3.6,1.67,H
2,14,4,18,112,42,113,40,4,2,10,4,11,118,41,143,38,4,2.9,3.25,2.4,D
2,10,7,19,158,58,98,31,1,3,14,2,9,138,48,102,36,5,5.75,3.6,1.62,A
2,14,5,16,149,47,129,55,3,1,11,5,12,100,37,130,48,4,4.75,3.6,1.73,H
2,8,5,11,141,48,144,49,3,2,10,4,9,131,37,109,39,4,3.25,3.25,2.2,D
2,17,3,11,133,52,131,53,5,3,12,4,18,126,50,124,40,3,2.8,3.3,2.5,D
3,7,4,14,128,44,100,23,3,3,15,2,10,132,49,147,66,5,6.0,3.8,1.57,D
1,13,4,10,97,34,129,47,5,3,6,5,10,142,51,150,47,2,3.5,3.3,2.1,H
2,10,4,11,157,53,87,22,4,1,12,5,15,149,64,117,34,4,5.5,3.6,1.62,D
2,13,4,12,155,46,121,48,4,2,13,5,17,145,47,126,53,3,3.0,3.25,2.38,D
3,14,3,12,135,51,117,38,4,5,14,1,9,133,47,107,35,4,3.5,3.3,2.1,H
3,15,2,10,129,50,149,66,5,2,25,1,7,84,28,179,73,7,8.0,4.5,1.4,H
4,13,3,13,112,43,130,43,3,4,7,3,12,125,39,107,27,3,3.25,3.3,2.2,D
3,8,4,11,125,44,141,40,3,2,6,7,24,123,48,129,44,1,3.25,3.3,2.2,H
1,27,1,7,83,22,212,82,8,4,5,6,18,142,54,123,41,0,1.29,5.25,10.0,A
2,12,6,18,167,57,95,35,2,3,12,4,18,124,48,109,38,3,9.0,4.5,1.36,H
3,10,3,7,133,37,127,43,4,2,17,3,11,123,47,128,54,5,5.0,3.5,1.73,H
3,8,5,10,144,51,150,49,2,3,13,3,10,155,45,134,51,4,3.5,3.3,2.1,D
2,12,4,14,143,65,127,41,4,3,9,4,14,129,44,140,40,3,2.25,3.3,3.2,H
4,6,6,21,145,58,124,40,0,2,11,4,12,157,57,84,23,4,5.25,3.6,1.67,A
2,11,5,15,155,50,125,51,3,0,31,1,8,88,22,214,89,9,19.0,8.0,1.13,H
2,10,6,23,125,49,141,49,2,2,12,6,19,180,62,89,35,2,2.88,3.3,2.4,H
2,13,4,17,116,47,126,45,4,2,12,4,11,124,47,125,38,4,2.5,3.2,2.88,H
2,16,3,10,128,51,130,57,5,1,11,5,13,111,40,124,44,4,3.5,3.3,2.1,H
5,5,3,12,124,40,108,28,2,2,10,4,8,128,39,133,46,4,3.75,3.3,2.0,A
5,14,1,9,138,48,102,34,4,3,14,3,13,137,55,139,62,4,6.0,3.75,1.57,H
1,27,1,6,83,30,186,78,8,4,13,3,13,112,43,121,43,3,1.29,5.25,11.0,A
2,13,5,17,184,61,92,35,3,2,11,4,14,159,67,118,36,4,11.0,5.25,1.29,D
2,10,5,14,162,62,80,23,3,2,11,6,18,169,56,116,48,2,2.88,3.3,2.4,H
4,14,3,15,120,43,121,42,3,4,13,2,10,152,52,102,34,4,3.6,3.3,2.05,H
2,11,4,10,132,44,136,51,4,1,26,1,8,80,29,189,79,8,19.0,8.0,1.13,H
1,15,4,12,105,38,136,52,5,5,6,3,12,117,39,112,29,2,3.0,3.3,2.35,D
1,12,5,18,119,50,127,45,4,2,11,6,20,123,48,145,51,2,2.4,3.3,2.88,D
1,13,4,10,121,44,130,42,5,3,13,3,12,135,54,149,63,4,7.0,4.0,1.5,H
3,9,4,13,130,43,154,41,3,4,8,5,17,141,53,123,40,1,3.2,3.3,2.25,D
3,14,3,11,164,51,132,48,4,2,13,4,14,130,54,132,56,4,4.0,3.5,1.85,H
0,32,1,9,91,26,226,92,9,4,10,4,11,137,46,151,53,2,1.36,4.75,9.0,A
2,12,6,21,121,51,143,50,2,1,12,5,11,122,44,116,38,4,4.0,3.4,1.91,D
1,24,1,8,79,30,178,72,8,2,13,4,12,107,41,130,48,4,1.44,4.2,7.5,A
3,10,3,11,135,52,143,56,4,3,14,4,16,126,45,114,41,3,2.38,3.3,2.9,H
2,11,5,16,164,52,120,48,3,4,9,3,11,128,38,147,40,3,4.0,3.4,1.91,D
4,12,4,14,139,52,148,53,2,2,11,5,14,164,62,82,25,3,3.5,3.3,2.1,A
3,13,2,9,154,51,97,33,5,2,9,5,12,132,47,129,47,3,3.3,3.3,2.2,H
2,12,4,12,130,51,132,55,4,0,36,0,10,90,27,216,92,10,10.0,5.25,1.3,H
3,12,3,11,138,56,133,39,4,2,13,4,16,109,43,136,50,4,3.2,3.3,2.25,H
4,7,5,16,135,50,126,38,1,2,14,5,18,182,59,93,35,3,2.8,3.25,2.5,H
5,5,3,11,125,41,107,29,2,3,13,4,13,148,47,138,50,3,4.0,3.4,1.91,H
3,16,3,13,145,48,134,51,4,1,22,1,8,78,27,171,69,8,15.0,7.0,1.17,H
2,13,6,22,121,49,142,47,2,3,11,4,14,143,61,132,42,3,8.0,4.5,1.4,H
2,13,4,10,120,42,117,38,4,3,15,3,12,126,42,119,42,4,4.2,3.4,1.85,H
1,12,5,12,99,44,129,46,4,3,13,2,9,165,59,97,32,5,2.88,3.3,2.4,D
2,9,6,16,169,67,84,27,2,2,14,4,14,145,54,131,55,4,4.33,3.5,1.83,H
4,8,3,10,123,37,147,39,3,4,14,4,15,142,55,152,57,2,4.5,3.5,1.8,D
0,37,0,12,94,29,232,94,10,5,7,4,15,123,41,100,33,1,1.3,5.25,9.5,A
2,16,4,16,184,57,98,37,4,3,11,4,15,163,52,112,46,3,5.0,3.5,1.73,D
2,8,5,11,134,47,135,51,3,2,10,4,14,140,51,145,56,4,5.5,3.75,1.62,H
2,12,4,14,103,44,141,52,4,4,7,5,16,133,46,132,38,1,2.4,3.3,2.88,A
3,12,4,13,144,56,130,43,3,2,11,5,12,124,44,116,37,3,2.25,3.25,3.25,A
1,25,1,9,87,30,166,71,8,0,36,0,11,88,29,231,90,10,2.7,3.4,2.5,A
3,6,6,17,133,49,135,41,1,2,12,6,22,125,49,140,44,2,3.75,3.4,2.0,D
4,13,3,16,153,51,122,51,3,2,14,3,12,108,45,141,56,5,7.0,4.0,1.5,H
4,15,4,16,145,55,150,57,2,3,16,4,17,185,57,100,36,3,2.5,3.25,2.8,A
3,13,2,9,170,65,101,34,5,3,17,3,16,150,51,140,54,4,4.5,3.5,1.8,H
2,17,3,12,142,52,138,61,5,5,8,3,11,132,37,145,38,2,2.8,3.25,2.5,H
4,7,5,17,120,43,98,32,1,2,8,6,16,170,69,79,27,2,3.8,3.4,2.0,D
2,12,3,12,139,52,149,55,5,2,12,4,11,105,45,132,47,4,3.0,3.25,2.38,H
3,14,3,11,117,39,125,43,4,2,6,6,14,140,51,139,52,2,3.2,3.25,2.25,H
2,15,2,11,100,43,148,62,6,4,15,3,14,141,51,146,53,3,2.75,3.3,2.5,H
3,12,5,21,118,44,142,41,2,4,12,3,14,156,56,111,45,3,4.0,3.4,1.91,A
3,13,3,12,143,56,129,46,4,4,6,5,15,126,43,128,37,1,1.91,3.5,4.0,H
3,14,4,15,177,54,99,35,3,1,16,4,14,151,55,141,62,5,9.0,4.5,1.36,A
2,9,6,17,162,64,86,30,2,1,25,1,8,90,31,156,67,8,17.0,8.5,1.13,H
1,12,6,14,127,51,106,32,3,2,7,6,14,136,48,136,53,2,4.0,3.4,1.91,D
5,11,2,8,118,31,153,42,3,4,7,5,17,126,45,98,32,1,3.5,3.3,2.1,H
2,14,4,13,111,47,138,52,4,3,12,4,12,114,41,126,43,3,3.2,3.3,2.2,D
0,33,1,13,83,30,221,89,9,3,11,3,12,181,69,99,36,4,1.29,5.5,10.0,A
3,18,3,15,146,51,148,60,4,2,12,4,15,144,56,139,49,4,5.5,3.75,1.62,H
1,27,0,6,82,28,164,71,9,5,10,3,11,126,34,143,35,2,1.33,5.0,9.0,D
3,11,4,15,146,52,113,44,3,3,13,4,14,153,56,124,48,3,8.5,4.33,1.4,H
1,15,5,15,149,51,149,61,4,2,13,3,13,108,46,143,59,5,4.33,3.5,1.83,H
3,12,4,12,100,37,130,43,3,3,17,3,15,150,51,147,61,4,5.0,3.5,1.73,D
2,10,4,12,199,76,97,35,4,2,9,6,18,166,66,86,32,2,4.0,3.4,1.91,D
3,7,5,15,124,45,128,35,2,2,11,6,16,125,49,111,33,2,4.0,3.4,1.91,D
1,13,4,14,140,53,139,46,5,0,32,1,14,88,33,231,93,9,8.0,4.5,1.4,H
3,16,3,12,137,48,147,50,4,3,13,5,21,116,43,141,42,2,2.88,3.3,2.4,H
4,10,4,15,122,42,98,32,2,3,16,3,13,176,48,105,37,4,2.88,3.3,2.4,D
3,9,5,15,139,51,137,50,2,3,15,3,13,117,47,130,49,4,6.0,3.6,1.62,H
4,17,2,13,179,50,105,39,4,2,23,0,6,86,31,152,63,8,29.0,8.5,1.1,H
3,7,6,17,173,66,93,31,1,1,11,5,15,149,61,136,42,4,8.0,4.5,1.4,H
0,28,1,12,88,33,238,95,9,4,11,3,9,106,40,119,37,3,1.29,5.5,10.0,A
6,9,2,9,119,33,140,34,2,3,9,4,12,199,71,102,32,3,3.4,3.2,2.2,A
3,15,4,19,109,41,146,43,3,1,16,5,16,143,51,144,59,4,4.5,3.5,1.8,H
3,13,4,13,146,53,128,49,3,3,17,3,13,144,45,146,54,4,2.5,3.25,2.8,H
3,9,6,15,127,45,113,35,1,3,16,2,10,117,45,134,52,5,7.0,4.0,1.5,D
2,13,2,8,104,44,141,61,6,5,12,3,13,117,37,107,39,2,2.38,3.25,3.0,A
3,6,5,14,121,48,128,29,2,3,8,5,17,145,52,107,43,2,3.25,3.25,2.25,A
4,13,3,14,142,49,142,58,3,2,8,6,16,140,53,133,53,2,2.8,3.25,2.5,D
1,11,4,11,133,49,141,46,5,5,9,2,8,121,30,137,39,3,2.4,3.3,2.88,A
4,10,4,11,111,47,118,37,2,3,7,6,17,166,66,94,30,1,2.88,3.3,2.4,A
3,5,6,17,146,53,100,38,1,4,9,5,14,131,44,122,41,1,4.33,3.5,1.83,D
5,13,3,13,134,46,105,45,2,3,15,4,17,121,46,146,41,3,3.5,3.3,2.1,H
3,21,2,14,146,49,152,58,5,3,7,4,12,116,46,130,31,3,2.88,3.3,2.4,D
2,24,0,6,89,33,146,62,8,2,14,2,9,106,48,144,66,6,1.57,3.8,5.5,A
3,7,5,13,203,77,110,32,2,3,17,3,15,174,56,102,38,4,2.75,3.3,2.5,H
4,15,2,10,121,49,145,56,4,4,13,3,14,132,47,137,57,3,3.75,3.4,2.0,A
3,6,5,13,133,52,134,51,2,0,25,1,12,81,30,243,101,9,19.0,8.0,1.13,H
1,15,5,16,150,52,145,57,4,2,16,5,17,153,56,116,50,3,8.0,5.0,1.36,H
1,15,3,13,105,48,136,62,6,2,6,6,13,192,71,121,33,2,2.25,3.25,3.2,H
3,16,3,15,121,45,155,50,4,1,26,0,5,90,33,139,60,9,29.0,11.0,1.06,H
4,6,5,15,152,55,102,38,1,3,21,2,14,132,44,143,57,5,6.0,3.8,1.57,D
3,15,3,14,169,53,102,32,4,0,13,4,11,131,47,139,49,6,11.0,5.75,1.25,H
5,8,4,11,127,37,118,41,1,4,12,4,17,137,51,139,53,2,4.33,3.5,1.8,D
4,7,3,10,109,40,130,32,3,0,15,6,18,150,55,152,58,4,3.6,3.5,2.0,H
0,25,1,12,96,35,240,100,9,4,15,2,11,129,52,150,58,4,1.53,4.2,5.75,A
3,4,7,17,162,65,94,31,0,2,8,6,16,151,61,124,49,2,4.75,3.6,1.73,H
2,17,4,15,132,46,126,57,4,4,14,4,15,137,54,101,43,2,2.25,3.3,3.2,A
4,9,3,10,120,30,130,35,3,3,10,4,10,112,49,113,33,3,4.75,3.75,1.75,H
2,11,5,16,146,58,125,49,3,4,8,3,7,110,25,127,35,3,3.6,3.2,2.1,H
6,9,3,11,135,40,121,43,1,4,19,2,15,134,45,141,56,4,4.5,3.5,1.8,H
4,16,2,12,125,52,144,59,4,2,4,8,19,158,62,97,30,0,2.0,3.4,3.75,H
4,13,4,18,138,51,137,53,2,0,25,1,12,91,37,233,98,9,19.0,9.0,1.11,H
1,27,0,6,87,31,141,60,9,1,21,4,15,137,46,126,57,5,1.5,4.33,6.0,A
0,17,6,19,162,57,153,60,4,4,7,5,16,151,57,99,37,1,5.0,3.8,1.67,D
2,9,6,15,193,77,125,34,2,3,13,4,18,132,50,138,44,3,5.0,3.75,1.67,D
3,15,5,20,146,58,103,44,2,4,7,3,9,103,37,143,37,3,3.6,3.2,2.1,H
0,16,3,9,119,42,154,51,7,1,15,4,17,112,50,127,62,5,4.5,3.8,1.73,H
2,11,4,10,110,49,116,32,4,3,16,3,15,166,50,105,33,4,2.38,3.25,3.0,H
1,23,4,16,131,46,122,60,5,3,11,5,15,187,77,126,36,2,1.44,4.5,6.5,A
2,5,7,17,161,58,105,31,1,3,12,5,21,157,58,132,54,2,4.33,3.6,1.8,H
3,19,2,14,128,44,135,53,5,1,17,5,16,148,49,147,56,4,1.65,4.2,4.75,A
4,8,3,8,110,25,116,36,3,4,12,3,12,127,49,144,52,3,9.5,5.5,1.29,H
1,17,3,15,109,48,125,64,6,2,11,4,9,101,49,120,37,4,1.85,3.6,4.0,D
4,7,3,10,104,39,140,35,3,1,26,0,6,84,34,141,61,9,34.0,13.0,1.04,H
0,27,1,12,88,36,239,103,9,6,8,4,13,134,42,115,39,0,1.29,5.5,10.0,D
