away-draws,away-goals,away-losses,away-opposition-goals,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-wins,odds-away,odds-draw,odds-home,result
3,16,3,19,4,2010-12-11,1,24,0,5,9,5.25,4.2,1.57,H
2,16,2,12,6,2010-12-11,2,13,6,21,2,2.88,3.4,2.38,H
3,20,1,12,6,2010-12-11,1,15,5,16,4,2.75,3.3,2.5,A
0,13,6,21,4,2010-12-11,4,19,3,14,3,5.5,3.8,1.62,D
5,13,3,14,2,2010-12-11,1,17,6,16,3,2.75,3.3,2.5,D
3,17,6,25,1,2010-12-12,0,13,5,16,5,3.8,3.6,1.91,H
4,16,3,14,3,2010-12-12,0,14,5,12,5,2.75,3.3,2.5,A
1,15,5,17,4,2010-12-17,2,15,7,26,1,2.1,3.5,3.25,A
1,23,0,4,9,2010-12-18,2,14,3,13,5,1.75,3.75,4.5,H
0,13,4,17,6,2010-12-18,1,14,5,20,4,3.4,3.4,2.1,H
1,13,6,20,3,2010-12-18,3,15,3,12,4,7.5,4.2,1.44,H
0,12,6,12,4,2010-12-18,1,7,6,18,3,2.75,3.2,2.6,A
2,17,5,15,3,2010-12-18,3,13,4,19,3,5.0,4.0,1.62,A
4,19,3,14,3,2010-12-18,6,11,3,13,1,3.3,3.5,2.1,D
0,15,4,14,6,2010-12-19,3,20,1,13,6,7.0,4.33,1.44,D
3,21,2,11,5,2010-12-19,3,18,5,17,2,1.85,3.6,4.0,A
1,21,1,5,8,2011-01-14,3,20,1,13,6,2.88,3.4,2.38,A
1,15,8,27,1,2011-01-15,1,15,5,20,4,3.6,3.5,2.0,A
1,15,5,17,4,2011-01-15,3,17,2,10,5,3.4,3.4,2.1,A
1,14,4,14,5,2011-01-15,1,8,7,22,2,3.1,3.3,2.3,D
0,12,6,12,4,2011-01-15,3,20,5,20,2,3.8,3.4,1.95,H
5,19,2,12,3,2011-01-15,2,12,5,19,3,3.6,3.5,2.0,H
3,26,1,12,6,2011-01-15,6,12,3,14,1,1.7,3.6,5.0,D
0,14,4,19,6,2011-01-16,2,13,3,12,5,3.75,3.4,2.0,A
1,11,6,20,3,2011-01-16,2,18,4,14,4,4.2,3.5,1.91,D
2,10,4,15,4,2011-01-21,1,15,5,17,4,6.0,4.0,1.53,H
3,19,3,12,4,2011-01-22,4,24,1,13,5,12.0,6.0,1.22,H
2,19,5,18,3,2011-01-22,1,22,1,5,8,6.5,4.33,1.5,D
2,12,5,19,3,2011-01-22,2,11,5,19,3,2.38,3.3,2.9,H
1,13,5,18,4,2011-01-22,2,15,3,14,5,3.0,3.2,2.38,D
2,15,3,9,5,2011-01-22,0,17,3,16,7,2.38,3.3,2.9,A
7,11,2,12,1,2011-01-22,0,12,6,12,4,3.1,3.25,2.3,A
2,7,7,22,1,2011-01-23,5,17,3,12,2,5.75,3.75,1.6,D
3,18,2,14,5,2011-01-23,1,14,7,24,2,1.8,3.75,4.2,A
0,15,4,16,6,2011-01-28,3,21,1,14,6,6.0,4.0,1.53,H
0,11,7,13,3,2011-01-29,3,19,3,15,4,3.25,3.3,2.2,A
0,16,5,17,5,2011-01-29,2,12,5,18,3,2.1,3.5,3.3,H
5,18,3,13,2,2011-01-29,1,16,3,9,6,5.0,3.5,1.73,A
2,13,4,17,4,2011-01-29,3,9,6,22,1,3.1,3.3,2.3,H
3,29,1,14,6,2011-01-29,2,8,6,21,2,1.67,4.0,4.75,A
1,22,1,5,8,2011-01-29,7,11,1,10,2,1.83,3.75,4.0,A
1,14,7,23,2,2011-01-30,1,10,5,16,4,3.6,3.5,2.0,A
3,14,3,14,4,2011-01-30,3,18,5,19,2,6.5,3.8,1.53,A
1,16,3,9,6,2011-02-04,1,23,1,5,8,5.5,3.8,1.62,D
3,28,1,13,6,2011-02-05,2,10,5,18,3,1.44,4.33,7.0,H
7,9,2,13,1,2011-02-05,0,15,4,14,6,2.75,3.3,2.5,H
3,16,4,16,3,2011-02-05,5,15,3,13,2,4.33,3.6,1.8,H
2,7,6,21,2,2011-02-05,0,12,6,11,4,2.8,3.4,2.4,D
3,18,5,18,2,2011-02-05,1,15,6,20,3,2.4,3.3,2.88,A
3,22,1,14,6,2011-02-05,2,11,5,16,3,2.1,3.4,3.4,H
1,7,6,16,3,2011-02-06,3,13,2,10,5,3.4,3.4,2.1,D
5,17,2,13,3,2011-02-12,2,27,2,13,6,9.0,5.0,1.33,H
3,19,2,14,5,2011-02-12,2,4,6,15,2,2.0,3.4,3.75,A
2,19,1,5,7,2011-02-12,3,17,4,16,3,1.62,3.8,5.5,D
4,12,2,10,4,2011-02-12,2,13,3,9,5,5.0,3.75,1.67,H
0,14,7,20,3,2011-02-12,3,11,5,19,2,3.6,3.5,2.0,H
2,9,5,15,3,2011-02-12,3,15,5,20,2,4.75,3.6,1.73,A
0,14,5,16,5,2011-02-12,7,8,2,11,1,2.75,3.3,2.5,A
1,13,5,11,4,2011-02-13,2,12,4,17,4,2.9,3.3,2.4,H
0,16,3,10,7,2011-02-13,3,8,5,16,2,4.5,3.75,1.73,D
3,14,4,17,3,2011-02-16,0,13,5,15,5,5.5,3.75,1.62,A
1,4,7,18,2,2011-02-18,2,13,4,13,4,3.8,3.6,1.91,H
3,15,3,16,4,2011-02-19,3,18,1,6,6,12.0,5.5,1.25,H
6,6,3,10,1,2011-02-19,4,11,3,11,3,2.75,3.3,2.5,H
3,9,5,17,2,2011-02-19,0,13,5,14,5,3.75,3.6,1.91,H
3,15,4,14,3,2011-02-19,1,16,3,11,6,3.6,3.5,2.0,H
2,16,3,15,5,2011-02-19,5,17,2,16,3,4.5,3.7,1.75,D
2,28,2,13,6,2011-02-19,1,15,5,14,4,1.62,4.0,5.0,A
2,13,6,21,2,2011-02-20,3,21,2,14,5,5.0,4.0,1.62,H
1,12,3,7,6,2011-02-20,0,11,8,23,2,2.1,3.4,3.4,H
0,11,7,21,3,2011-02-25,5,6,4,11,1,4.2,3.75,1.8,H
3,18,1,5,6,2011-02-26,1,30,2,13,7,4.75,3.6,1.73,A
4,12,2,10,4,2011-02-26,3,16,3,16,4,3.2,3.25,2.25,H
1,13,6,15,3,2011-02-26,6,14,2,17,2,3.75,3.4,2.0,A
0,15,4,11,6,2011-02-26,3,12,5,16,2,2.25,3.4,3.1,D
2,15,3,10,5,2011-02-26,1,9,4,9,5,4.33,3.5,1.83,D
1,16,3,9,6,2011-02-26,2,14,4,17,4,2.88,3.5,2.3,A
2,15,6,24,2,2011-02-27,1,4,7,17,2,2.75,3.3,2.5,A
2,24,2,15,6,2011-02-27,3,9,5,17,2,2.25,3.4,3.1,D
2,16,3,15,5,2011-03-04,3,17,1,5,6,9.0,5.0,1.33,H
4,8,5,17,1,2011-03-05,1,3,7,15,2,3.0,3.4,2.3,D
1,27,3,15,6,2011-03-05,1,14,3,9,6,1.67,3.75,5.0,H
4,7,4,11,2,2011-03-05,2,24,2,15,6,5.5,4.0,1.57,H
5,13,3,17,2,2011-03-05,0,11,7,19,3,2.6,3.4,2.6,H
2,14,4,15,4,2011-03-05,3,16,2,8,5,4.33,3.5,1.83,H
2,10,3,5,5,2011-03-05,2,15,5,20,3,3.4,3.4,2.1,H
4,8,5,19,1,2011-03-06,4,12,2,8,4,2.88,3.4,2.38,A
1,12,6,16,3,2011-03-06,1,12,4,10,5,4.0,3.4,1.91,A
1,15,3,9,6,2011-03-11,2,14,3,13,5,2.9,3.3,2.4,H
1,14,4,13,5,2011-03-12,1,28,3,16,6,6.0,4.0,1.53,H
3,16,1,5,6,2011-03-12,4,12,4,18,2,1.73,3.6,4.75,H
4,12,3,11,3,2011-03-12,5,8,4,16,1,3.4,3.3,2.15,H
2,1,7,14,1,2011-03-12,2,8,4,6,4,5.5,3.5,1.67,H
0,12,6,17,4,2011-03-12,3,11,5,20,2,5.0,3.75,1.67,D
3,21,1,6,6,2011-03-12,3,7,5,14,2,3.2,3.4,2.2,A
2,24,2,13,6,2011-03-13,1,15,5,16,4,2.2,3.3,3.25,A
1,15,5,19,4,2011-03-13,2,13,5,20,3,2.2,3.4,3.2,A
4,10,4,17,2,2011-03-18,1,13,5,15,4,3.1,3.4,2.25,A
1,15,5,16,4,2011-03-19,3,14,2,6,5,8.5,4.33,1.4,D
2,14,5,19,3,2011-03-19,2,2,7,15,1,3.7,3.4,2.0,H
1,31,3,16,6,2011-03-19,4,10,4,13,2,1.5,4.1,6.5,A
2,17,3,13,5,2011-03-19,1,12,4,15,5,4.75,3.6,1.7,H
3,12,4,17,3,2011-03-19,1,13,4,12,5,3.1,3.4,2.25,H
4,12,4,19,2,2011-03-19,2,22,1,6,7,3.2,3.4,2.2,A
2,9,4,7,4,2011-03-20,2,21,2,11,6,4.5,3.6,1.75,H
2,8,6,16,2,2011-03-20,1,16,4,18,5,3.75,3.5,1.95,D
2,6,5,9,3,2011-04-01,2,13,5,17,3,2.15,3.25,3.4,A
1,12,5,14,4,2011-04-02,1,28,3,14,6,15.0,7.0,1.17,H
1,14,3,9,6,2011-04-02,4,15,1,6,5,8.0,4.5,1.4,H
1,16,4,16,5,2011-04-02,2,10,5,17,3,2.75,3.3,2.5,D
1,21,2,9,7,2011-04-02,4,9,4,16,2,2.0,3.5,3.6,A
3,9,5,13,2,2011-04-02,2,12,5,15,3,4.0,3.6,1.85,D
2,14,3,14,5,2011-04-02,4,14,3,18,3,3.2,3.4,2.2,D
2,20,2,8,6,2011-04-03,2,19,3,16,5,2.9,3.3,2.38,H
2,3,7,16,1,2011-04-03,2,7,6,15,2,4.5,3.5,1.8,D
5,13,3,18,2,2011-04-08,3,4,6,14,1,2.4,3.4,2.8,D
3,9,4,15,3,2011-04-09,3,8,5,12,2,2.7,3.25,2.6,H
4,16,1,6,5,2011-04-09,2,15,4,16,4,2.2,3.5,3.1,D
3,13,4,15,3,2011-04-09,1,12,4,13,5,3.25,3.3,2.2,H
0,28,3,13,7,2011-04-09,2,20,2,8,6,1.6,4.0,5.25,D
2,7,6,15,2,2011-04-09,2,8,4,8,4,3.2,3.4,2.2,H
3,8,5,16,2,2011-04-09,3,14,3,15,4,4.5,3.75,1.73,A
1,11,6,17,3,2011-04-10,1,21,1,6,8,15.0,6.0,1.2,H
1,19,3,15,6,2011-04-10,1,11,6,15,3,3.1,3.4,2.25,H
1,15,5,13,4,2011-04-15,3,13,4,16,3,3.75,3.6,1.91,H
2,15,4,18,4,2011-04-16,1,17,4,20,5,2.7,3.4,2.5,A
1,14,3,12,6,2011-04-16,3,15,4,17,3,3.75,3.6,1.91,D
4,5,5,14,1,2011-04-16,2,9,5,16,3,3.6,3.5,2.0,H
2,20,2,8,6,2011-04-16,3,11,4,13,3,3.1,3.4,2.25,A
2,8,4,8,4,2011-04-16,6,14,2,16,2,3.4,3.4,2.1,D
0,10,7,17,3,2011-04-16,2,6,7,16,1,6.5,4.2,1.5,D
1,20,1,6,8,2011-04-17,1,24,3,13,6,4.0,3.75,1.83,H
2,10,5,13,3,2011-04-17,4,16,1,6,5,9.5,5.5,1.29,H
2,14,2,10,6,2011-04-21,2,9,6,16,2,2.8,3.3,2.5,A
1,26,3,13,6,2011-04-23,4,5,5,14,1,1.53,4.33,5.5,D
2,9,5,16,3,2011-04-23,1,19,2,11,7,6.0,4.0,1.53,H
4,16,1,6,5,2011-04-23,1,14,6,14,3,1.57,4.2,5.25,H
3,11,4,14,3,2011-04-23,3,9,3,8,4,3.75,3.4,2.0,A
7,14,1,14,2,2011-04-23,1,9,7,19,2,2.1,3.5,3.25,A
4,15,3,15,3,2011-04-23,2,18,3,18,5,3.4,3.4,2.1,H
3,13,4,16,3,2011-04-24,2,20,2,8,6,3.4,3.4,2.1,D
1,18,4,20,5,2011-04-24,3,8,6,15,1,4.75,4.0,1.67,H
1,7,8,21,1,2011-04-29,3,10,3,11,4,4.33,3.6,1.8,H
3,12,5,15,2,2011-04-29,6,16,1,14,3,3.2,3.6,2.1,A
2,9,4,9,4,2011-04-30,2,25,2,11,6,9.5,5.5,1.29,H
3,19,2,8,5,2011-04-30,3,16,2,7,5,7.5,4.5,1.4,H
1,21,1,11,8,2011-04-30,1,16,5,22,4,1.91,3.6,3.8,H
1,10,7,19,2,2011-04-30,4,14,4,18,2,5.0,4.0,1.62,A
1,13,5,11,4,2011-04-30,2,16,2,11,6,4.33,3.6,1.8,A
2,18,3,16,5,2011-04-30,2,7,6,16,2,2.38,3.4,2.8,A
4,6,5,15,1,2011-04-30,3,12,4,15,3,3.75,3.4,2.0,H
1,14,5,20,4,2011-05-07,4,6,5,15,1,3.75,3.4,2.0,A
4,14,4,19,2,2011-05-07,1,18,2,13,7,7.0,4.33,1.44,D
1,12,6,18,3,2011-05-07,1,13,4,8,5,5.5,4.0,1.57,H
2,8,6,14,2,2011-05-07,3,15,3,9,4,4.33,3.6,1.8,A
3,13,3,11,4,2011-05-07,2,9,5,13,3,3.0,3.25,2.38,A
2,25,2,12,6,2011-05-07,1,6,9,23,0,1.22,6.5,11.0,A
1,15,3,11,6,2011-05-07,2,19,2,13,6,3.4,3.4,2.1,H
2,17,2,6,6,2011-05-07,5,15,2,14,3,3.5,3.6,2.0,H
2,11,3,10,5,2011-05-07,3,13,4,14,3,7.0,4.33,1.44,A
2,19,1,10,7,2011-05-14,2,30,2,12,6,10.0,5.5,1.29,H
4,6,5,14,1,2011-05-14,2,15,3,8,5,5.0,4.33,1.57,H
2,9,5,14,3,2011-05-14,0,15,5,19,5,3.1,3.4,2.25,H
2,15,2,12,6,2011-05-14,1,10,7,19,2,1.8,3.6,4.33,A
1,13,4,7,5,2011-05-14,5,11,4,20,1,2.3,3.5,2.88,D
3,13,4,11,3,2011-05-14,1,13,4,13,5,3.4,3.5,2.05,H
3,13,4,14,3,2011-05-14,1,9,6,14,3,2.0,3.6,3.5,A
5,17,1,10,4,2011-05-14,2,13,2,8,6,2.88,3.5,2.3,H
1,7,9,29,0,2011-05-14,3,15,2,9,5,7.5,5.0,1.36,H
5,11,4,20,1,2011-08-05,2,15,3,8,5,6.0,3.8,1.57,H
3,14,4,14,3,2011-08-06,0,16,5,20,5,2.7,3.4,2.5,A
1,9,6,15,3,2011-08-06,1,15,4,14,5,3.4,3.4,2.1,H
2,13,5,13,3,2011-08-06,3,13,5,12,2,3.4,3.4,2.1,A
1,9,6,15,3,2011-08-06,2,18,2,12,6,3.2,3.4,2.2,H
1,15,2,9,7,2011-08-06,4,17,2,11,4,4.33,3.6,1.8,H
2,13,3,6,5,2011-08-07,2,31,1,10,7,13.0,6.5,1.2,A
1,14,2,10,7,2011-08-07,3,15,2,9,5,1.95,3.5,3.8,H
3,13,2,7,5,2011-08-13,2,11,6,18,2,3.0,3.4,2.3,A
3,13,5,12,2,2011-08-13,5,10,4,19,1,3.6,3.6,1.95,D
2,17,3,9,5,2011-08-13,1,10,6,15,3,1.73,3.75,4.5,H
2,20,2,12,6,2011-08-13,2,12,3,6,5,2.7,3.4,2.5,D
1,14,4,14,5,2011-08-13,2,9,5,13,3,3.0,3.4,2.3,A
0,16,5,22,5,2011-08-13,1,9,6,17,3,5.5,3.8,1.62,H
2,30,1,8,7,2011-08-13,3,17,3,11,4,1.83,3.75,4.0,A
4,16,2,10,4,2011-08-14,1,11,3,12,6,4.2,3.6,1.83,H
3,16,3,10,4,2011-08-19,2,12,3,6,5,2.6,3.3,2.7,H
6,12,3,15,1,2011-08-20,2,25,1,8,7,9.0,5.0,1.33,H
2,8,6,14,2,2011-08-20,2,17,3,9,5,11.0,5.0,1.29,H
1,14,3,11,6,2011-08-20,0,13,6,27,4,3.1,3.3,2.3,D
1,11,3,12,6,2011-08-20,3,19,2,12,5,3.0,3.4,2.3,A
2,11,6,18,2,2011-08-20,3,15,3,10,4,6.0,4.0,1.55,H
4,14,4,12,2,2011-08-21,1,16,3,11,6,3.3,3.3,2.2,D
1,12,6,17,3,2011-08-21,3,15,1,7,6,2.75,3.3,2.5,A
2,18,3,12,5,2011-08-26,5,10,4,12,1,2.7,3.4,2.5,H
2,16,4,13,4,2011-08-27,2,13,6,21,2,2.5,3.25,2.8,H
1,12,5,22,4,2011-08-27,6,6,4,18,0,4.0,3.6,1.85,A
3,17,3,12,4,2011-08-27,1,12,5,13,4,3.0,3.4,2.3,A
2,28,1,7,7,2011-08-27,2,14,3,12,5,1.5,4.2,6.5,A
1,18,3,8,6,2011-08-27,1,10,3,12,6,2.6,3.4,2.6,D
2,16,2,10,6,2011-08-28,2,15,3,12,5,3.0,3.4,2.3,D
2,16,2,6,6,2011-08-28,1,16,5,17,4,4.33,3.6,1.8,H
1,15,6,20,3,2011-09-10,2,30,1,7,7,15.0,7.0,1.17,H
4,11,4,12,2,2011-09-10,2,14,3,7,5,8.0,4.5,1.4,A
0,13,6,15,4,2011-09-10,2,16,2,10,6,3.25,3.3,2.2,A
2,14,3,14,5,2011-09-10,2,16,2,6,6,3.75,3.6,1.91,H
3,15,2,9,5,2011-09-10,1,17,4,12,5,4.0,3.6,1.85,H
5,9,5,22,0,2011-09-10,2,18,3,12,5,5.0,4.2,1.6,H
2,8,5,12,3,2011-09-11,1,15,5,25,4,2.7,3.25,2.6,A
1,15,5,17,4,2011-09-11,1,15,5,15,4,2.75,3.3,2.5,H
1,18,3,8,6,2011-09-16,1,12,7,25,2,2.1,3.5,3.3,A
2,12,2,5,6,2011-09-17,4,8,6,23,0,2.8,3.5,2.4,A
1,17,4,15,5,2011-09-17,0,15,5,12,5,3.6,3.6,1.95,H
2,16,2,12,6,2011-09-17,2,10,4,13,4,2.7,3.4,2.5,H
1,15,5,22,4,2011-09-17,2,11,3,12,5,7.5,4.6,1.4,A
1,19,3,11,6,2011-09-17,1,9,5,12,4,2.5,3.5,2.63,D
1,14,4,8,5,2011-09-18,3,13,3,12,4,1.85,3.5,4.2,H
1,36,1,6,8,2011-09-18,1,15,6,19,3,1.67,3.8,5.0,A
3,8,7,24,0,2011-09-23,1,17,3,8,6,5.5,4.0,1.57,A
2,11,3,11,5,2011-09-24,1,33,1,5,8,9.0,5.0,1.33,H
1,12,5,10,4,2011-09-24,2,16,3,15,5,1.91,3.6,3.75,A
2,8,5,13,3,2011-09-24,2,13,1,4,7,3.4,3.4,2.1,H
1,13,7,24,2,2011-09-24,0,14,7,20,3,8.5,4.75,1.36,H
2,13,3,12,5,2011-09-24,0,16,5,16,5,4.0,3.75,1.83,H
0,17,5,13,5,2011-09-25,1,18,4,20,5,2.3,3.4,3.0,H
5,12,3,14,2,2011-09-25,1,19,3,11,6,4.33,3.5,1.83,H
1,15,4,10,5,2011-09-30,2,12,4,13,4,2.38,3.4,2.88,A
2,13,1,4,7,2011-10-01,1,14,7,25,2,2.3,3.3,3.1,H
1,19,3,16,6,2011-10-01,4,11,4,14,2,4.0,3.5,1.91,H
0,35,1,4,9,2011-10-01,0,16,5,13,5,1.44,4.5,6.5,D
0,13,5,15,5,2011-10-01,2,9,4,13,4,5.0,3.75,1.67,H
1,17,4,17,5,2011-10-01,1,8,6,14,3,3.5,3.25,2.1,D
0,18,6,21,4,2011-10-02,3,10,6,22,1,2.5,3.3,2.75,A
1,18,3,11,6,2011-10-02,3,12,3,12,4,2.5,3.3,2.75,H
1,16,4,10,5,2011-10-14,1,20,3,13,6,2.4,3.5,2.8,A
4,14,3,13,3,2011-10-15,1,31,1,3,8,13.0,6.5,1.2,H
2,12,3,12,5,2011-10-15,2,12,2,5,6,2.6,3.4,2.6,D
2,10,5,15,3,2011-10-15,0,19,5,18,5,7.5,4.2,1.44,A
1,15,4,11,5,2011-10-15,1,15,4,9,5,3.6,3.5,2.0,H
2,11,5,15,3,2011-10-15,0,13,6,18,4,3.4,3.4,2.1,H
3,15,2,13,5,2011-10-16,1,17,4,19,5,2.8,3.4,2.4,H
3,11,6,22,1,2011-10-16,1,13,7,25,2,2.7,3.4,2.5,A
1,17,4,19,5,2011-10-22,1,18,3,8,6,9.5,5.5,1.29,H
0,14,5,17,5,2011-10-22,2,12,6,22,2,3.3,3.4,2.15,D
2,14,5,20,3,2011-10-22,3,13,4,16,3,3.75,3.5,1.95,D
3,12,2,7,5,2011-10-22,1,13,5,12,4,3.6,3.5,2.0,H
1,14,7,25,2,2011-10-22,2,10,5,15,3,3.6,3.5,2.0,H
1,15,4,8,5,2011-10-22,2,11,5,15,3,2.7,3.4,2.5,D
1,27,1,2,8,2011-10-23,3,14,2,13,5,1.36,4.5,9.0,H
0,19,5,17,5,2011-10-23,2,13,3,13,5,3.6,3.5,2.0,A
2,12,4,14,4,2011-10-28,1,14,7,25,2,2.1,3.5,3.3,A
3,12,4,14,3,2011-10-29,1,26,2,3,7,16.0,7.0,1.17,H
2,17,3,13,5,2011-10-29,3,12,5,19,2,2.5,3.4,2.7,A
3,13,2,13,5,2011-10-29,2,11,3,7,5,3.75,3.4,2.0,H
1,13,4,9,5,2011-10-29,0,19,4,15,6,4.0,3.3,1.95,H
1,20,3,7,6,2011-10-29,2,16,3,8,5,2.2,3.3,3.3,D
4,12,3,13,3,2011-10-29,1,12,5,17,4,3.2,3.4,2.2,A
5,8,4,17,1,2011-10-30,1,15,5,23,4,4.0,3.5,1.91,H
2,8,5,13,3,2011-10-30,2,12,6,22,2,4.0,3.4,1.91,D
3,14,3,9,4,2011-11-04,3,11,6,22,1,2.7,3.4,2.5,H
1,11,6,20,3,2011-11-05,2,18,3,7,5,9.5,4.75,1.33,H
2,12,3,8,5,2011-11-05,4,15,2,14,4,3.2,3.3,2.25,A
3,9,4,12,3,2011-11-05,1,13,4,10,5,5.0,3.8,1.67,D
3,12,5,20,2,2011-11-05,2,13,3,12,5,5.5,3.75,1.62,D
0,12,8,24,2,2011-11-05,3,11,5,18,2,5.0,3.5,1.73,A
1,18,4,20,5,2011-11-05,2,18,3,14,5,7.5,4.2,1.44,H
1,30,1,2,8,2011-11-06,4,6,5,18,1,1.2,6.0,15.0,A
0,22,3,13,7,2011-11-06,3,12,3,14,4,2.5,3.4,2.7,D
3,14,3,14,4,2011-11-18,3,9,4,12,3,2.38,3.4,2.88,A
2,23,2,7,6,2011-11-19,1,31,1,3,8,5.5,3.8,1.62,A
3,14,3,14,4,2011-11-19,0,13,7,23,3,2.6,3.4,2.6,D
2,21,2,15,6,2011-11-19,1,13,3,8,6,2.75,3.3,2.5,H
3,11,5,18,2,2011-11-19,1,19,3,14,6,4.75,3.5,1.75,H
4,12,3,15,3,2011-11-19,1,12,6,24,3,3.0,3.4,2.3,H
2,13,4,11,4,2011-11-20,3,12,5,20,2,3.0,3.4,2.3,H
3,6,6,19,1,2011-11-20,2,14,4,11,4,8.0,4.5,1.4,H
1,14,3,7,6,2011-11-25,1,19,4,18,5,2.2,3.4,3.2,A
1,15,5,21,4,2011-11-26,3,7,6,19,1,2.38,3.4,2.88,H
1,19,3,12,6,2011-11-26,2,22,2,7,6,5.25,3.75,1.65,H
3,14,4,15,3,2011-11-26,3,12,4,18,3,3.2,3.4,2.2,D
3,15,3,14,4,2011-11-26,3,15,3,15,4,2.5,3.2,2.88,D
1,12,6,20,3,2011-11-26,2,11,5,13,3,5.5,3.75,1.62,D
2,8,5,13,3,2011-11-26,3,11,5,20,2,3.8,3.3,2.0,H
1,26,2,4,7,2011-11-27,3,12,6,22,1,1.33,5.0,9.0,H
2,16,3,11,5,2011-11-27,2,16,3,17,5,3.4,3.4,2.1,H
3,11,4,12,3,2011-12-02,3,18,3,17,4,4.5,3.75,1.73,H
2,16,3,16,5,2011-12-03,1,25,3,7,6,9.0,5.5,1.3,H
3,12,4,18,3,2011-12-03,2,10,6,21,2,2.88,3.4,2.38,D
4,17,3,18,3,2011-12-03,2,8,5,11,3,2.88,3.3,2.4,D
1,24,2,7,7,2011-12-03,1,17,2,6,7,2.1,3.4,3.4,D
0,18,5,20,5,2011-12-03,2,16,3,12,5,7.0,4.33,1.44,D
3,13,5,20,2,2011-12-03,1,15,5,20,4,2.88,3.4,2.38,D
3,11,5,20,2,2011-12-04,4,12,3,12,3,4.0,3.4,1.91,H
3,9,5,18,2,2011-12-04,1,18,4,14,5,8.5,4.75,1.36,H
1,20,3,13,6,2011-12-09,5,16,3,18,2,2.5,3.3,2.75,A
2,17,2,7,6,2011-12-10,3,9,5,17,2,1.91,3.4,4.0,H
3,11,5,15,2,2011-12-10,1,16,5,19,4,3.0,3.4,2.3,H
3,16,3,16,4,2011-12-10,4,13,3,16,3,2.5,3.4,2.7,D
4,14,2,10,4,2011-12-10,3,14,5,21,2,3.2,3.4,2.2,D
3,7,5,14,2,2011-12-10,3,9,6,21,1,3.0,3.4,2.3,A
2,15,5,21,3,2011-12-10,2,15,4,20,4,5.0,4.0,1.62,H
3,9,4,11,3,2011-12-11,2,24,1,6,7,12.0,5.5,1.25,D
1,22,3,8,6,2011-12-11,3,15,3,14,4,1.53,4.0,6.25,A
4,14,4,17,2,2011-12-13,1,19,4,17,5,2.7,3.4,2.5,D
2,16,4,17,4,2011-12-16,1,22,3,9,6,17.0,8.5,1.13,H
3,24,0,5,7,2011-12-17,3,10,5,17,2,1.57,4.0,5.5,A
2,8,5,15,3,2011-12-17,5,14,1,9,4,6.0,3.75,1.57,D
4,15,4,18,2,2011-12-17,3,6,5,13,2,4.0,3.5,1.91,D
2,8,7,22,1,2011-12-17,4,15,2,12,4,7.0,4.0,1.5,A
1,18,4,20,5,2011-12-17,1,22,2,12,7,3.6,3.5,2.0,H
3,14,4,15,3,2011-12-17,2,15,5,22,3,2.6,3.4,2.6,H
5,11,3,15,2,2011-12-18,4,7,4,11,2,3.1,3.3,2.3,D
5,14,3,15,2,2011-12-18,2,16,3,8,5,4.33,3.5,1.83,H
1,22,3,9,6,2012-01-20,2,16,3,8,5,1.67,3.75,5.0,H
2,9,5,16,3,2012-01-21,3,9,5,17,2,3.6,3.4,2.05,H
5,12,3,16,2,2012-01-21,4,7,4,12,2,4.0,3.6,1.85,D
1,16,5,24,4,2012-01-21,5,8,3,11,2,2.4,3.4,2.8,D
5,15,3,17,2,2012-01-21,2,11,6,21,2,3.4,3.3,2.15,H
3,13,4,14,3,2012-01-21,1,23,2,10,7,4.33,3.6,1.8,H
2,14,5,20,3,2012-01-21,2,15,5,22,3,4.2,3.75,1.8,H
3,26,0,5,7,2012-01-22,6,13,1,9,3,1.83,3.5,4.33,A
5,13,3,14,2,2012-01-22,4,15,2,12,4,4.5,3.5,1.8,H
1,10,6,18,3,2012-01-27,6,9,3,14,1,3.2,3.4,2.2,H
6,8,2,9,2,2012-01-28,2,9,5,13,3,2.88,3.2,2.5,D
2,15,4,19,4,2012-01-28,0,23,4,12,6,15.0,7.0,1.17,H
4,7,4,12,2,2012-01-28,3,27,0,6,7,9.0,5.0,1.33,H
1,24,2,10,7,2012-01-28,2,14,5,18,3,1.91,3.5,4.0,A
6,13,1,12,3,2012-01-28,5,12,4,19,1,3.0,3.25,2.38,A
4,15,2,13,4,2012-01-28,2,14,4,21,4,3.2,3.4,2.2,D
3,9,5,17,2,2012-01-29,4,12,4,14,2,5.0,3.75,1.67,H
2,19,2,8,6,2012-01-29,3,12,5,17,2,2.8,3.25,2.5,A
3,28,0,7,7,2012-02-03,1,9,6,17,3,1.57,4.0,6.0,A
0,21,4,12,6,2012-02-04,6,13,1,12,3,1.53,4.0,6.0,D
6,10,2,12,2,2012-02-04,5,13,4,17,1,2.8,3.4,2.4,A
3,10,5,15,2,2012-02-04,4,8,4,13,2,5.5,3.8,1.62,D
3,10,6,20,1,2012-02-04,4,14,2,12,4,4.5,3.75,1.75,D
4,15,3,14,3,2012-02-04,1,27,1,9,8,4.5,3.75,1.73,D
1,20,2,6,7,2012-02-04,2,13,5,20,3,2.4,3.4,2.88,D
3,15,3,20,4,2012-02-05,3,9,5,18,2,2.2,3.4,3.2,D
2,13,6,22,2,2012-02-05,7,8,2,10,1,4.75,3.5,1.75,A
