away-draws,away-goals,away-losses,away-opposition-goals,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-wins,odds-away,odds-draw,odds-home,result
5,14,2,14,3,2010-10-23,4,8,4,25,2,3.1,3.25,2.38,D
3,10,3,9,4,2010-10-24,4,7,5,15,1,5.5,3.6,1.67,H
2,23,3,12,5,2010-10-24,3,13,2,7,5,2.9,3.2,2.5,A
5,23,0,11,5,2010-10-24,1,10,5,15,4,1.67,3.75,5.5,A
4,8,5,18,1,2010-10-30,2,25,2,10,6,17.0,7.0,1.17,H
1,33,1,2,8,2010-10-30,3,9,4,10,3,1.44,4.33,7.5,A
1,10,6,17,3,2010-10-30,4,10,3,8,3,6.5,3.75,1.57,H
4,7,4,24,2,2010-10-30,6,10,3,15,1,4.2,3.4,1.91,H
3,13,3,12,4,2010-10-30,5,24,0,12,5,6.0,4.0,1.57,H
3,13,2,9,5,2010-10-30,3,10,5,16,2,1.73,3.4,5.5,H
4,11,4,14,2,2010-10-31,2,9,5,14,3,4.5,3.6,1.8,D
4,9,4,14,2,2010-10-31,6,15,1,14,3,2.2,3.25,3.4,A
3,7,6,18,1,2010-11-06,5,10,3,12,2,4.2,3.4,1.91,D
4,7,4,18,2,2010-11-06,3,9,5,12,2,4.5,3.6,1.8,H
4,10,3,8,3,2010-11-06,1,15,5,21,4,1.8,3.6,4.5,D
3,11,3,10,4,2010-11-06,6,13,2,14,2,2.4,3.3,3.0,H
3,9,4,13,3,2010-11-06,6,12,2,11,2,3.4,3.25,2.2,D
3,10,5,16,2,2010-11-06,5,22,0,12,5,15.0,6.0,1.22,H
1,10,6,14,3,2010-11-06,6,9,2,12,2,3.75,3.2,2.1,H
2,19,4,14,4,2010-11-07,2,22,2,10,6,11.0,5.5,1.29,A
1,27,1,3,8,2010-11-07,3,10,4,14,3,2.0,3.4,3.8,H
2,13,3,10,5,2010-11-07,3,14,3,17,4,2.1,3.3,3.6,A
5,10,3,12,2,2010-11-09,1,9,6,14,3,3.75,3.2,2.1,H
5,9,2,10,3,2010-11-09,2,13,4,14,4,6.5,4.0,1.53,D
2,13,5,23,3,2010-11-10,4,7,4,14,2,6.0,3.75,1.62,H
6,13,2,12,2,2010-11-10,1,21,2,5,7,15.0,6.5,1.2,H
5,17,2,16,3,2010-11-10,5,12,2,9,3,6.0,3.75,1.62,D
5,21,0,13,5,2010-11-10,1,15,3,10,6,2.75,3.25,2.63,D
3,10,5,13,2,2010-11-10,2,20,3,11,5,4.2,3.4,1.91,A
3,14,3,13,4,2010-11-10,4,9,5,17,1,3.2,3.25,2.3,D
2,11,4,13,4,2010-11-10,4,8,4,16,2,1.75,3.6,4.75,D
1,21,3,10,6,2010-11-10,3,9,6,17,1,1.67,3.6,5.5,A
5,19,0,11,5,2010-11-13,4,10,3,10,3,1.8,3.6,4.5,D
5,10,4,14,1,2010-11-13,2,12,3,10,5,8.5,4.5,1.4,D
5,11,3,11,2,2010-11-13,2,15,4,13,4,4.2,3.4,1.91,D
3,12,3,11,4,2010-11-13,1,11,5,14,4,2.1,3.25,3.75,H
3,11,4,12,3,2010-11-13,3,12,4,14,3,6.5,3.8,1.57,H
2,15,5,20,3,2010-11-13,5,10,4,16,1,4.0,3.6,1.91,D
4,15,3,15,3,2010-11-13,5,9,3,11,2,2.88,3.25,2.5,H
6,15,2,16,2,2010-11-13,2,8,7,18,1,3.2,3.1,2.4,A
6,10,1,10,3,2010-11-14,1,16,2,5,7,15.0,5.75,1.22,A
1,17,3,10,6,2010-11-14,5,12,2,9,3,2.2,3.3,3.4,A
3,16,3,15,4,2010-11-20,1,17,3,10,6,5.5,4.0,1.62,A
1,14,3,8,6,2010-11-20,5,8,4,12,1,1.73,3.6,5.0,H
1,9,8,20,1,2010-11-20,2,13,5,18,3,2.88,3.3,2.5,H
2,14,4,12,4,2010-11-20,5,16,2,16,3,3.6,3.3,2.1,H
6,10,3,13,1,2010-11-20,3,11,4,13,3,6.5,3.8,1.57,H
5,9,3,11,2,2010-11-20,6,18,0,13,4,15.0,6.0,1.22,H
1,13,4,12,5,2010-11-20,4,15,3,15,3,3.5,3.2,2.2,A
5,11,3,12,2,2010-11-21,3,12,4,14,3,3.25,3.25,2.3,H
3,12,2,9,5,2010-11-21,5,9,3,9,2,2.4,3.1,3.2,A
5,13,2,10,3,2010-11-22,6,12,1,10,3,2.8,3.2,2.6,D
1,15,4,12,5,2010-11-27,5,10,3,12,2,2.2,3.3,3.4,A
2,13,5,19,3,2010-11-27,5,20,1,13,4,5.5,4.2,1.57,D
3,14,4,17,3,2010-11-27,5,12,2,9,3,6.5,3.8,1.57,A
4,9,4,12,2,2010-11-27,5,8,4,12,1,4.0,3.3,2.0,D
2,13,4,13,4,2010-11-27,5,17,0,10,5,13.0,5.5,1.25,H
2,15,2,9,6,2010-11-27,1,14,4,11,5,2.2,3.25,3.4,D
4,8,4,12,2,2010-11-27,6,9,3,13,1,3.75,3.5,2.0,H
6,13,1,11,3,2010-11-27,1,9,8,20,1,2.8,3.2,2.6,H
1,11,4,8,5,2010-11-28,2,15,4,15,4,1.73,3.6,5.0,D
2,14,4,13,4,2010-11-28,2,18,3,16,5,3.8,3.4,2.0,H
5,8,4,12,1,2010-12-04,0,18,4,13,6,12.0,5.25,1.29,H
2,17,3,16,5,2010-12-04,5,9,3,10,2,2.1,3.4,3.5,D
1,11,7,19,2,2010-12-04,1,13,5,19,4,5.0,3.6,1.73,H
5,13,2,12,3,2010-12-04,2,8,4,9,4,9.0,4.75,1.36,D
5,21,1,14,4,2010-12-04,3,14,2,10,5,6.5,4.0,1.53,H
1,14,4,11,5,2010-12-04,4,9,4,13,2,2.63,3.2,2.75,D
5,11,3,13,2,2010-12-05,5,14,2,13,3,4.5,3.5,1.83,H
3,15,4,16,3,2010-12-05,3,15,4,17,3,3.25,3.3,2.25,H
4,11,4,15,2,2010-12-06,2,13,4,12,4,6.0,3.75,1.62,H
3,15,4,16,3,2010-12-11,4,9,5,17,1,3.6,3.3,2.1,H
4,11,4,15,2,2010-12-11,5,14,2,13,3,9.0,4.5,1.4,D
4,13,2,11,4,2010-12-11,4,9,5,14,1,3.4,3.25,2.2,D
1,14,4,10,5,2010-12-11,3,15,4,17,3,2.0,3.4,3.8,H
3,15,4,17,3,2010-12-11,2,14,4,12,4,5.5,4.0,1.62,A
3,14,2,10,5,2010-12-11,5,10,4,14,1,1.8,3.6,4.5,A
1,14,5,18,4,2010-12-12,4,19,2,13,4,4.0,3.3,2.0,H
3,9,3,9,4,2010-12-12,3,18,2,16,5,2.6,3.25,2.8,D
5,10,3,11,2,2010-12-12,1,10,7,20,2,3.0,3.25,2.4,H
0,18,3,11,7,2010-12-13,5,21,0,9,5,3.8,3.4,2.0,H
4,10,5,16,1,2010-12-18,1,15,5,19,4,4.5,3.6,1.8,D
3,20,2,13,5,2010-12-18,4,13,2,11,4,3.5,3.2,2.2,H
6,12,2,13,2,2010-12-20,3,15,2,10,5,5.0,3.6,1.73,A
4,17,2,16,4,2010-12-26,4,10,4,16,2,2.3,3.3,3.2,A
2,13,5,13,3,2010-12-26,1,16,5,20,4,3.2,3.2,2.3,A
2,15,5,17,3,2010-12-26,3,18,3,13,4,3.75,3.25,2.1,H
4,10,5,16,1,2010-12-26,4,8,5,13,1,4.2,3.4,1.91,A
3,14,2,11,5,2010-12-26,4,20,0,7,6,11.0,5.5,1.29,H
3,13,3,10,4,2010-12-26,3,17,3,16,4,2.25,3.25,3.25,A
5,9,4,15,1,2010-12-26,1,11,6,18,3,3.6,3.3,2.1,A
4,8,3,10,3,2010-12-27,0,18,3,10,7,2.75,3.2,2.63,H
3,22,0,7,7,2010-12-28,5,10,3,10,2,1.5,4.33,6.5,D
3,11,5,18,2,2010-12-28,3,16,2,8,5,8.0,4.2,1.44,H
4,8,5,14,1,2010-12-28,2,14,4,11,4,4.75,3.4,1.83,A
3,15,3,15,4,2010-12-28,3,13,3,13,4,6.0,3.75,1.62,A
2,16,4,17,4,2010-12-28,4,17,2,16,4,6.5,4.0,1.53,H
1,15,5,20,4,2010-12-28,1,13,6,17,3,4.5,3.5,1.83,A
6,12,2,14,2,2010-12-28,4,12,4,15,2,2.25,3.2,3.4,D
2,19,3,12,5,2010-12-29,3,9,4,13,3,11.0,5.5,1.29,H
0,11,7,19,3,2010-12-29,1,14,4,11,5,10.0,5.0,1.33,A
0,19,3,10,7,2010-12-29,4,9,4,14,2,1.5,4.2,6.5,D
1,18,3,12,6,2011-01-01,6,10,2,9,2,1.67,3.6,5.5,A
2,19,3,12,5,2011-01-01,1,14,4,10,5,5.0,3.75,1.7,H
3,15,3,14,4,2011-01-01,3,19,1,6,6,10.0,5.5,1.29,H
6,12,2,14,2,2011-01-01,2,13,4,11,4,2.75,3.2,2.63,H
1,17,4,19,5,2011-01-01,3,12,3,10,4,4.5,3.5,1.83,H
4,9,4,12,2,2011-01-01,3,18,2,15,5,8.5,4.5,1.4,H
3,21,0,6,7,2011-01-01,1,12,7,19,2,1.53,4.2,6.0,A
0,12,6,17,4,2011-01-01,5,13,3,15,2,3.8,3.4,2.0,H
3,11,5,21,2,2011-01-02,3,8,4,13,3,13.0,5.5,1.25,D
2,14,5,18,3,2011-01-02,4,10,4,15,2,2.9,3.2,2.5,A
6,8,3,12,1,2011-01-04,3,13,3,12,4,3.25,3.25,2.3,A
1,12,7,19,2,2011-01-04,4,7,5,13,1,3.4,3.25,2.2,H
2,15,3,10,5,2011-01-04,3,21,0,6,7,12.0,5.75,1.25,H
3,18,1,6,6,2011-01-05,1,20,3,12,6,4.0,3.6,1.91,D
3,13,3,10,4,2011-01-05,3,14,5,24,2,3.4,3.25,2.2,A
1,14,4,10,5,2011-01-05,1,15,5,21,4,2.2,3.25,3.4,H
4,10,4,14,2,2011-01-05,2,16,4,12,4,5.0,3.6,1.73,D
3,19,1,13,6,2011-01-05,6,11,3,16,1,2.75,3.25,2.63,H
4,13,3,13,3,2011-01-05,2,10,5,17,3,4.33,3.6,1.83,H
4,9,4,15,2,2011-01-05,0,10,7,18,3,1.44,4.2,8.0,H
1,14,5,13,4,2011-01-12,3,14,3,12,4,1.91,3.75,3.8,H
1,16,5,21,4,2011-01-15,4,9,4,14,2,11.0,5.5,1.29,H
0,10,6,16,4,2011-01-15,3,18,1,6,6,10.0,5.0,1.33,H
2,16,4,12,4,2011-01-15,2,16,3,10,5,3.75,3.25,2.1,H
3,14,3,12,4,2011-01-15,1,12,7,20,2,4.5,3.6,1.8,H
2,20,2,11,6,2011-01-15,3,11,4,16,3,1.57,4.0,6.0,A
3,9,5,12,2,2011-01-15,5,10,3,13,2,2.88,3.25,2.5,D
2,13,6,24,2,2011-01-16,5,10,3,13,2,3.1,3.2,2.4,D
5,11,3,15,2,2011-01-16,1,13,6,15,3,3.5,3.2,2.2,D
2,14,5,17,3,2011-01-16,2,13,3,9,5,3.4,3.25,2.2,D
3,21,0,7,7,2011-01-16,3,18,1,11,6,2.5,3.3,2.88,D
5,10,3,13,2,2011-01-22,2,21,2,11,6,15.0,6.5,1.2,H
2,22,1,9,7,2011-01-22,3,11,6,23,1,2.1,3.4,3.5,H
3,11,3,10,4,2011-01-22,2,14,4,13,4,2.88,3.25,2.5,A
2,11,5,19,3,2011-01-22,5,12,3,16,2,7.5,4.0,1.5,D
2,15,3,8,5,2011-01-22,4,10,4,12,2,3.5,3.2,2.2,H
5,9,3,12,2,2011-01-22,4,19,0,6,6,15.0,6.5,1.2,H
3,17,1,10,6,2011-01-22,3,14,4,16,3,2.1,3.4,3.5,D
1,14,6,16,3,2011-01-22,0,13,6,18,4,2.25,3.2,3.4,A
0,13,7,20,3,2011-01-23,1,14,5,19,4,3.25,3.3,2.25,H
4,10,4,14,2,2011-01-24,2,13,5,12,3,1.62,3.75,6.0,A
3,24,0,6,7,2011-01-25,2,13,4,12,4,1.36,5.0,8.0,A
2,10,6,21,2,2011-01-25,5,9,4,16,1,2.3,3.25,3.2,A
3,12,4,12,3,2011-01-26,1,17,5,14,4,7.0,3.8,1.53,H
6,13,2,16,2,2011-02-01,2,22,2,10,6,8.5,4.5,1.4,H
2,12,5,20,3,2011-02-01,2,25,0,6,8,9.5,5.0,1.33,H
4,14,3,11,3,2011-02-01,2,11,3,9,5,1.67,3.6,5.5,A
5,10,4,16,1,2011-02-01,0,13,7,21,3,5.0,3.6,1.73,D
2,18,2,9,6,2011-02-02,5,7,3,14,2,1.83,3.5,4.5,D
4,14,1,9,5,2011-02-02,1,14,5,19,4,2.2,3.4,3.25,A
3,13,4,18,3,2011-02-02,1,15,5,15,4,3.0,3.3,2.38,A
0,11,6,18,4,2011-02-02,2,8,6,15,2,4.5,3.5,1.83,H
3,15,4,17,3,2011-02-02,3,11,4,9,3,3.6,3.3,2.1,H
2,13,4,10,4,2011-02-02,1,15,5,14,4,6.0,3.75,1.62,H
2,11,4,8,4,2011-02-05,2,11,5,19,3,4.2,3.4,1.91,D
1,14,6,17,3,2011-02-05,5,12,3,16,2,7.0,4.5,1.44,H
1,15,6,20,3,2011-02-05,2,19,2,10,6,8.5,4.5,1.4,H
2,22,1,8,7,2011-02-05,3,14,4,13,3,1.67,4.0,5.0,D
2,11,3,10,5,2011-02-05,2,10,5,12,3,3.75,3.2,2.1,H
1,7,6,13,3,2011-02-05,4,12,1,7,5,6.0,4.0,1.57,H
1,13,5,13,4,2011-02-05,6,11,3,15,1,2.9,3.25,2.5,H
2,26,0,7,8,2011-02-05,0,10,6,17,4,1.4,4.5,8.5,H
1,16,4,12,5,2011-02-06,4,18,2,12,4,5.5,4.0,1.62,A
5,9,3,16,2,2011-02-06,3,13,4,18,3,3.75,3.5,2.0,A
0,9,6,16,4,2011-02-12,3,22,1,10,6,15.0,6.0,1.22,H
1,12,5,13,4,2011-02-12,5,9,3,16,2,2.9,3.2,2.5,H
3,17,4,16,3,2011-02-12,1,13,6,17,3,3.5,3.4,2.1,D
3,13,4,18,3,2011-02-12,0,15,7,20,3,2.2,3.4,3.25,D
5,13,3,16,2,2011-02-12,1,14,4,12,5,9.0,4.75,1.36,D
2,21,2,10,6,2011-02-12,2,20,1,8,7,5.0,3.6,1.73,H
4,12,1,7,5,2011-02-12,2,12,4,13,4,2.6,3.25,2.75,A
3,13,4,18,3,2011-02-12,1,11,7,22,2,4.0,3.6,1.91,D
5,16,2,15,3,2011-02-13,1,8,6,14,3,2.6,3.25,2.75,H
3,17,3,12,4,2011-02-14,3,12,3,8,4,1.73,3.6,5.0,D
4,16,3,13,3,2011-02-15,4,9,3,15,3,2.8,3.2,2.6,A
0,9,6,15,4,2011-02-20,2,11,7,24,1,4.5,3.4,1.85,D
3,13,1,7,6,2011-02-22,1,15,7,21,2,1.91,3.6,4.0,H
0,10,6,12,4,2011-02-23,3,22,1,9,6,10.0,5.25,1.3,H
2,12,5,15,3,2011-02-26,4,12,4,18,2,5.0,3.6,1.73,H
1,13,5,15,4,2011-02-26,4,15,3,16,3,5.0,3.6,1.73,H
1,8,6,13,3,2011-02-26,4,15,3,12,3,3.75,3.25,2.1,D
2,21,1,9,7,2011-02-26,5,14,3,17,2,1.53,4.0,6.5,A
1,16,7,22,2,2011-02-26,1,9,6,16,3,4.33,3.6,1.83,H
3,12,3,8,4,2011-02-27,2,19,3,11,5,7.5,4.0,1.5,D
2,14,3,10,5,2011-02-27,4,15,3,18,3,2.2,3.3,3.4,H
3,11,6,23,1,2011-02-28,0,10,6,12,4,4.2,3.4,1.91,D
2,23,1,9,7,2011-03-01,3,16,3,11,4,3.6,3.2,2.2,H
1,12,6,17,3,2011-03-05,3,23,0,8,7,7.5,4.33,1.44,D
4,12,5,22,1,2011-03-05,3,8,4,16,3,3.1,3.2,2.38,A
4,15,3,17,3,2011-03-05,2,9,5,13,3,3.2,3.4,2.25,H
1,12,6,18,3,2011-03-05,4,12,2,6,4,5.0,3.6,1.73,H
5,12,4,20,1,2011-03-05,3,19,2,10,5,9.0,4.75,1.36,H
3,17,3,16,4,2011-03-05,5,15,2,10,3,2.8,3.2,2.6,A
1,9,6,13,3,2011-03-05,3,17,3,18,4,3.25,3.3,2.25,H
1,23,2,10,7,2011-03-06,2,15,3,12,5,2.6,3.2,2.8,H
2,13,2,9,6,2011-03-06,1,12,5,14,4,2.38,3.3,3.0,D
2,17,3,11,5,2011-03-07,1,16,7,25,2,1.3,5.5,10.0,A
3,9,4,18,3,2011-03-09,3,17,3,16,4,6.5,4.0,1.53,D
2,14,5,17,3,2011-03-19,4,17,3,16,3,4.5,3.5,1.83,A
1,16,7,26,2,2011-03-19,1,14,6,19,3,4.5,3.6,1.8,D
4,13,2,8,4,2011-03-19,3,17,3,16,4,4.0,3.25,2.0,H
2,10,5,15,3,2011-03-19,1,22,3,12,6,9.0,4.75,1.36,H
5,16,2,10,3,2011-03-19,1,9,6,14,3,3.4,3.25,2.2,H
3,17,3,17,4,2011-03-19,3,14,2,11,5,6.0,4.0,1.57,D
4,20,0,7,6,2011-03-19,4,14,4,20,2,1.73,3.6,5.0,D
3,9,4,18,3,2011-03-19,4,10,5,19,1,3.6,3.3,2.1,H
3,17,2,9,5,2011-03-20,2,19,2,9,6,6.0,3.75,1.62,H
2,16,3,12,5,2011-03-20,2,12,5,15,3,2.75,3.2,2.63,A
2,13,6,20,2,2011-04-02,4,20,0,7,6,11.0,6.0,1.25,D
2,10,5,15,3,2011-04-02,3,10,4,17,3,2.88,3.25,2.5,H
3,14,4,14,3,2011-04-02,3,19,2,15,5,4.33,3.6,1.83,D
2,15,4,15,4,2011-04-02,5,15,3,14,2,4.0,3.4,1.95,H
2,20,2,9,6,2011-04-02,1,11,6,14,3,1.67,3.6,5.5,D
2,17,2,9,6,2011-04-02,5,15,3,20,2,2.38,3.3,3.0,H
1,21,3,11,6,2011-04-02,3,16,3,16,4,1.8,3.6,4.5,A
4,12,2,11,4,2011-04-02,4,12,4,19,2,2.4,3.25,3.0,D
2,16,7,27,1,2011-04-03,4,14,2,9,4,6.0,4.2,1.53,H
2,12,5,15,3,2011-04-03,3,13,3,11,4,7.0,4.0,1.5,H
3,10,4,17,3,2011-04-09,3,13,5,17,2,4.0,3.3,2.0,D
3,16,4,20,3,2011-04-09,2,10,5,15,3,3.4,3.25,2.2,H
4,11,4,18,2,2011-04-09,2,18,2,7,6,17.0,6.0,1.2,H
4,14,2,9,4,2011-04-09,0,25,3,13,7,7.5,4.33,1.44,H
5,17,2,18,3,2011-04-09,2,9,6,20,2,3.5,3.2,2.2,A
2,11,5,13,3,2011-04-09,5,11,2,11,3,5.0,3.6,1.73,H
4,19,2,16,4,2011-04-09,2,15,5,19,3,2.8,3.25,2.6,A
5,14,3,15,2,2011-04-10,4,16,3,15,3,4.33,3.6,1.83,H
5,17,0,7,5,2011-04-10,2,14,7,27,1,1.36,5.0,8.5,A
3,17,3,11,4,2011-04-11,2,17,2,9,6,2.8,3.2,2.6,H
2,10,7,23,1,2011-04-16,3,10,4,17,3,3.4,3.2,2.25,H
3,10,5,18,2,2011-04-16,2,14,7,28,1,3.0,3.5,2.3,A
4,11,5,17,1,2011-04-16,3,20,2,14,5,5.5,3.75,1.67,H
2,19,1,6,7,2011-04-16,5,17,2,18,3,1.7,3.6,5.5,A
3,16,3,14,4,2011-04-16,3,16,4,18,3,3.25,3.3,2.25,A
1,18,2,7,7,2011-04-17,4,20,0,8,6,5.0,3.6,1.73,D
0,22,3,13,7,2011-04-19,4,13,4,15,2,1.67,3.6,5.5,D
3,12,3,12,4,2011-04-20,2,20,1,7,7,15.0,6.5,1.2,H
5,18,0,9,5,2011-04-20,5,13,1,11,4,2.4,3.4,2.88,D
2,11,6,16,2,2011-04-23,3,17,3,15,4,4.5,3.6,1.8,D
4,12,4,14,2,2011-04-23,2,13,7,28,1,2.38,3.5,2.88,D
3,17,4,17,3,2011-04-23,2,19,1,8,7,15.0,6.5,1.2,H
2,11,4,13,4,2011-04-23,2,16,2,8,6,7.5,4.33,1.44,H
2,20,2,12,6,2011-04-23,1,19,3,11,6,7.5,4.33,1.44,H
3,13,4,16,3,2011-04-23,1,9,8,24,1,3.75,3.25,2.1,H
5,18,2,19,3,2011-04-23,5,16,1,14,4,6.0,4.0,1.57,D
3,13,3,10,4,2011-04-23,2,12,5,18,3,2.88,3.25,2.5,D
6,18,0,12,4,2011-04-24,1,12,5,14,4,1.75,3.8,4.5,H
2,17,4,14,4,2011-04-25,4,11,5,17,1,2.1,3.3,3.6,A
3,13,4,16,3,2011-04-26,3,12,5,15,2,5.0,3.4,1.8,H
1,14,4,13,5,2011-04-27,4,12,3,11,3,4.75,3.5,1.8,H
1,14,4,12,5,2011-04-30,4,9,6,18,0,4.0,3.5,1.91,H
3,15,4,13,3,2011-04-30,3,13,6,26,1,2.63,3.4,2.63,D
5,17,1,15,4,2011-04-30,2,18,1,6,7,7.5,4.33,1.44,H
4,15,2,10,4,2011-04-30,1,11,8,25,1,2.8,3.2,2.6,A
4,16,3,15,3,2011-04-30,5,18,2,19,3,3.0,3.3,2.38,H
2,19,2,11,6,2011-04-30,3,14,4,18,3,2.6,3.25,2.8,D
1,17,3,10,6,2011-05-01,6,17,1,13,3,2.88,3.25,2.5,H
3,13,4,18,3,2011-05-01,2,10,5,18,3,3.6,3.3,2.1,D
5,13,3,14,2,2011-05-01,2,20,2,8,6,7.5,4.33,1.44,H
2,15,5,18,3,2011-05-01,2,14,4,11,4,9.0,4.5,1.4,H
3,13,4,17,3,2011-05-07,4,16,3,14,3,4.5,3.6,1.8,D
1,9,8,24,1,2011-05-07,1,13,5,13,4,4.5,3.5,1.83,A
2,16,3,11,5,2011-05-07,3,15,2,9,5,2.7,3.2,2.7,H
3,10,5,19,2,2011-05-07,4,9,4,13,2,4.2,3.4,1.91,H
4,10,5,21,1,2011-05-07,5,17,2,17,3,10.0,5.5,1.3,D
4,10,5,17,1,2011-05-07,2,13,6,19,2,3.8,3.6,1.95,D
2,20,0,6,8,2011-05-08,1,16,3,9,6,3.1,3.25,2.38,H
5,14,1,9,4,2011-05-08,4,12,4,11,2,1.67,3.75,5.5,H
5,20,1,17,4,2011-05-08,4,12,4,18,2,3.5,3.4,2.1,H
2,21,2,8,6,2011-05-09,4,17,2,10,4,2.5,3.25,2.88,A
6,16,2,17,2,2011-05-10,1,15,4,11,5,4.2,3.4,1.91,H
1,16,3,9,6,2011-05-14,5,8,4,14,1,1.73,3.6,5.0,D
1,13,5,13,4,2011-05-14,4,10,5,21,1,3.25,3.4,2.2,H
4,15,3,17,3,2011-05-14,1,9,7,22,2,2.88,3.25,2.5,A
3,17,1,8,6,2011-05-14,4,18,2,17,4,2.75,3.25,2.63,H
4,15,3,13,3,2011-05-15,5,13,2,12,3,8.5,5.0,1.36,A
3,17,3,13,4,2011-05-15,3,11,5,19,2,3.4,3.25,2.2,A
3,11,4,14,3,2011-05-15,1,21,1,8,8,11.0,6.0,1.25,D
6,14,3,17,1,2011-05-15,2,25,2,10,6,4.75,3.8,1.73,A
3,14,5,19,2,2011-05-15,4,10,4,15,2,3.5,3.4,2.1,H
4,15,3,11,3,2011-05-17,1,13,4,11,5,9.0,4.75,1.36,H
1,24,3,11,6,2011-05-22,3,16,3,13,4,2.25,3.4,3.2,H
1,15,3,9,6,2011-05-22,1,14,6,17,3,1.7,3.75,5.0,A
2,21,1,9,7,2011-05-22,3,15,2,9,5,2.38,3.25,3.1,H
5,13,3,14,2,2011-05-22,2,19,3,13,5,1.95,3.6,3.75,D
4,11,5,23,1,2011-05-22,2,13,3,10,5,5.5,4.0,1.6,H
3,18,2,16,5,2011-05-22,4,11,4,16,2,3.75,3.5,2.0,D
3,12,4,16,3,2011-05-22,4,15,3,13,3,2.4,3.6,2.75,A
3,10,5,18,2,2011-05-22,6,15,2,14,2,6.5,4.0,1.53,H
1,9,7,23,2,2011-05-22,2,13,6,19,2,3.75,3.5,2.0,A
5,9,4,15,1,2011-05-22,3,17,3,17,4,3.75,3.0,2.2,A
3,15,4,20,3,2011-08-13,5,11,3,13,2,3.5,3.2,2.2,A
3,13,3,12,4,2011-08-13,2,20,3,14,5,3.5,3.2,2.2,D
1,12,6,21,3,2011-08-13,1,23,3,9,6,7.0,3.6,1.57,D
5,15,3,16,2,2011-08-13,4,13,4,18,2,2.1,3.25,3.75,D
2,18,2,9,6,2011-08-14,3,14,4,13,3,1.7,3.5,5.5,D
2,16,2,10,6,2011-08-14,3,20,2,18,5,1.53,4.0,6.5,A
2,21,3,9,5,2011-08-20,5,13,3,14,2,2.9,3.25,2.5,A
5,10,3,12,2,2011-08-20,4,11,2,9,4,5.5,3.4,1.73,H
3,18,3,19,4,2011-08-20,3,16,2,9,5,10.0,5.5,1.3,H
5,12,3,16,2,2011-08-20,1,13,6,22,3,3.4,3.25,2.2,A
0,19,3,8,7,2011-08-21,0,14,7,16,3,1.8,3.5,4.75,A
3,17,3,12,4,2011-08-21,2,14,4,18,4,3.1,3.25,2.38,H
5,14,2,12,3,2011-08-22,2,17,1,8,7,5.5,3.75,1.67,H
2,15,4,18,4,2011-08-27,4,14,1,9,5,3.75,3.25,2.1,D
2,13,3,8,5,2011-08-27,4,9,4,13,2,2.25,3.25,3.3,A
0,16,7,18,3,2011-08-27,2,21,3,9,5,8.5,4.5,1.4,H
4,13,4,16,2,2011-08-28,2,19,1,8,7,6.5,4.33,1.5,H
3,16,3,12,4,2011-08-28,5,13,2,12,3,3.75,3.25,2.1,H
0,22,2,8,8,2011-08-28,4,14,3,15,3,2.5,3.3,2.88,A
5,11,3,11,2,2011-08-28,2,17,4,19,4,3.75,3.25,2.1,A
2,23,1,8,7,2011-09-10,0,16,7,19,3,1.4,4.5,9.0,A
4,12,1,7,5,2011-09-10,2,12,3,7,5,3.8,3.4,2.0,D
4,14,2,11,4,2011-09-10,0,22,2,9,8,17.0,7.0,1.17,H
2,23,2,8,6,2011-09-10,4,11,3,10,3,2.25,3.3,3.25,H
2,19,2,10,6,2011-09-10,2,13,5,16,3,1.7,3.75,5.0,A
3,15,4,20,3,2011-09-10,3,14,3,14,4,2.4,3.25,3.0,A
3,9,5,14,2,2011-09-11,3,14,4,14,3,5.5,3.6,1.67,D
6,11,1,11,3,2011-09-17,5,13,1,9,4,4.2,3.4,1.91,D
3,12,5,22,2,2011-09-17,3,9,5,14,2,1.91,3.4,4.2,H
4,14,2,13,4,2011-09-17,2,12,3,7,5,7.0,4.0,1.5,H
0,25,1,6,9,2011-09-18,4,15,3,13,3,1.57,3.8,6.5,D
2,18,2,10,6,2011-09-18,2,26,1,8,7,4.5,3.5,1.83,H
4,10,2,7,4,2011-09-18,2,12,5,15,3,3.1,3.2,2.4,H
2,20,3,9,5,2011-09-18,3,14,4,18,3,2.63,3.4,2.63,H
0,12,9,25,1,2011-09-24,2,12,6,23,2,7.0,4.5,1.44,H
2,13,4,15,4,2011-09-24,1,19,4,12,5,10.0,4.5,1.36,H
2,12,3,8,5,2011-09-24,1,26,1,8,8,7.5,4.33,1.44,H
3,13,4,15,3,2011-09-24,6,12,1,12,3,4.5,3.5,1.83,H
1,29,1,9,8,2011-09-24,3,9,3,10,4,1.53,4.0,6.5,D
4,16,3,14,3,2011-09-24,2,12,5,17,3,3.25,3.25,2.3,D
2,15,4,15,4,2011-09-24,4,12,3,15,3,1.91,3.5,4.0,A
4,11,3,13,3,2011-10-01,6,12,1,9,3,6.0,3.75,1.62,H
1,26,1,7,8,2011-10-01,3,14,4,17,3,1.57,3.75,6.5,A
1,16,4,13,5,2011-10-01,2,10,4,10,4,2.4,3.2,3.1,A
2,10,5,15,3,2011-10-01,2,13,5,13,3,3.2,3.4,2.25,D
5,14,1,12,4,2011-10-01,2,14,4,14,4,2.88,3.25,2.5,A
2,17,3,13,5,2011-10-02,0,12,9,25,1,1.53,4.0,6.5,A
