away-draws,away-goals,away-losses,away-opposition-goals,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-wins,odds-away,odds-draw,odds-home,result
1,32,2,12,7,2010-12-11,4,10,4,15,2,1.36,4.75,8.0,D
2,17,4,12,4,2010-12-11,0,15,5,18,5,2.8,3.4,2.4,H
4,8,6,23,0,2010-12-11,4,14,4,19,2,7.5,4.5,1.4,H
2,12,4,12,4,2010-12-11,5,16,1,12,4,4.33,3.5,1.83,D
2,9,7,19,1,2010-12-12,4,8,5,24,1,6.5,4.0,1.5,H
2,18,1,8,7,2010-12-12,1,19,4,17,5,3.1,3.4,2.2,H
0,22,2,12,8,2010-12-12,3,18,3,12,4,2.1,3.4,3.4,H
4,15,3,11,3,2010-12-12,4,14,3,15,3,1.55,4.0,6.0,A
5,17,1,13,4,2010-12-14,1,10,8,25,1,2.1,3.5,3.25,A
0,16,5,18,5,2010-12-15,2,9,7,18,1,2.5,3.0,2.75,A
4,8,6,24,0,2010-12-18,2,13,4,13,4,9.0,5.0,1.33,H
0,20,4,16,6,2010-12-18,2,9,7,19,1,1.83,3.6,4.2,D
5,10,3,14,2,2010-12-18,2,24,3,14,5,8.0,4.75,1.36,H
4,12,4,16,2,2010-12-18,0,17,5,19,5,4.33,3.5,1.83,D
4,19,1,11,5,2010-12-19,2,29,2,12,6,9.5,5.25,1.3,H
4,9,4,21,2,2011-01-19,3,14,3,9,4,11.0,5.0,1.25,H
4,17,3,18,3,2011-01-19,2,16,2,9,6,7.0,4.2,1.4,D
2,17,5,22,3,2011-01-19,0,20,3,16,7,8.5,5.0,1.29,H
2,18,4,14,4,2011-01-19,1,10,8,26,1,1.85,3.4,3.8,A
2,28,2,13,6,2011-01-21,2,13,4,13,4,2.7,3.4,2.5,H
4,9,4,17,2,2011-01-22,3,8,5,22,2,5.5,4.0,1.57,A
3,17,2,11,5,2011-01-22,2,16,5,25,3,2.15,3.4,3.25,D
1,18,4,17,5,2011-01-22,5,17,2,17,3,4.2,3.7,1.8,D
4,13,4,17,2,2011-01-22,3,9,7,26,0,2.1,3.4,3.4,H
0,24,3,16,7,2011-01-23,1,20,3,14,6,2.35,3.4,2.9,A
3,10,6,19,1,2011-01-23,4,18,2,13,4,9.0,4.5,1.36,H
3,15,2,7,5,2011-01-23,2,18,4,14,4,1.91,3.4,4.0,H
2,28,2,11,6,2011-01-23,1,11,8,27,1,1.3,5.0,10.0,A
3,13,5,23,2,2011-01-28,6,16,2,17,2,4.33,3.75,1.8,D
1,11,8,28,1,2011-01-29,4,14,2,11,4,13.0,6.0,1.22,H
3,8,6,22,1,2011-01-29,2,21,2,11,6,23.0,10.0,1.09,H
4,17,2,12,4,2011-01-29,4,12,4,14,2,2.3,3.3,3.1,H
2,14,3,11,5,2011-01-30,2,8,7,20,1,2.3,3.4,3.0,A
1,20,4,16,5,2011-01-30,2,27,3,16,5,3.75,3.6,1.91,A
3,12,3,10,4,2011-01-30,2,19,3,17,5,1.6,4.0,5.25,A
3,8,5,22,2,2011-01-30,0,23,3,15,7,8.5,5.0,1.29,H
1,19,4,12,5,2011-02-01,3,8,4,15,3,2.2,3.3,3.25,D
3,7,4,14,3,2011-02-04,2,13,3,8,5,17.0,7.5,1.14,H
4,19,1,10,5,2011-02-05,2,9,7,23,1,1.53,4.0,6.0,H
6,16,2,17,2,2011-02-05,2,27,3,17,5,5.5,4.0,1.57,D
2,18,2,9,6,2011-02-05,2,21,2,12,6,11.0,5.5,1.25,A
2,18,3,16,5,2011-02-05,1,12,8,31,1,2.5,3.5,2.65,H
3,9,6,21,1,2011-02-06,1,22,3,14,6,13.0,5.75,1.22,H
4,17,3,16,3,2011-02-06,3,13,5,23,2,3.2,3.4,2.2,H
0,22,3,15,7,2011-02-06,2,15,4,11,4,2.25,3.4,3.1,D
3,9,5,14,2,2011-02-06,4,16,3,12,3,3.0,3.4,2.3,D
2,21,2,12,6,2011-02-12,4,18,2,11,4,2.4,3.3,2.9,A
1,12,7,26,2,2011-02-12,2,18,2,9,6,8.0,4.2,1.36,H
3,13,4,19,3,2011-02-12,4,9,4,13,2,5.0,3.75,1.67,H
4,17,3,13,3,2011-02-12,1,22,3,16,6,11.0,5.5,1.25,H
3,16,3,11,4,2011-02-12,2,8,7,26,1,1.62,3.75,5.5,D
1,24,3,12,6,2011-02-13,3,7,4,14,3,2.1,3.5,3.3,D
3,25,3,17,4,2011-02-13,2,16,4,19,4,2.5,3.25,2.8,A
2,11,6,22,2,2011-02-13,6,16,2,17,2,7.0,4.33,1.44,H
2,11,3,7,5,2011-02-13,3,15,4,15,3,1.73,3.6,4.75,D
3,12,4,18,3,2011-02-18,4,18,2,12,4,6.0,3.8,1.57,D
3,10,6,25,1,2011-02-19,2,10,6,22,2,4.5,3.75,1.73,H
3,16,4,16,3,2011-02-19,2,23,3,12,5,5.0,3.75,1.67,A
3,17,3,14,4,2011-02-19,3,24,3,15,4,2.9,3.4,2.35,A
1,8,8,28,1,2011-02-20,3,13,2,8,5,17.0,8.0,1.13,H
3,10,4,13,3,2011-02-20,2,20,2,9,6,3.6,3.5,2.0,D
2,15,4,19,4,2011-02-20,2,23,2,11,6,14.0,7.0,1.17,H
6,14,2,16,2,2011-02-20,1,21,3,15,6,8.5,5.0,1.33,D
4,7,3,11,3,2011-02-20,3,16,4,13,3,4.5,3.75,1.73,H
2,12,5,18,3,2011-02-25,1,7,8,24,1,3.0,3.5,2.25,H
3,13,4,12,3,2011-02-26,4,10,4,19,2,4.75,3.5,1.75,H
2,21,2,10,6,2011-02-26,2,14,5,22,3,2.5,3.3,2.75,H
4,4,4,12,2,2011-02-26,3,19,3,14,4,6.0,4.0,1.53,D
2,22,4,15,4,2011-02-26,3,10,6,24,1,1.67,3.75,5.0,H
2,21,2,14,6,2011-02-27,3,17,3,14,4,2.8,3.25,2.5,H
2,24,3,13,5,2011-02-27,3,10,4,13,3,3.25,3.4,2.15,H
5,15,2,13,3,2011-02-27,6,14,2,16,2,2.8,3.25,2.5,D
3,14,1,6,6,2011-02-27,2,23,2,10,6,4.0,3.4,1.91,D
3,14,5,26,2,2011-03-04,5,4,4,13,1,6.0,4.33,1.5,H
7,15,1,13,2,2011-03-05,2,20,3,13,5,4.75,3.8,1.7,H
2,23,2,10,6,2011-03-05,2,11,6,19,2,1.29,5.0,11.0,A
2,17,4,21,4,2011-03-05,2,21,2,14,6,11.0,5.0,1.29,H
1,8,7,23,2,2011-03-05,3,12,5,18,2,5.5,4.0,1.57,H
3,17,3,14,4,2011-03-06,3,14,1,6,6,5.0,4.0,1.62,H
4,16,3,18,3,2011-03-06,2,23,4,18,4,5.25,4.0,1.6,A
3,15,3,12,4,2011-03-06,2,20,5,19,3,3.75,3.6,1.91,A
3,19,3,14,4,2011-03-06,5,15,2,13,3,4.33,3.6,1.8,D
2,24,4,21,4,2011-03-11,6,15,1,12,3,4.75,3.9,1.67,H
1,12,7,21,2,2011-03-12,4,18,3,18,3,8.5,4.75,1.36,H
2,15,4,16,4,2011-03-12,4,19,3,15,3,2.63,3.2,2.7,A
1,18,6,18,3,2011-03-12,2,13,5,17,3,2.8,3.25,2.5,D
2,13,5,21,3,2011-03-13,3,14,3,11,4,7.0,4.33,1.44,H
2,24,2,12,6,2011-03-13,4,5,4,13,2,2.3,3.4,3.0,H
2,24,1,8,7,2011-03-13,7,14,1,14,2,1.6,4.0,5.25,D
1,8,7,23,2,2011-03-13,2,19,2,12,6,17.0,7.0,1.13,H
3,16,1,6,6,2011-03-13,2,14,6,27,2,1.25,5.0,10.0,A
3,13,4,14,3,2011-03-18,2,15,4,17,4,7.5,4.33,1.36,H
2,18,5,17,3,2011-03-19,4,20,2,14,4,3.5,3.4,1.95,H
2,20,5,21,3,2011-03-19,2,11,6,22,2,2.88,3.2,2.3,A
4,6,3,11,3,2011-03-19,7,15,1,15,2,4.75,3.5,1.67,H
1,14,7,29,2,2011-03-19,0,7,8,23,2,4.33,3.6,1.7,D
2,18,1,6,7,2011-03-20,2,24,2,11,6,1.8,3.5,4.0,H
2,19,2,13,6,2011-03-20,1,13,7,24,2,1.5,3.8,6.0,A
6,14,1,11,3,2011-03-20,3,21,1,8,6,7.0,4.2,1.4,H
2,15,3,11,5,2011-03-20,3,19,4,16,3,3.0,3.25,2.2,H
2,18,3,16,5,2011-04-02,2,14,4,14,4,2.5,3.3,2.75,A
2,8,7,22,1,2011-04-02,3,6,4,12,3,3.75,3.5,1.95,A
1,12,7,23,2,2011-04-02,2,14,6,19,2,10.0,4.75,1.33,A
2,22,1,8,7,2011-04-02,2,19,1,7,7,3.1,3.25,2.3,H
3,18,4,16,3,2011-04-02,2,13,6,26,2,1.75,3.75,4.5,A
3,22,2,14,5,2011-04-03,2,19,2,9,6,9.5,5.5,1.29,H
1,7,7,19,2,2011-04-03,2,19,5,21,3,9.0,5.5,1.3,H
1,26,2,12,7,2011-04-03,6,13,1,9,3,4.0,3.4,1.91,A
7,13,1,14,2,2011-04-03,3,14,4,16,3,3.4,3.4,2.1,H
1,10,7,22,2,2011-04-08,1,17,3,14,6,9.0,5.0,1.33,D
2,15,4,16,4,2011-04-09,1,27,2,13,7,5.5,4.0,1.57,H
3,7,4,11,3,2011-04-09,0,13,7,23,3,3.4,3.4,2.1,D
6,12,2,14,2,2011-04-09,1,8,7,20,2,2.4,3.3,2.9,A
3,22,2,12,5,2011-04-09,2,16,6,29,2,1.91,3.6,3.75,A
1,20,5,21,4,2011-04-10,2,20,2,9,6,8.0,4.75,1.36,H
2,12,7,22,1,2011-04-10,2,19,2,9,6,10.0,5.25,1.3,D
3,22,3,17,4,2011-04-10,2,16,1,7,7,8.0,4.75,1.36,D
2,14,4,13,4,2011-04-10,6,13,2,11,2,4.5,3.5,1.8,A
6,10,3,15,1,2011-04-15,3,13,6,21,1,3.4,3.4,2.1,H
1,25,2,12,7,2011-04-16,1,18,3,15,6,4.5,3.8,1.73,H
1,13,6,20,3,2011-04-16,1,9,7,21,2,5.5,4.0,1.57,A
1,9,7,21,2,2011-04-16,4,20,3,18,3,10.0,5.0,1.3,H
1,19,5,21,4,2011-04-16,2,15,4,16,4,2.88,3.3,2.4,H
2,17,7,35,1,2011-04-17,2,18,3,12,5,13.0,6.5,1.2,H
3,15,1,7,6,2011-04-17,4,6,4,11,2,1.45,4.5,6.5,D
3,18,2,11,5,2011-04-17,2,28,2,14,6,1.75,3.6,4.5,A
2,22,1,6,7,2011-04-17,5,14,2,13,3,1.53,4.0,6.0,A
4,14,1,7,5,2011-04-22,1,21,3,14,6,2.05,3.5,3.4,A
4,7,4,12,2,2011-04-23,1,27,3,15,6,6.5,4.0,1.5,H
1,10,7,20,2,2011-04-23,4,23,2,15,4,7.0,4.33,1.44,H
3,15,5,17,2,2011-04-23,1,10,7,20,2,1.8,3.75,4.2,D
1,15,3,15,6,2011-04-23,2,17,7,39,1,1.29,5.5,9.5,H
1,14,5,16,4,2011-04-24,2,21,1,7,7,17.0,7.5,1.14,H
3,18,2,10,5,2011-04-24,2,23,2,11,6,2.05,3.5,3.4,H
4,14,3,14,3,2011-04-24,1,16,6,22,3,4.2,3.5,1.83,H
2,12,4,15,4,2011-04-24,5,10,4,18,1,5.25,4.0,1.62,H
4,7,4,12,2,2011-05-01,1,15,3,15,6,9.0,5.5,1.29,H
1,12,6,22,3,2011-05-01,1,21,4,16,5,3.75,3.6,1.91,A
4,13,4,19,2,2011-05-01,1,13,6,19,3,2.0,3.6,3.5,H
2,23,1,8,7,2011-05-01,3,17,5,19,2,1.53,4.0,6.0,A
1,28,3,15,6,2011-05-01,1,11,7,22,2,2.38,3.0,3.2,A
4,28,1,15,5,2011-05-01,3,15,4,17,3,2.4,3.4,2.8,H
1,13,5,18,4,2011-05-01,3,19,2,12,5,13.0,7.0,1.18,H
2,18,6,33,2,2011-05-01,3,15,1,7,6,19.0,9.0,1.1,H
1,25,2,11,7,2011-05-01,2,9,7,22,1,1.67,4.0,4.75,H
3,18,1,7,6,2011-05-15,1,23,1,7,8,3.9,3.7,1.85,H
3,18,4,17,3,2011-05-15,1,25,3,13,6,5.0,3.6,1.65,D
2,12,6,21,2,2011-05-15,3,7,5,16,2,8.5,4.5,1.33,H
3,17,2,13,5,2011-05-15,0,15,6,23,4,1.7,3.6,4.33,D
1,20,5,20,4,2011-05-15,1,29,2,14,7,4.33,3.5,1.73,H
3,16,6,21,1,2011-05-15,3,26,2,18,5,4.0,3.5,1.8,D
1,20,2,12,7,2011-05-15,3,11,5,19,2,2.6,3.4,2.4,H
1,16,5,18,4,2011-05-15,1,14,5,19,4,3.8,3.4,1.91,A
1,12,7,22,2,2011-05-15,1,15,7,34,2,2.05,3.4,3.25,A
1,24,3,12,6,2011-08-05,1,16,5,19,4,2.1,3.4,3.4,A
3,18,4,17,3,2011-08-06,4,16,5,19,1,4.5,3.75,1.73,D
1,14,5,19,4,2011-08-06,4,22,2,17,4,3.1,3.5,2.2,H
2,15,5,19,3,2011-08-06,2,12,6,21,2,2.38,3.4,2.88,D
0,31,2,13,8,2011-08-06,0,11,9,35,1,2.2,3.4,3.2,D
4,13,2,12,4,2011-08-07,1,19,3,17,6,2.5,3.3,2.75,H
1,13,6,23,3,2011-08-07,0,18,6,21,4,3.5,3.6,2.0,D
1,25,1,8,8,2011-08-07,3,8,4,14,3,1.29,5.5,10.0,A
2,18,2,9,6,2011-08-07,1,12,6,18,3,1.67,3.8,5.0,A
3,23,2,17,5,2011-08-13,1,21,3,11,6,4.33,3.75,1.75,H
1,12,8,32,1,2011-08-13,3,14,3,15,4,15.0,7.0,1.17,H
1,20,3,17,6,2011-08-13,2,18,1,7,7,4.75,3.6,1.75,H
3,11,6,21,1,2011-08-13,2,12,5,17,3,6.0,4.0,1.53,H
5,15,4,17,1,2011-08-14,0,29,1,9,9,13.0,6.0,1.22,H
1,16,5,18,4,2011-08-14,1,14,5,16,4,5.0,3.75,1.67,H
1,9,7,17,2,2011-08-14,1,27,2,14,7,4.75,4.0,1.67,H
2,8,5,17,3,2011-08-14,2,14,5,18,3,6.5,4.2,1.5,D
1,16,5,20,4,2011-08-15,3,19,4,18,3,7.0,4.33,1.44,H
1,12,8,32,1,2011-08-19,2,22,3,19,5,7.0,4.0,1.5,A
3,8,5,18,2,2011-08-20,1,14,5,19,4,3.0,3.4,2.3,D
2,18,1,7,7,2011-08-20,5,16,4,21,1,2.2,3.4,3.2,A
1,17,4,14,5,2011-08-20,1,10,7,17,2,2.25,3.5,3.0,D
2,15,5,19,3,2011-08-20,2,14,5,17,3,4.33,3.6,1.8,H
3,20,3,13,4,2011-08-21,1,20,3,15,6,7.0,4.33,1.44,H
3,12,3,13,4,2011-08-21,1,13,6,21,3,1.67,4.0,4.75,A
1,23,3,11,6,2011-08-21,1,25,2,14,7,3.5,3.6,2.0,D
0,30,1,10,9,2011-08-21,3,11,6,23,1,1.25,5.5,12.0,D
1,15,5,17,4,2011-08-26,1,29,1,11,8,13.0,6.5,1.2,H
2,22,2,14,6,2011-08-27,2,18,4,15,4,3.3,3.5,2.1,H
4,12,5,23,1,2011-08-27,2,21,1,7,7,17.0,6.5,1.17,H
2,21,3,19,5,2011-08-27,2,15,6,21,2,4.0,3.75,1.83,H
2,11,6,17,2,2011-08-27,1,12,7,26,2,3.5,3.6,2.0,H
4,16,5,25,1,2011-08-28,2,22,3,11,5,5.0,4.2,1.6,D
1,13,6,23,3,2011-08-28,4,8,5,19,1,3.3,3.5,2.1,A
1,22,3,14,6,2011-08-28,2,19,3,15,5,2.8,3.5,2.38,A
2,14,4,16,4,2011-08-28,2,13,3,11,5,19.0,7.0,1.14,H
1,15,5,18,4,2011-09-10,1,22,3,13,6,7.5,4.2,1.44,H
1,13,6,22,3,2011-09-10,1,13,6,21,3,4.5,3.8,1.73,A
2,19,4,16,4,2011-09-10,4,8,5,21,1,2.6,3.4,2.6,H
1,31,0,9,9,2011-09-10,2,19,3,14,5,1.57,3.8,6.0,A
2,23,1,8,7,2011-09-10,2,19,4,22,4,1.57,4.0,5.5,H
2,18,5,21,3,2011-09-11,2,15,4,20,4,1.91,3.6,3.75,A
2,18,4,18,4,2011-09-11,5,16,4,23,1,3.1,3.8,2.1,H
3,24,2,10,5,2011-09-11,2,12,6,18,2,2.38,3.4,2.88,A
2,18,3,12,5,2011-09-11,3,13,6,27,1,1.22,6.0,12.0,D
2,10,7,20,1,2011-09-16,2,18,4,15,4,5.5,4.0,1.57,A
4,8,4,18,2,2011-09-17,3,27,1,10,6,10.0,5.0,1.3,H
2,14,5,21,3,2011-09-17,2,15,5,19,3,12.0,5.5,1.25,H
2,16,4,19,4,2011-09-17,1,13,6,21,3,3.75,3.6,1.91,H
5,17,3,20,2,2011-09-17,4,14,5,27,1,2.0,3.6,3.5,A
1,31,0,11,9,2011-09-18,3,21,2,13,5,3.1,3.5,2.2,D
1,10,7,20,2,2011-09-18,2,22,2,10,6,10.0,5.5,1.29,H
2,21,3,14,5,2011-09-18,2,19,4,20,4,3.75,3.6,1.91,D
1,25,3,13,6,2011-09-18,1,14,5,20,4,1.73,3.8,4.5,A
1,26,2,11,7,2011-09-24,2,31,0,13,8,4.75,3.75,1.7,D
4,13,5,26,1,2011-09-24,1,11,8,25,1,6.5,4.2,1.5,H
3,17,3,14,4,2011-09-24,4,18,3,18,3,4.5,3.75,1.73,D
3,21,3,18,4,2011-09-24,1,11,7,20,2,2.88,3.2,2.5,H
1,15,5,23,4,2011-09-24,3,21,2,13,5,15.0,7.0,1.17,H
3,27,1,10,6,2011-09-25,0,26,3,13,7,5.0,3.8,1.67,H
1,18,5,20,4,2011-09-25,1,14,6,23,3,1.75,3.5,4.75,A
2,17,4,17,4,2011-09-25,3,8,5,22,2,2.2,3.4,3.2,A
2,15,5,16,3,2011-09-25,1,14,5,17,4,3.75,3.5,1.95,H
2,9,6,24,2,2011-09-30,4,18,2,13,4,8.0,4.5,1.4,H
1,11,6,18,3,2011-10-01,1,11,6,28,3,3.8,3.6,1.91,H
1,12,5,16,4,2011-10-01,3,21,3,16,4,3.6,3.5,2.0,H
5,16,3,19,2,2011-10-01,1,18,5,19,4,3.5,3.6,2.0,D
1,12,7,22,2,2011-10-02,3,22,2,11,5,8.5,4.75,1.36,A
3,30,0,13,7,2011-10-02,2,19,3,17,5,1.75,3.75,4.5,H
3,26,2,14,5,2011-10-02,2,14,5,16,3,1.4,4.5,8.0,A
1,12,7,24,2,2011-10-02,1,26,2,11,7,21.0,8.0,1.13,D
0,25,3,13,7,2011-10-02,4,11,5,23,1,1.4,4.6,7.5,A
0,27,2,12,8,2011-10-15,3,26,1,13,6,5.0,3.75,1.67,D
2,9,6,24,2,2011-10-15,5,15,3,18,2,9.0,5.0,1.33,D
2,17,3,16,5,2011-10-15,4,18,2,13,4,3.6,3.5,2.0,H
3,20,3,14,4,2011-10-15,3,27,1,11,6,13.0,6.5,1.2,H
2,26,2,12,6,2011-10-15,1,11,5,15,4,1.62,4.0,5.25,A
3,10,6,24,1,2011-10-16,3,19,3,13,4,16.0,7.0,1.17,H
2,13,6,22,2,2011-10-16,1,13,6,17,3,7.5,4.5,1.4,H
2,17,4,16,4,2011-10-16,2,13,5,15,3,2.7,3.4,2.5,A
1,14,6,20,3,2011-10-16,1,10,6,30,3,3.2,3.4,2.2,H
1,14,5,15,4,2011-10-21,3,9,5,20,2,2.88,3.4,2.38,H
2,8,6,16,2,2011-10-22,1,13,6,20,3,4.33,3.9,1.73,H
4,18,2,13,4,2011-10-22,2,10,7,23,1,1.57,3.9,5.75,A
6,15,2,17,2,2011-10-22,3,19,3,12,4,3.4,3.4,2.1,A
1,11,5,15,4,2011-10-22,3,7,7,26,0,2.1,3.4,3.4,H
3,21,2,10,5,2011-10-23,4,26,1,14,5,8.5,4.75,1.36,D
1,14,5,26,4,2011-10-23,1,24,2,13,7,13.0,6.0,1.22,H
2,26,2,12,6,2011-10-23,2,14,4,16,4,1.91,3.5,4.0,D
3,26,1,10,6,2011-10-23,2,17,3,14,5,1.53,3.8,6.5,D
3,11,6,26,1,2011-10-28,1,14,6,18,3,6.0,4.33,1.5,H
1,11,5,17,4,2011-10-29,2,6,8,24,0,1.8,3.75,4.2,H
1,14,5,17,4,2011-10-29,5,19,2,18,3,5.5,4.0,1.57,H
5,24,1,14,4,2011-10-29,0,14,6,27,4,1.57,4.2,5.25,A
3,27,1,11,6,2011-10-29,3,26,1,10,6,2.8,3.4,2.4,D
3,17,2,11,5,2011-10-30,3,11,5,21,2,2.0,3.6,3.5,A
3,21,2,10,5,2011-10-30,2,15,4,17,4,2.75,3.5,2.4,H
1,24,1,8,8,2011-10-30,4,17,2,13,4,2.1,3.5,3.3,A
3,15,4,15,3,2011-10-30,1,7,7,16,2,3.1,3.4,2.25,H
2,7,7,22,1,2011-11-04,2,12,7,29,1,5.5,4.0,1.57,D
0,8,7,15,3,2011-11-05,3,19,3,16,4,6.5,4.5,1.44,A
2,18,2,11,6,2011-11-05,1,17,5,18,4,2.5,3.4,2.7,H
4,21,2,16,4,2011-11-05,0,12,7,30,3,2.5,3.5,2.63,A
2,20,3,15,5,2011-11-05,0,9,6,16,4,2.25,3.4,3.1,D
0,14,6,21,4,2011-11-06,1,22,1,7,8,9.5,5.5,1.29,H
3,15,3,12,4,2011-11-06,4,28,0,10,6,12.0,5.5,1.25,H
3,10,5,18,2,2011-11-06,4,27,1,12,5,17.0,7.5,1.14,H
5,24,1,13,4,2011-11-06,2,16,5,18,3,1.6,3.75,5.75,H
1,17,4,16,5,2011-11-19,5,23,2,18,3,15.0,6.0,1.2,D
4,31,0,11,6,2011-11-19,2,8,6,20,2,1.3,5.0,10.0,A
1,10,5,16,4,2011-11-19,4,22,1,12,5,7.5,4.5,1.4,D
4,29,1,12,5,2011-11-19,3,14,4,15,3,1.83,3.6,4.2,D
0,13,7,29,3,2011-11-19,0,7,7,15,3,5.0,3.6,1.7,A
1,20,5,20,4,2011-11-20,0,12,6,20,4,3.4,3.4,2.1,D
3,12,6,25,1,2011-11-20,3,17,3,14,4,17.0,7.5,1.14,H
3,16,4,17,3,2011-11-20,2,14,3,12,5,3.3,3.5,2.1,A
2,21,4,20,4,2011-11-25,1,25,0,5,9,10.0,5.5,1.29,H
5,22,0,8,5,2011-11-26,1,17,4,16,5,2.5,3.4,2.7,D
2,17,3,13,5,2011-11-26,4,31,0,12,6,8.5,5.5,1.3,H
3,14,4,15,3,2011-11-26,0,15,6,28,4,3.0,3.4,2.3,H
1,8,7,22,2,2011-11-26,2,11,7,25,1,3.3,3.4,2.15,A
1,14,5,19,4,2011-11-27,3,7,6,20,1,2.1,3.5,3.3,D
5,23,2,18,3,2011-11-27,0,8,7,13,3,1.57,3.8,6.0,A
2,12,4,15,4,2011-11-27,5,25,1,12,4,13.0,6.5,1.2,D
2,19,4,16,4,2011-11-27,2,9,5,17,3,2.1,3.4,3.4,A
2,11,7,23,1,2011-12-02,3,14,4,16,3,12.0,5.5,1.25,H
3,7,6,20,1,2011-12-03,5,22,2,17,3,29.0,9.0,1.08,H
2,18,3,16,5,2011-12-03,2,12,5,20,3,3.0,3.6,2.2,H
0,17,5,26,5,2011-12-03,1,10,6,20,3,2.5,3.4,2.7,A
0,6,8,15,2,2011-12-03,2,18,3,16,5,6.0,3.75,1.57,D
4,31,0,12,6,2011-12-04,1,19,4,15,5,2.0,3.6,3.5,H
1,23,0,5,9,2011-12-04,5,22,0,8,5,2.25,3.4,3.1,H
6,21,1,11,3,2011-12-04,2,18,5,21,3,1.73,3.75,4.5,A
2,8,6,18,2,2011-12-04,3,11,3,11,4,5.5,3.75,1.62,H
1,21,1,10,8,2011-12-07,3,7,6,18,1,1.29,5.0,11.0,D
3,19,3,13,4,2011-12-09,2,15,4,19,4,2.5,3.5,2.63,H
1,10,7,22,2,2011-12-10,2,17,1,10,7,23.0,7.5,1.13,H
5,24,0,9,5,2011-12-10,4,5,5,15,1,1.5,4.33,6.0,A
2,17,3,16,5,2011-12-10,3,28,1,11,6,21.0,7.0,1.14,H
1,9,7,17,2,2011-12-10,6,26,0,11,4,19.0,6.5,1.17,H
1,18,4,14,5,2011-12-11,2,17,6,25,2,2.2,3.5,3.1,D
3,21,2,16,5,2011-12-11,3,15,2,7,5,3.4,3.4,2.1,D
0,17,5,26,5,2011-12-11,1,8,8,27,1,1.83,3.75,4.0,H
5,23,2,16,3,2011-12-11,2,7,7,22,1,1.4,4.5,8.0,A
2,6,7,21,1,2011-12-16,1,10,7,22,2,2.7,3.4,2.5,A
2,17,6,25,2,2011-12-17,4,19,2,16,4,6.0,3.8,1.57,H
4,10,2,7,4,2011-12-17,2,17,4,13,4,4.2,3.5,1.83,A
1,10,7,24,2,2011-12-17,1,8,7,17,2,7.5,4.2,1.44,H
4,5,5,18,1,2011-12-17,0,17,5,23,5,12.0,5.5,1.25,H
2,15,3,14,5,2011-12-18,4,22,2,14,4,15.0,7.0,1.17,H
6,23,0,9,4,2011-12-18,2,16,4,16,4,2.4,3.4,2.8,H
2,27,1,9,7,2011-12-18,5,26,0,9,5,1.91,3.75,3.6,A
2,19,1,9,7,2011-12-18,2,15,4,16,4,1.73,4.0,4.2,H
0,23,4,16,6,2012-01-20,2,13,4,18,4,3.75,3.6,1.91,D
2,16,4,17,4,2012-01-21,4,5,5,23,1,1.91,3.6,3.8,H
4,26,1,13,5,2012-01-21,1,9,7,22,2,1.7,4.0,4.5,A
2,7,7,22,1,2012-01-21,5,24,1,11,4,13.0,6.0,1.22,H
3,25,2,13,5,2012-01-22,2,18,2,10,6,2.9,3.5,2.3,D
1,16,5,13,4,2012-01-22,4,17,2,14,4,4.75,3.75,1.7,H
2,25,1,9,7,2012-01-22,2,17,6,25,2,1.44,4.33,7.0,D
1,10,6,15,3,2012-01-22,4,9,2,7,4,5.5,4.0,1.57,A
2,18,3,16,5,2012-01-22,1,10,7,24,2,1.44,4.33,7.0,H
3,8,3,7,4,2012-01-27,3,24,1,10,6,13.0,6.5,1.2,H
3,15,6,26,1,2012-01-28,3,27,1,12,6,7.0,4.0,1.5,H
3,6,5,21,2,2012-01-28,1,15,6,15,3,12.0,5.5,1.25,H
1,9,7,22,2,2012-01-28,2,13,4,16,4,5.5,4.0,1.57,D
3,16,2,10,5,2012-01-28,1,22,4,16,5,1.8,3.6,4.33,H
4,26,1,13,5,2012-01-29,2,19,3,15,5,2.25,3.5,3.0,H
3,13,4,21,3,2012-01-29,1,11,5,13,4,3.6,3.5,2.0,H
4,18,2,15,4,2012-01-29,4,27,1,9,5,8.0,4.75,1.36,H
1,11,6,22,3,2012-01-29,2,7,7,24,1,5.0,4.0,1.62,H
1,20,4,15,5,2012-02-03,2,28,1,11,7,6.5,4.5,1.44,H
1,11,6,22,3,2012-02-04,3,6,5,22,2,3.0,3.5,2.25,H
3,12,4,17,3,2012-02-04,3,8,4,10,3,5.0,3.75,1.67,H
3,15,6,27,1,2012-02-05,3,26,2,15,5,13.0,6.5,1.2,A
2,11,6,20,2,2012-02-05,4,18,2,17,4,6.0,4.0,1.53,A
3,26,1,11,6,2012-02-05,1,16,6,14,3,1.75,3.75,4.5,D
2,19,3,17,5,2012-02-05,1,13,4,12,5,2.3,3.4,3.0,A
2,14,3,10,5,2012-02-08,3,12,4,19,3,1.73,3.6,4.75,A
2,15,6,15,2,2012-02-10,4,27,1,10,5,10.0,5.0,1.3,A
3,9,4,21,3,2012-02-11,2,19,3,10,5,21.0,9.0,1.1,H
2,25,3,16,5,2012-02-11,3,11,4,15,3,1.73,3.75,4.5,A
1,13,4,13,5,2012-02-11,1,23,4,18,5,4.0,3.4,1.91,H
3,17,3,19,4,2012-02-11,1,8,7,24,2,2.0,3.5,3.6,H
2,8,4,9,4,2012-02-12,1,20,3,16,6,7.0,4.33,1.44,H
