away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
4,11,4,22,131,75,118,65,2,2,9,7,16,149,86,112,55,1,3.8,3.4,2.0,H
2,11,5,14,148,88,121,61,3,3,14,2,12,128,79,82,36,5,4.2,3.4,1.91,A
4,11,3,10,126,64,86,46,3,2,13,4,11,146,80,134,86,4,4.2,3.4,1.91,H
3,7,5,12,119,61,113,57,2,4,11,5,19,169,114,93,52,1,2.88,3.25,2.5,A
1,24,2,8,99,55,170,104,7,2,15,3,10,98,48,158,100,5,2.5,3.4,2.8,A
3,16,1,6,106,56,182,110,6,2,18,2,6,99,55,147,93,6,4.0,3.6,1.91,H
2,18,2,7,101,55,148,91,6,4,7,4,10,109,59,124,57,2,1.85,3.5,4.33,H
3,13,2,11,134,77,75,32,5,1,25,2,9,102,55,166,102,7,10.0,5.0,1.33,H
4,15,1,8,105,59,176,95,5,4,11,3,11,120,59,88,44,3,2.0,3.25,4.0,D
3,9,5,22,141,81,106,58,2,3,15,2,8,110,58,171,103,5,15.0,6.0,1.22,H
4,9,3,10,101,57,177,98,3,4,12,5,20,167,110,102,60,1,1.7,3.8,5.0,A
2,9,7,15,141,83,119,55,1,3,10,4,12,112,61,119,61,3,4.75,3.5,1.8,D
2,14,5,19,124,77,124,68,3,2,17,5,18,155,77,125,77,3,2.7,3.3,2.63,A
2,14,4,11,100,49,150,92,4,1,9,6,18,152,90,115,71,3,1.7,3.75,5.0,D
2,11,5,14,150,85,120,58,3,3,14,3,16,170,101,138,77,4,4.5,3.5,1.83,D
4,15,2,16,165,89,109,62,4,1,15,4,11,144,75,128,80,5,4.2,3.5,1.91,H
2,16,5,17,156,77,132,77,3,2,13,4,10,104,51,146,87,4,11.0,5.5,1.29,H
3,14,3,16,165,100,141,77,4,1,17,3,7,93,50,158,99,6,10.0,5.5,1.3,H
2,9,5,16,151,83,121,72,3,4,13,3,18,162,91,106,58,3,3.75,3.5,2.0,H
4,12,5,20,173,113,100,59,1,3,10,6,15,149,90,109,54,1,4.0,3.6,1.91,A
1,17,3,9,149,75,121,75,6,3,10,3,12,129,72,75,30,4,3.3,3.25,2.25,A
4,12,3,12,131,65,89,47,3,3,11,4,12,140,77,126,64,3,3.6,3.3,2.1,A
4,8,3,9,119,66,122,57,3,3,8,6,24,144,83,109,60,1,2.1,3.4,3.5,D
0,26,2,8,102,52,154,96,8,5,13,1,9,105,62,179,94,4,2.88,3.3,2.5,D
3,12,4,14,109,62,133,72,3,1,15,5,18,124,76,125,67,4,3.8,3.4,2.0,H
3,15,2,9,107,55,166,100,5,3,11,3,9,99,55,183,103,4,3.8,3.4,2.0,D
2,10,7,16,148,86,108,58,1,2,13,6,22,166,83,121,71,2,3.0,3.3,2.38,H
4,9,5,21,136,77,104,57,1,2,9,5,15,148,76,118,69,3,3.75,3.5,2.0,A
6,13,1,12,103,63,177,91,3,5,9,2,9,109,60,123,60,3,2.25,3.3,3.25,H
3,9,4,13,122,70,77,32,3,3,13,4,19,164,101,133,72,3,4.0,3.5,1.91,H
4,11,2,8,89,48,181,104,4,1,28,2,11,114,59,157,101,7,4.33,3.6,1.85,H
2,16,4,11,100,50,150,88,4,1,17,2,7,143,71,107,65,7,2.1,3.4,3.5,A
4,14,2,13,151,81,123,65,4,4,12,2,9,135,67,94,50,4,4.5,3.5,1.83,A
1,17,4,16,116,71,125,66,5,4,14,1,7,112,58,160,94,5,7.5,4.33,1.44,H
1,15,3,6,99,56,153,93,6,3,13,4,15,114,65,139,77,3,1.67,3.6,5.5,A
2,11,5,13,141,81,129,65,3,4,12,5,20,168,109,99,55,1,2.88,3.25,2.5,A
2,9,5,15,141,71,114,65,3,6,11,2,13,106,66,172,91,2,11.0,5.5,1.29,H
2,15,5,22,169,84,125,74,3,1,15,2,4,95,54,163,99,7,17.0,7.0,1.17,H
4,12,5,21,172,107,98,55,1,1,15,4,17,121,69,121,61,5,6.0,4.0,1.57,D
3,15,3,18,160,97,132,69,4,2,12,7,18,134,76,127,69,1,2.75,3.25,2.63,A
1,16,3,8,150,77,93,58,6,2,15,4,12,144,85,142,73,4,3.0,3.25,2.4,H
3,11,5,15,114,63,131,71,2,4,9,5,21,136,77,107,59,1,2.63,3.25,2.75,D
4,18,1,7,111,57,162,91,5,2,17,4,12,101,54,148,89,4,2.75,3.4,2.5,H
1,26,2,11,112,57,146,89,7,4,13,2,13,156,82,128,65,4,1.53,4.0,6.5,A
4,12,3,12,141,71,94,51,3,3,8,5,14,118,62,79,29,2,3.5,3.4,2.1,H
4,11,4,13,109,57,125,66,2,2,14,5,23,176,91,110,62,3,3.0,3.4,2.38,D
2,22,3,13,94,49,157,94,5,4,11,3,10,94,52,169,95,3,3.75,3.5,2.0,A
2,9,5,16,150,78,108,60,3,1,17,2,4,85,48,168,103,7,21.0,8.5,1.13,H
4,10,2,8,110,66,105,52,4,2,12,7,17,122,67,133,74,1,2.38,3.25,3.1,D
3,13,3,14,139,76,137,71,4,3,8,5,13,119,63,80,31,2,4.5,3.5,1.83,H
5,13,2,12,99,60,187,102,3,2,17,4,11,137,75,147,80,4,1.91,3.4,4.2,H
3,12,4,14,133,71,102,57,3,4,8,5,20,136,75,106,58,1,2.88,3.25,2.5,A
5,13,4,21,177,111,95,56,1,3,14,3,18,163,99,123,63,4,6.5,3.75,1.57,H
1,16,3,11,152,78,95,58,6,1,17,4,19,125,75,117,63,5,3.5,3.4,2.1,D
1,26,2,12,117,61,138,86,7,3,19,2,11,112,60,154,85,5,2.4,3.4,2.88,A
3,19,2,13,157,90,135,74,5,5,11,3,12,116,60,132,74,2,2.88,3.25,2.5,H
3,11,6,15,113,59,138,75,1,2,7,6,17,156,81,108,60,2,2.88,3.25,2.5,H
3,9,4,10,106,52,89,38,3,4,12,3,12,102,61,180,98,3,8.5,4.5,1.4,H
3,18,3,14,110,61,153,86,4,5,10,2,9,128,72,100,51,3,2.5,3.25,2.88,H
4,10,4,12,88,51,162,87,2,2,14,3,10,159,81,85,51,5,2.0,3.4,3.8,H
3,14,4,22,185,98,108,64,3,4,11,5,24,184,116,85,50,1,3.0,3.3,2.38,A
2,15,4,9,129,70,152,83,4,1,24,2,13,122,62,130,79,7,11.0,5.5,1.29,H
3,8,6,22,130,73,105,56,1,2,11,4,13,132,74,126,62,4,4.33,3.6,1.83,D
1,16,2,4,91,53,171,97,7,3,14,3,13,134,73,110,61,4,1.62,3.75,6.0,H
2,16,3,17,118,73,120,64,5,2,22,3,13,96,49,159,95,5,7.5,4.33,1.44,H
4,10,2,8,137,73,100,53,4,3,10,5,13,79,42,153,82,2,5.5,3.4,1.73,H
2,14,3,12,140,79,111,62,5,2,18,3,13,152,83,131,69,5,4.5,3.5,1.83,A
1,15,5,11,131,70,151,83,4,4,9,5,18,126,70,114,60,1,2.6,3.3,2.75,D
3,12,3,12,131,75,131,64,4,2,15,4,19,135,83,113,60,4,4.5,3.6,1.8,H
1,21,2,13,119,60,133,79,7,3,10,6,25,173,107,93,53,1,1.33,5.0,9.0,A
1,14,3,9,159,83,79,44,6,2,15,4,21,171,92,115,70,4,2.88,3.4,2.4,H
1,23,3,13,95,48,157,91,6,4,9,3,11,142,81,92,48,3,2.3,3.4,3.0,A
3,12,3,11,101,58,177,94,4,0,16,3,5,92,55,171,101,7,4.0,3.6,1.91,H
2,12,5,12,79,43,140,79,3,2,11,7,16,117,62,143,79,1,1.73,3.6,5.0,H
2,9,5,11,117,59,90,39,3,2,17,4,14,105,58,162,88,4,8.5,4.5,1.4,D
4,12,3,12,114,59,141,78,3,1,23,3,13,96,47,153,92,6,10.0,5.0,1.33,H
2,14,4,19,147,79,121,74,4,2,9,5,16,161,85,115,64,3,2.9,3.4,2.4,H
3,17,4,15,105,58,166,92,3,3,12,3,10,109,59,167,94,4,4.33,3.6,1.83,D
4,8,5,17,122,69,124,60,1,2,11,6,14,84,46,143,83,2,11.0,5.5,1.29,A
2,9,7,29,182,116,92,51,1,2,11,4,12,135,79,125,60,4,4.75,3.75,1.73,H
0,18,2,5,90,55,166,100,8,2,8,5,10,131,71,86,38,3,1.62,3.75,6.0,D
2,14,6,17,119,66,147,81,2,1,13,4,11,150,81,73,39,5,3.8,3.4,2.0,H
4,8,3,10,142,82,89,46,3,1,16,3,11,142,79,107,61,6,3.4,3.25,2.2,A
2,15,3,16,132,81,123,68,5,2,16,4,11,138,68,149,83,4,3.1,3.4,2.3,A
1,17,4,15,144,81,134,70,5,1,24,1,10,116,58,129,84,8,15.0,6.0,1.22,H
4,10,3,9,119,61,162,89,3,4,9,4,14,118,66,132,71,2,1.83,3.5,4.5,A
2,17,4,13,128,61,155,87,4,4,10,2,8,138,78,93,50,4,4.5,3.5,1.83,H
2,11,4,12,136,79,127,65,4,1,15,5,15,146,87,118,66,4,5.0,3.75,1.7,H
1,12,4,11,140,77,78,38,5,1,16,2,6,82,48,172,103,7,12.0,6.5,1.22,D
1,25,2,11,78,41,156,94,7,2,14,6,18,121,68,148,81,2,1.57,4.2,5.5,H
3,7,5,10,133,75,88,38,2,4,9,4,14,124,69,110,55,2,2.75,3.25,2.63,H
1,10,5,16,163,84,114,61,4,2,9,7,29,182,117,93,52,1,3.1,3.4,2.3,A
2,12,6,13,80,43,137,82,2,2,15,3,17,140,81,123,69,5,2.4,3.4,2.88,H
1,14,4,13,147,85,109,60,5,4,15,4,15,104,59,171,92,2,8.5,4.5,1.4,H
1,25,0,7,111,56,142,94,9,2,14,4,19,151,82,117,71,4,1.36,4.75,9.0,A
2,16,3,17,134,78,125,72,5,1,12,5,14,148,86,111,62,4,2.88,3.4,2.4,A
1,16,4,13,147,84,115,68,5,1,11,5,17,167,88,121,65,4,2.75,3.3,2.6,A
4,11,3,13,118,63,116,62,3,4,13,3,11,119,62,153,88,3,12.0,6.0,1.25,H
4,11,4,16,122,71,131,74,2,1,12,7,15,88,49,133,83,2,7.5,4.33,1.44,D
3,11,2,7,130,72,102,55,5,2,10,5,13,134,80,136,69,3,2.4,3.3,3.0,D
1,10,8,31,179,118,102,57,1,2,7,6,12,133,81,91,39,2,6.0,4.0,1.57,H
3,17,4,15,110,63,164,92,3,2,15,3,13,138,77,77,38,5,2.2,3.4,3.3,D
2,11,5,20,148,81,113,66,3,2,16,4,13,137,66,148,84,4,4.0,3.6,1.91,H
2,18,2,9,83,48,179,105,6,1,24,2,10,79,44,155,92,7,2.88,3.4,2.4,H
2,16,5,18,125,71,143,80,3,1,24,0,7,111,57,137,91,9,15.0,7.5,1.17,H
2,8,5,11,127,80,95,42,3,4,11,4,16,136,72,119,66,2,3.4,3.3,2.2,D
3,13,3,13,142,81,82,45,4,3,12,2,8,130,75,96,52,5,4.5,3.5,1.83,H
3,15,3,12,127,66,153,89,4,1,14,4,11,145,82,116,69,5,2.1,3.4,3.5,D
1,11,5,17,159,87,123,67,4,2,16,2,12,143,84,115,67,6,6.0,4.2,1.53,H
2,12,5,15,124,76,145,77,3,4,15,3,12,109,65,167,93,3,11.0,5.5,1.29,A
2,12,6,13,78,44,143,80,2,1,10,6,22,142,79,115,68,3,2.1,3.4,3.5,A
2,17,4,12,143,73,142,84,4,2,15,3,8,83,48,173,100,5,13.0,5.5,1.25,H
1,12,5,14,146,88,119,71,4,2,13,6,19,140,81,136,79,2,3.5,3.4,2.1,H
1,24,0,6,108,58,152,100,9,4,11,3,12,121,65,120,65,3,1.36,4.75,9.0,H
1,24,1,8,77,41,155,93,8,1,9,8,30,182,119,98,53,1,1.44,4.5,7.0,A
2,19,2,7,78,45,173,101,6,2,14,4,13,127,79,145,79,4,1.53,4.2,6.0,A
1,9,8,30,169,112,102,58,1,3,10,4,17,152,89,75,39,3,6.5,4.2,1.5,D
1,12,6,23,149,86,102,60,3,0,11,6,16,142,86,121,72,4,4.0,3.5,1.91,H
1,14,6,17,126,72,149,84,3,1,16,5,15,147,79,131,74,4,3.5,3.4,2.1,H
5,9,4,15,130,66,115,64,1,1,22,1,7,111,63,149,96,8,13.0,6.5,1.22,H
4,11,2,9,109,55,121,67,4,0,27,1,8,72,39,149,93,9,12.0,6.0,1.25,A
3,15,3,12,131,70,145,83,4,0,21,2,9,81,43,147,90,8,3.6,3.6,2.0,D
4,9,4,17,155,91,86,43,2,4,7,5,17,151,79,102,53,1,3.2,3.3,2.3,D
2,13,5,19,139,90,139,78,3,1,11,6,19,145,83,106,59,3,3.5,3.4,2.1,H
0,12,6,15,131,77,122,72,4,1,8,6,18,156,83,117,65,3,3.4,3.3,2.2,D
3,12,2,9,119,59,131,73,5,1,14,4,11,142,75,114,72,5,4.0,3.6,1.91,H
3,9,4,10,123,76,94,42,3,2,16,2,12,129,78,114,66,6,5.5,3.75,1.67,H
4,13,4,13,111,65,160,89,2,1,13,6,16,127,76,152,82,3,1.91,3.6,4.0,H
1,16,4,13,148,77,128,73,5,2,12,6,15,83,47,136,78,2,7.5,4.33,1.44,A
3,15,2,8,116,64,109,60,5,0,23,1,4,102,57,159,102,9,11.0,5.0,1.3,D
2,22,2,8,83,45,179,108,6,2,7,8,29,171,110,100,60,0,1.22,6.5,12.0,A
1,9,6,19,160,88,110,62,3,5,6,4,15,145,76,101,52,1,4.0,3.5,1.91,A
1,16,3,9,135,70,118,73,6,3,18,2,11,134,74,118,66,5,4.5,3.5,1.83,H
1,12,7,16,83,45,149,80,2,2,10,6,19,132,87,133,72,2,2.0,3.4,3.8,A
1,19,2,8,86,45,150,90,7,3,9,4,12,135,85,92,38,3,1.83,3.6,4.33,D
1,11,5,18,155,85,112,67,4,5,8,3,15,157,90,88,43,2,3.75,3.5,2.0,D
2,6,8,26,162,103,97,56,0,1,11,5,13,120,71,126,75,4,6.5,4.0,1.53,D
5,7,4,16,140,77,109,53,1,1,12,4,12,166,81,111,61,5,3.5,3.4,2.1,D
2,17,2,11,123,72,114,69,6,3,11,3,10,121,60,130,72,4,2.5,3.4,2.8,H
1,12,5,13,137,79,139,74,4,3,12,3,9,130,68,139,80,4,8.5,4.5,1.4,H
1,10,6,17,132,75,108,60,3,3,13,5,14,108,60,168,91,2,8.0,5.0,1.36,H
1,25,1,7,110,61,168,107,8,2,23,2,8,81,44,179,107,6,3.4,3.5,2.1,H
1,14,4,12,134,73,113,74,5,1,14,6,14,80,42,155,83,3,5.5,4.0,1.62,A
3,20,2,11,132,72,119,66,5,4,9,3,11,141,91,86,38,3,2.6,3.25,2.75,D
3,10,5,14,101,57,169,90,2,2,12,4,18,157,85,115,68,4,1.91,3.6,4.0,A
2,17,2,10,115,71,118,69,6,3,18,2,8,131,68,156,91,5,6.5,4.33,1.5,A
2,9,6,20,136,87,125,68,2,2,15,2,7,84,45,146,87,6,12.0,6.5,1.22,D
3,12,4,10,94,52,174,96,3,5,7,4,16,139,78,107,55,1,1.83,3.75,4.2,D
2,8,4,12,164,82,106,55,4,2,13,4,19,145,79,121,75,4,3.75,3.5,2.0,D
6,10,2,13,155,86,90,45,2,1,14,4,12,135,70,113,75,5,4.33,3.6,1.83,H
2,15,4,15,126,74,125,77,4,1,23,2,7,106,59,161,100,7,17.0,7.0,1.17,H
2,21,2,8,83,44,171,99,6,1,17,2,8,125,71,117,67,7,1.67,4.0,5.0,A
5,8,3,12,141,89,87,37,2,1,13,5,18,155,94,133,73,4,4.2,3.75,1.83,H
3,20,2,11,120,67,122,65,5,2,8,8,28,159,103,105,59,0,1.7,3.75,5.0,D
2,15,3,10,122,60,126,74,5,1,10,6,16,131,70,106,58,3,2.88,3.5,2.4,A
3,15,3,10,135,73,148,81,4,1,13,6,13,77,39,161,84,3,3.4,3.5,2.1,H
0,9,7,16,133,67,103,56,3,3,16,3,13,139,75,144,80,4,10.0,5.5,1.3,H
0,16,3,9,137,77,107,64,7,4,19,2,11,106,59,131,70,4,3.2,3.5,2.2,H
0,13,5,17,155,90,132,75,5,2,21,2,8,89,48,167,101,6,19.0,9.0,1.13,H
5,7,4,16,145,79,94,45,1,3,12,5,22,145,93,130,69,2,3.25,3.4,2.2,H
3,15,3,19,139,82,124,76,4,5,7,4,13,155,96,84,31,1,2.88,3.5,2.38,D
1,22,2,6,101,59,181,113,7,5,10,3,14,151,89,95,46,2,1.44,4.5,7.0,A
1,17,5,13,80,43,175,92,4,2,13,5,17,138,84,126,78,3,2.1,3.5,3.4,H
1,11,4,13,139,74,108,71,5,4,12,3,8,92,49,177,97,3,8.5,4.5,1.4,H
3,16,2,9,84,47,156,93,5,3,9,4,14,162,82,104,57,3,1.67,4.0,5.0,A
3,8,7,23,152,94,104,57,0,2,16,2,8,122,59,131,75,6,6.0,4.0,1.57,H
5,9,4,15,159,93,95,50,1,3,17,2,10,91,52,147,88,5,8.5,4.5,1.4,D
2,13,5,21,136,89,138,75,3,1,11,4,14,135,75,113,77,5,4.5,3.6,1.8,H
4,14,2,7,93,51,171,97,4,0,16,3,10,133,75,113,66,7,2.75,3.4,2.5,H
2,13,5,17,134,80,131,81,3,0,14,5,18,179,107,118,67,5,3.8,3.4,2.0,A
1,14,6,14,88,48,174,91,3,3,11,4,15,154,81,110,62,3,1.91,3.5,4.2,H
5,6,5,18,161,90,84,42,0,2,10,7,21,174,100,131,80,1,3.4,3.3,2.2,H
3,17,3,14,139,77,141,75,4,1,18,2,9,119,60,127,76,7,1.62,3.75,6.0,A
1,21,2,6,101,61,178,113,7,4,22,1,9,102,54,143,78,5,1.83,3.6,4.33,H
4,23,0,8,102,53,152,83,6,5,6,5,16,149,82,91,46,0,2.4,3.4,2.9,A
0,17,3,11,133,76,104,60,7,2,22,2,14,119,69,153,79,6,6.5,4.33,1.5,H
1,16,3,11,129,70,110,79,6,1,16,3,7,110,65,168,102,6,11.0,5.5,1.29,H
0,11,6,21,173,104,128,73,4,2,13,5,25,132,88,130,72,3,3.2,3.4,2.25,D
2,8,7,21,177,101,124,74,1,2,15,5,17,140,84,133,82,3,3.6,3.3,2.1,H
2,13,4,14,148,82,117,70,4,3,14,3,8,91,53,159,85,4,6.5,4.33,1.5,D
2,25,1,10,87,47,184,117,7,1,12,6,14,93,53,170,87,3,2.3,3.4,3.1,D
4,16,2,10,87,52,149,84,4,6,9,3,14,139,78,86,37,1,2.1,3.4,3.5,D
1,11,5,19,171,100,124,71,4,2,26,1,11,92,52,179,111,7,15.0,7.0,1.18,H
6,9,3,13,157,88,96,52,1,2,18,4,15,132,82,133,86,4,3.4,3.3,2.2,D
3,12,5,25,128,86,128,65,2,3,15,3,9,91,53,158,88,4,8.5,5.0,1.36,D
4,24,0,9,99,53,156,86,6,3,13,3,12,156,85,113,69,4,2.38,3.3,3.0,H
1,18,3,13,130,65,119,86,6,1,8,8,24,161,94,120,75,1,2.88,3.25,2.5,H
6,8,3,13,139,73,83,38,1,0,17,3,9,118,61,125,77,7,3.3,3.25,2.25,D
5,13,2,10,91,54,145,78,3,2,13,5,14,98,53,173,86,3,3.75,3.5,2.0,A
5,5,5,15,156,84,89,44,0,0,14,4,12,130,76,105,58,6,6.0,3.75,1.62,D
3,19,3,14,121,75,136,89,4,5,5,5,15,151,85,97,50,0,3.1,3.25,2.38,H
3,15,2,10,152,81,118,72,5,1,16,4,15,131,69,119,90,5,3.5,3.4,2.1,H
1,17,3,11,128,67,121,71,6,1,19,3,11,123,74,173,100,6,12.0,6.0,1.25,H
1,9,7,20,157,98,131,85,2,4,12,4,24,129,86,122,61,2,3.0,3.4,2.38,D
2,20,2,12,121,69,152,76,6,1,10,6,21,177,105,123,68,3,1.83,3.5,4.5,D
1,26,1,9,93,53,179,113,8,7,10,2,13,135,67,93,44,1,1.73,3.6,5.0,D
2,13,5,14,98,53,181,88,3,7,8,3,14,161,92,85,47,0,2.2,3.3,3.4,D
1,13,4,13,134,79,110,57,5,4,22,1,11,104,56,152,82,5,5.0,3.6,1.73,D
8,9,2,13,141,73,83,41,0,3,18,2,11,118,68,146,75,5,9.0,4.75,1.36,H
4,22,1,11,101,52,160,87,5,3,19,3,14,133,84,127,81,4,2.4,3.3,3.0,A
7,6,3,12,162,91,83,47,0,2,9,6,17,154,100,126,81,2,3.6,3.3,2.1,D
1,16,4,15,128,70,131,96,5,1,16,3,13,126,67,116,68,6,3.0,3.3,2.4,A
1,21,3,11,122,71,166,96,6,2,13,5,14,99,54,180,92,3,2.63,3.3,2.7,A
5,19,1,9,100,56,151,83,4,2,27,0,9,85,49,187,122,8,4.75,3.6,1.75,D
4,10,4,22,129,85,128,64,2,2,13,4,15,132,76,116,60,4,4.5,3.6,1.8,H
2,10,5,19,166,100,124,67,3,3,16,3,10,82,43,165,90,4,7.5,4.33,1.44,H
2,18,2,10,120,65,151,80,6,6,17,1,10,105,60,151,80,3,3.5,3.4,2.1,A
3,24,0,10,91,52,184,120,7,0,17,4,15,134,75,132,96,6,1.83,3.6,4.33,A
3,17,2,9,79,43,170,95,5,1,23,2,11,124,71,166,97,7,6.0,4.0,1.57,A
2,11,6,14,97,54,177,88,2,4,8,5,22,132,84,124,61,1,1.73,3.75,4.75,A
3,19,3,14,147,95,136,86,4,7,8,3,13,151,79,89,44,0,4.2,3.4,1.91,H
1,16,4,15,130,73,123,69,5,7,7,3,13,167,94,75,40,0,3.8,3.4,2.0,H
3,13,2,9,150,74,124,77,5,4,7,5,14,142,75,105,58,1,3.0,3.3,2.4,D
3,9,5,16,137,91,134,85,2,2,8,6,21,175,108,117,65,2,3.75,3.4,2.05,A
4,9,5,21,120,73,118,60,1,1,20,2,11,121,62,148,78,7,12.0,6.5,1.22,H
7,8,2,9,153,85,83,46,1,3,20,0,10,82,47,183,115,7,11.0,5.5,1.29,H
2,9,6,22,177,108,114,68,2,4,13,2,10,153,76,123,74,4,4.2,3.75,1.83,H
6,17,1,10,103,58,147,77,3,3,11,4,14,134,89,139,88,3,1.91,3.6,4.0,A
3,20,1,8,104,54,168,93,6,1,14,5,15,123,71,119,65,4,1.91,3.4,4.2,D
7,10,2,10,143,68,92,47,1,2,16,5,15,98,57,159,82,3,7.5,4.33,1.44,D
1,21,3,14,124,73,157,89,6,3,11,4,17,138,78,116,56,3,1.83,3.75,4.2,A
4,8,5,15,146,77,112,59,1,3,20,1,10,82,46,163,93,6,7.5,4.33,1.44,H
4,7,5,15,157,76,103,58,1,1,18,4,14,148,81,132,90,5,4.5,3.6,1.8,H
7,9,2,9,142,63,91,46,1,0,20,3,10,120,66,149,87,7,11.0,5.5,1.29,H
5,20,1,11,97,54,154,83,4,4,10,5,23,131,80,113,59,1,1.53,4.2,6.0,H
2,15,4,15,124,73,120,66,4,3,17,4,17,151,99,133,82,3,3.5,3.4,2.1,H
1,18,2,11,117,59,143,73,7,3,20,1,10,90,51,167,95,6,2.75,3.4,2.5,A
3,21,0,10,83,49,192,122,7,4,15,2,12,138,70,127,78,4,1.7,3.75,5.0,A
4,18,1,10,108,55,173,97,5,2,10,7,25,173,108,115,69,1,2.2,3.4,3.25,D
3,11,4,16,140,79,118,56,3,6,8,3,12,167,93,76,46,1,2.88,3.3,2.5,D
3,10,6,20,158,94,118,68,1,4,19,2,11,98,53,150,80,4,8.5,5.0,1.36,H
4,11,4,20,129,78,112,59,2,3,7,6,16,161,77,104,57,1,3.75,3.5,2.0,D
2,15,4,14,146,97,141,85,4,3,22,0,11,95,55,201,130,7,15.0,6.0,1.22,H
6,9,3,13,165,93,82,47,1,6,10,3,12,144,67,89,47,1,4.2,3.3,1.95,D
2,14,4,15,138,91,124,80,4,2,12,5,17,131,81,120,65,3,3.2,3.4,2.25,H
0,24,2,11,116,67,158,93,8,1,22,1,11,128,69,137,74,8,2.9,3.4,2.4,A
3,14,4,14,96,58,165,86,3,4,18,1,10,112,56,172,97,5,2.75,3.3,2.6,D
3,16,3,14,151,78,130,79,4,4,10,4,17,139,79,116,57,2,3.75,3.5,2.0,H
4,20,1,12,117,60,171,95,5,2,19,4,16,142,82,138,87,4,2.5,3.4,2.75,D
3,17,2,8,90,50,151,78,5,0,25,2,13,117,69,147,82,8,5.0,3.8,1.7,H
7,10,2,11,129,58,92,52,1,4,9,4,18,116,70,114,59,2,2.75,3.3,2.6,H
3,7,6,16,154,73,107,60,1,6,7,3,11,160,90,76,44,1,3.6,3.3,2.1,A
1,23,1,10,120,63,142,80,8,2,15,4,13,130,84,137,81,4,1.8,3.6,4.5,D
2,13,5,18,134,85,118,69,3,2,19,2,13,94,54,167,95,6,6.5,4.33,1.5,A
3,21,0,11,90,51,192,123,7,2,13,4,14,136,94,126,81,4,1.7,3.8,5.0,D
4,12,3,16,128,71,112,54,3,4,12,4,15,104,61,154,78,2,6.0,4.0,1.57,D
3,21,3,16,153,88,136,85,4,3,15,3,8,89,49,146,73,4,6.0,4.2,1.53,D
0,26,2,14,118,67,141,80,8,3,8,5,14,144,62,107,61,2,1.44,4.5,7.0,A
6,6,3,10,149,81,75,38,1,5,19,1,13,114,60,180,99,4,8.0,4.2,1.44,H
3,15,4,14,127,82,133,80,3,1,14,8,28,145,78,111,54,1,2.88,3.5,2.38,D
4,8,6,19,154,88,121,68,0,6,8,3,10,121,58,88,47,1,4.2,3.4,1.91,H
2,15,3,11,147,75,125,68,5,2,11,5,16,137,88,111,63,3,3.1,3.4,2.3,A
5,13,3,15,101,56,160,81,2,2,22,1,10,121,65,135,81,7,4.0,3.5,1.95,D
2,17,3,14,91,51,165,96,5,4,18,0,9,93,49,175,107,6,6.0,4.0,1.57,H
3,13,3,11,137,90,115,70,4,5,12,2,14,131,72,111,52,3,3.8,3.6,1.95,A
2,17,3,14,101,55,159,92,5,3,18,3,11,95,52,147,78,4,3.8,3.75,1.91,H
2,12,5,16,139,89,113,65,3,6,14,2,13,98,49,155,79,2,7.5,4.33,1.44,H
3,10,5,16,152,65,107,62,2,4,17,0,8,90,45,171,100,6,15.0,6.5,1.2,H
4,11,4,15,118,76,126,75,2,5,10,3,14,129,71,119,57,2,4.0,3.6,1.91,A
0,29,1,15,112,67,145,80,9,5,8,3,13,111,62,111,56,2,1.44,4.5,7.0,H
2,13,7,26,130,66,113,53,1,4,8,6,15,152,85,118,65,0,4.0,3.6,1.91,A
5,20,1,14,108,57,180,102,4,6,12,4,18,165,84,98,49,0,1.83,3.6,4.33,H
3,21,1,11,118,66,142,81,6,2,14,3,12,147,74,117,62,5,2.0,3.5,3.75,H
6,7,3,11,148,82,75,37,1,4,19,3,19,164,95,134,81,3,5.25,3.75,1.67,A
5,8,3,9,129,63,92,49,2,3,13,3,11,141,93,117,71,4,3.8,3.4,2.0,D
2,23,3,13,94,52,144,82,5,3,9,5,18,154,62,110,67,2,1.73,3.75,4.75,D
4,8,3,12,117,67,108,57,3,5,18,2,15,113,58,182,102,3,7.5,4.33,1.44,D
3,8,7,17,160,96,125,68,0,0,26,2,14,108,61,137,78,8,15.0,7.5,1.17,H
4,18,3,19,156,93,138,83,3,5,9,3,10,129,68,97,51,2,3.4,3.3,2.2,H
1,15,3,12,148,76,115,63,6,5,10,3,12,152,91,84,44,2,2.88,3.3,2.5,A
5,13,4,18,180,92,101,50,1,2,10,6,19,147,91,110,60,2,4.33,3.6,1.83,H
3,20,0,6,85,45,181,103,7,3,18,2,11,119,67,138,82,5,2.7,3.5,2.5,D
5,11,3,14,133,74,135,62,2,2,16,6,25,131,65,120,59,2,3.0,3.5,2.3,H
5,15,2,11,96,47,162,82,3,4,10,4,16,138,80,131,77,2,2.1,3.5,3.4,D
4,14,2,9,143,92,126,76,4,1,18,4,18,104,60,147,86,5,5.5,3.75,1.67,H
5,13,4,17,176,92,110,55,1,3,8,5,17,151,62,107,66,2,4.0,3.4,1.95,H
3,8,7,17,156,94,126,69,0,4,10,4,14,149,87,99,53,2,3.3,3.25,2.25,D
