away-draws,away-goals,away-losses,away-opposition-goals,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-wins,odds-away,odds-draw,odds-home,result
1,8,6,17,3,2010-09-25,1,20,2,15,7,7.0,4.0,1.5,H
3,14,3,11,4,2010-09-25,3,10,3,9,4,2.15,3.25,3.4,A
2,14,1,7,7,2010-09-26,3,23,0,2,7,8.0,4.5,1.33,H
1,24,3,11,6,2010-09-26,2,7,6,17,2,1.91,3.3,3.6,H
2,30,0,7,8,2010-10-01,2,12,2,11,6,2.0,3.3,3.75,D
2,9,5,16,3,2010-10-02,3,13,4,20,3,3.2,3.25,2.25,H
3,9,4,10,3,2010-10-02,1,6,7,19,2,2.88,3.3,2.4,A
2,6,7,20,1,2010-10-02,4,15,4,17,2,4.75,3.6,1.73,D
1,20,2,14,7,2010-10-03,1,24,4,13,5,3.75,3.3,2.0,H
3,26,0,2,7,2010-10-03,2,15,3,11,5,2.3,3.3,3.1,H
1,23,4,14,5,2010-10-15,5,15,3,16,2,2.1,3.4,3.4,A
3,14,3,16,4,2010-10-16,3,6,6,19,1,2.75,3.3,2.5,A
1,6,7,18,2,2010-10-16,1,4,9,22,0,2.2,3.25,3.25,H
1,12,4,11,5,2010-10-16,1,20,3,17,6,5.0,3.7,1.67,H
2,7,7,18,1,2010-10-16,2,8,5,13,3,4.5,3.5,1.8,D
3,12,2,12,5,2010-10-16,2,11,4,11,4,3.4,3.4,2.1,D
3,23,1,7,6,2010-10-17,4,14,2,14,4,1.75,3.6,4.5,H
2,20,2,10,6,2010-10-17,2,31,0,8,8,3.6,3.3,2.05,H
2,33,0,9,8,2010-10-22,1,11,5,13,4,1.8,3.6,4.33,H
1,9,8,18,1,2010-10-23,3,14,2,13,5,7.5,4.5,1.4,H
4,16,4,18,2,2010-10-23,3,8,6,18,1,2.88,3.3,2.4,D
3,8,4,12,3,2010-10-23,4,11,2,13,4,3.75,3.3,2.0,H
2,6,7,20,1,2010-10-23,1,5,8,24,1,3.1,3.3,2.25,H
3,12,3,11,4,2010-10-24,3,19,2,7,5,12.0,5.5,1.25,H
1,26,3,15,6,2010-10-24,3,16,2,15,5,2.2,3.25,3.25,H
1,21,3,17,6,2010-10-24,1,21,3,13,6,4.0,3.6,1.85,H
0,11,5,12,5,2010-10-29,1,8,8,23,1,2.5,3.4,2.65,D
4,7,5,14,1,2010-10-30,1,10,8,19,1,2.9,3.3,2.38,D
4,14,2,13,4,2010-10-30,1,22,3,15,6,5.5,3.75,1.62,H
1,7,7,22,2,2010-10-30,2,9,5,17,3,4.33,3.6,1.8,D
2,16,2,14,6,2010-10-30,5,15,3,16,2,3.2,3.3,2.2,D
2,16,2,14,6,2010-10-30,3,11,4,13,3,3.4,3.4,2.1,H
1,19,3,13,6,2010-10-31,1,22,4,15,5,3.1,3.4,2.25,D
2,21,2,7,6,2010-10-31,2,29,1,10,7,2.8,3.3,2.45,A
2,25,2,12,6,2010-11-05,2,12,4,13,4,2.1,3.5,3.25,D
3,9,4,13,3,2010-11-06,1,9,5,12,4,4.0,3.4,1.91,H
2,14,2,12,6,2010-11-06,5,9,4,15,1,2.9,3.3,2.4,D
2,8,7,18,1,2010-11-06,4,14,3,16,3,6.0,4.0,1.53,H
5,15,3,16,2,2010-11-06,2,7,6,20,2,3.0,3.4,2.3,A
2,11,7,19,1,2010-11-06,1,18,3,12,6,13.0,6.0,1.22,A
2,23,3,14,5,2010-11-07,2,19,2,8,6,5.5,3.75,1.62,D
1,23,3,15,6,2010-11-07,2,14,3,15,5,2.3,3.5,2.88,A
2,13,4,14,4,2010-11-13,2,7,7,17,1,2.4,3.3,2.88,A
6,10,3,15,1,2010-11-13,3,24,2,14,5,8.0,4.75,1.36,H
2,14,3,12,5,2010-11-13,3,22,2,12,5,7.0,4.2,1.45,H
1,19,3,14,6,2010-11-13,2,9,5,17,3,1.95,3.4,3.8,A
2,6,7,23,1,2010-11-13,3,16,1,11,6,5.0,3.6,1.7,H
3,18,2,10,5,2010-11-14,1,21,3,14,6,2.63,3.25,2.63,A
1,11,5,11,4,2010-11-14,5,14,3,16,2,3.1,3.3,2.3,D
3,21,2,11,5,2010-11-20,2,5,8,18,0,1.65,3.75,5.25,A
2,12,4,11,4,2010-11-20,2,13,6,16,2,2.4,3.3,2.9,H
2,13,3,12,5,2010-11-20,1,21,4,16,5,6.0,3.8,1.57,D
2,20,2,11,6,2010-11-20,2,9,5,17,3,1.73,3.6,4.75,A
1,6,8,26,1,2010-11-20,6,9,3,13,1,4.33,3.5,1.83,A
4,14,3,15,3,2010-11-20,2,18,1,10,7,3.2,3.4,2.2,H
1,13,4,14,5,2010-11-21,3,24,2,13,5,6.0,4.0,1.53,A
1,19,3,14,6,2010-11-21,5,15,3,17,2,2.1,3.4,3.4,H
1,23,4,18,5,2010-11-26,2,22,2,10,6,4.0,3.4,1.91,A
2,6,8,20,0,2010-11-27,2,19,2,11,6,15.0,6.5,1.18,H
2,8,6,18,2,2010-11-27,1,14,3,12,6,4.75,3.6,1.73,D
5,8,4,13,1,2010-11-27,1,17,4,16,5,8.5,5.0,1.33,H
2,16,5,15,3,2010-11-27,3,16,2,13,5,5.5,3.7,1.62,D
4,17,3,17,3,2010-11-28,3,15,4,18,3,3.5,3.3,2.1,D
2,22,3,12,5,2010-11-28,1,8,7,25,2,1.91,3.4,4.0,H
1,24,3,15,6,2010-12-03,2,18,1,10,7,2.38,3.25,3.0,H
1,20,4,16,5,2010-12-04,2,17,5,16,3,2.0,3.5,3.6,A
2,12,5,14,3,2010-12-04,1,8,6,22,3,3.2,3.4,2.2,H
4,15,2,14,4,2010-12-05,2,18,4,14,4,5.5,3.75,1.62,H
2,20,3,11,5,2010-12-05,3,8,6,19,1,1.91,3.6,3.8,A
2,20,2,12,6,2010-12-05,5,14,2,12,3,1.83,3.6,4.2,A
2,18,4,17,4,2010-12-10,4,15,3,17,3,2.5,3.3,2.75,A
5,11,3,11,2,2010-12-11,2,11,3,11,5,3.5,3.4,2.05,A
2,17,5,18,3,2010-12-11,2,19,3,11,5,11.0,5.5,1.25,H
2,7,8,19,0,2010-12-11,1,21,3,13,6,12.0,5.75,1.22,H
1,9,5,20,4,2010-12-11,1,23,4,16,5,9.5,5.0,1.3,H
3,5,6,16,1,2010-12-11,4,16,3,17,3,4.0,3.4,1.91,D
2,19,0,8,8,2010-12-12,1,21,2,12,7,7.5,4.5,1.4,D
5,8,4,18,1,2010-12-12,2,12,5,12,3,5.25,3.75,1.65,H
1,22,4,15,5,2010-12-17,2,14,4,11,4,2.5,3.25,2.8,H
2,7,8,19,0,2010-12-18,2,18,5,19,3,4.0,3.4,1.91,H
2,21,3,12,5,2010-12-18,4,8,5,20,1,1.57,4.0,5.5,D
5,16,2,16,3,2010-12-18,5,14,2,9,3,3.6,3.3,2.05,H
2,16,2,12,6,2010-12-19,2,18,3,15,5,2.5,3.3,2.75,A
5,8,5,21,0,2010-12-26,2,17,1,7,7,15.0,7.0,1.17,H
1,18,5,16,4,2010-12-26,1,10,4,12,5,2.25,3.25,3.2,H
2,15,4,15,4,2010-12-26,1,21,3,14,6,3.5,3.5,2.0,A
2,7,8,19,0,2010-12-29,2,14,4,13,4,13.0,6.5,1.2,H
2,19,4,18,4,2010-12-29,4,4,6,16,0,3.75,3.5,1.95,D
2,23,0,6,8,2010-12-29,2,15,3,10,5,1.91,3.6,3.8,A
5,14,3,17,2,2010-12-29,5,8,5,26,0,2.5,3.2,2.88,H
2,20,3,11,5,2010-12-30,3,16,0,6,7,2.1,3.5,3.3,D
1,19,3,13,6,2010-12-30,4,15,2,8,4,2.2,3.4,3.2,D
4,14,4,18,2,2011-01-18,3,18,3,15,4,2.8,3.4,2.4,A
4,17,0,8,6,2011-01-18,2,12,4,11,4,3.1,3.3,2.25,D
2,19,3,12,5,2011-01-21,3,12,4,16,3,1.73,3.6,4.75,A
4,9,5,26,1,2011-01-22,1,9,4,11,5,6.5,3.8,1.53,H
3,13,4,16,3,2011-01-22,1,6,9,23,0,2.05,3.4,3.5,D
3,12,3,9,4,2011-01-22,3,18,3,11,4,6.5,4.1,1.5,H
5,15,1,7,4,2011-01-22,5,4,5,15,0,2.63,3.25,2.63,H
1,9,5,19,4,2011-01-22,4,14,4,18,2,4.4,3.4,1.83,H
1,16,5,13,4,2011-01-23,2,23,0,6,8,5.25,3.9,1.62,H
5,16,0,8,5,2011-01-23,2,19,3,15,5,5.0,3.5,1.73,H
3,21,2,12,5,2011-01-28,4,15,2,10,4,2.0,3.6,3.5,A
4,6,5,14,1,2011-01-29,1,21,3,11,6,7.0,4.33,1.44,H
1,11,4,11,5,2011-01-29,3,13,4,12,3,3.8,3.5,1.95,H
2,5,8,21,0,2011-01-29,3,9,6,29,1,4.0,3.4,1.91,H
3,12,4,18,3,2011-01-29,5,15,1,9,4,6.0,3.8,1.57,A
4,17,3,16,3,2011-01-29,1,14,6,14,3,6.0,3.8,1.57,H
2,23,0,5,8,2011-01-30,4,13,3,11,3,1.7,3.75,4.75,D
2,20,2,14,6,2011-01-30,1,8,5,20,4,1.91,3.4,4.0,D
4,5,5,10,1,2011-02-02,2,3,8,19,0,2.38,3.2,2.75,H
3,14,3,10,4,2011-02-02,2,12,4,16,4,2.5,3.1,2.7,A
2,9,4,15,4,2011-02-02,3,21,1,10,6,8.0,4.5,1.33,D
1,11,5,13,4,2011-02-02,5,14,2,11,3,3.75,3.25,1.91,H
2,15,4,13,4,2011-02-02,4,11,3,9,3,3.5,3.2,2.0,H
