0.3333333333333333,0.09090909090909091,-1.0,-1.0,-1.64,-0.88,-0.56,0.16,0.75,1.6666666666666667,-1.0,-0.3333333333333333,0.1111111111111111,-0.12,0.0,-2.08,-1.12,-0.75,0.6024096385542169,0.26666666666666666,0.2
-1.0,-0.09090909090909091,-0.3333333333333333,-1.4444444444444444,-1.8,-0.24,-0.76,1.36,1.25,-1.0,0.8181818181818182,0.3333333333333333,0.7777777777777778,-0.44,-0.56,-0.44,0.32,0.75,0.2,0.26666666666666666,0.5988023952095809
-0.3333333333333333,0.6363636363636364,-0.3333333333333333,-0.1111111111111111,-0.2,-0.16,1.92,0.0,0.75,0.3333333333333333,-0.2727272727272727,1.0,1.2222222222222223,0.16,0.88,0.4,-0.4,-0.75,0.4,0.29411764705882354,0.37037037037037035
1.6666666666666667,-0.45454545454545453,-1.0,-0.5555555555555556,0.68,-0.16,0.16,0.0,-0.25,-0.3333333333333333,0.45454545454545453,0.3333333333333333,0.5555555555555556,0.4,-0.16,-0.8,-0.16,0.25,0.2857142857142857,0.30303030303030304,0.47619047619047616
-0.3333333333333333,-0.09090909090909091,-0.3333333333333333,-1.0,-0.8,-0.48,-0.72,-0.24,0.75,-1.0,2.272727272727273,-1.6666666666666667,-1.4444444444444444,-1.28,-1.28,0.68,1.28,2.25,0.16666666666666666,0.23809523809523808,0.6451612903225806
0.3333333333333333,-0.8181818181818182,1.0,1.2222222222222223,-1.16,-0.24,-0.84,-1.04,-0.75,0.3333333333333333,-1.1818181818181819,1.0,0.7777777777777778,1.08,0.8,-0.6,-0.48,-0.75,0.45454545454545453,0.2777777777777778,0.3225806451612903
1.6666666666666667,0.2727272727272727,-2.3333333333333335,-1.0,0.16,1.04,0.16,2.56,0.75,0.3333333333333333,-1.1818181818181819,0.3333333333333333,-0.3333333333333333,-0.24,2.16,-1.2,-0.24,-0.25,0.2631578947368421,0.3125,0.47619047619047616
-1.6666666666666667,-0.09090909090909091,1.6666666666666667,1.2222222222222223,-0.72,0.24,0.4,0.16,0.25,-1.0,-0.45454545454545453,1.6666666666666667,0.7777777777777778,0.76,0.8,-0.92,-0.88,-0.25,0.3333333333333333,0.30303030303030304,0.4166666666666667
-1.0,-0.8181818181818182,1.6666666666666667,-0.1111111111111111,1.72,-0.24,-1.08,-1.44,-0.25,-1.6666666666666667,0.09090909090909091,0.3333333333333333,-0.7777777777777778,-0.4,-0.24,0.24,-0.32,1.25,0.1111111111111111,0.18181818181818182,0.7692307692307692
0.3333333333333333,0.6363636363636364,0.3333333333333333,1.4444444444444444,-0.76,0.64,-0.12,0.16,-0.25,-1.0,3.0,-1.0,-1.0,-1.68,-1.2,0.92,1.6,1.75,0.058823529411764705,0.13333333333333333,0.8547008547008548
-1.0,0.09090909090909091,0.3333333333333333,0.1111111111111111,-0.76,0.32,-1.32,-0.24,0.75,-1.6666666666666667,2.090909090909091,-2.3333333333333335,-2.7777777777777777,-2.24,-1.52,1.28,2.16,3.25,0.07692307692307693,0.13333333333333333,0.8547008547008548
1.6666666666666667,-0.2727272727272727,-1.0,0.3333333333333333,0.76,0.48,-0.52,-0.72,-0.25,-0.3333333333333333,1.1818181818181819,0.3333333333333333,0.7777777777777778,-1.0,0.24,0.8,0.88,0.25,0.1111111111111111,0.2,0.7518796992481203
0.3333333333333333,0.09090909090909091,1.0,-0.1111111111111111,-0.08,2.0,-0.04,2.08,-0.75,-1.0,-0.8181818181818182,3.0,1.8888888888888888,1.08,4.08,0.0,2.0,-1.25,0.3333333333333333,0.30303030303030304,0.4166666666666667
-0.3333333333333333,0.8181818181818182,0.3333333333333333,2.111111111111111,1.08,1.2,-0.76,-0.08,0.25,-0.3333333333333333,-0.45454545454545453,1.6666666666666667,1.2222222222222223,0.4,0.48,-0.92,-0.16,-0.75,0.2857142857142857,0.29411764705882354,0.47619047619047616
0.3333333333333333,-0.2727272727272727,-0.3333333333333333,0.5555555555555556,-0.2,-0.56,-0.08,-0.32,0.25,1.6666666666666667,-0.09090909090909091,-0.3333333333333333,0.1111111111111111,-0.72,-0.08,-0.16,-0.56,-0.75,0.4347826086956522,0.30303030303030304,0.3125
-0.3333333333333333,-0.45454545454545453,1.0,0.3333333333333333,0.48,-0.08,-0.68,-0.16,-0.25,1.0,-0.8181818181818182,1.6666666666666667,1.8888888888888888,-0.6,0.96,0.08,0.08,-1.75,0.3125,0.2777777777777778,0.47619047619047616
