,round_epochs,val_loss,val_acc,loss,acc,first_neuron,normalize,nr_hidden_layers,hidden_layers,optimizer,batch_size,epochs
27,200,1.0188609234066712,0.5273132664437012,0.9936167298750734,0.5542283808848987,10,True,0,20,sgd,64,200
28,50,1.140687820106047,0.516165004858338,1.1174635987388877,0.5327281414380326,15,True,1,20,sgd,512,50
29,100,1.0469013356843522,0.5217391296373961,1.0284847885697752,0.5308170097043966,10,False,0,20,sgd,256,100
30,50,1.091341364875419,0.5150501680546913,1.067154139807164,0.5360726235987066,10,False,1,20,adam,256,50
31,200,1.0993536805096544,0.5195094760312151,1.0732268341351967,0.5451505022702807,20,False,1,15,sgd,64,200
32,200,1.1068128538769624,0.5161649936284775,1.0755809259027371,0.5499283325512673,15,True,1,15,sgd,256,200
33,200,1.063381999365595,0.5228539700625068,1.0307815593221914,0.5532728147404192,15,True,1,10,adam,512,200
34,50,1.099562579971492,0.5128205118237796,1.0854133843122575,0.5179168662840364,10,False,1,15,sgd,512,50
35,100,1.143754405188587,0.5105908546958081,1.1250094231155803,0.5274725280990454,15,False,1,20,sgd,512,100
36,200,1.0457263435408424,0.5250836117743383,1.0172029632845394,0.5527950314261159,10,True,1,20,rmsprop,256,200
37,50,1.1535294571582024,0.5228539589987684,1.1274060332712463,0.538461538917188,15,False,2,20,rmsprop,256,50
38,200,1.0688716537311855,0.5217391428607231,1.0391009427461109,0.5513616823945043,10,True,2,10,rmsprop,512,200
39,100,1.104136410498433,0.5217391317969846,1.078939614999938,0.540850454463494,10,False,2,15,adam,256,100
40,100,1.0364662831443607,0.5195094760312151,1.0073345019608893,0.5461060678594373,10,False,1,15,adam,64,100
41,50,1.1601396811048323,0.5239687811172128,1.1329826376282082,0.5422838036090178,10,True,2,20,rmsprop,512,50
42,100,1.0126754340519475,0.5183946488294314,0.9832118034818442,0.5504061161361126,10,True,0,20,rmsprop,64,100
43,50,1.184575724229632,0.5105908584169454,1.1621003796253486,0.5365504067421415,20,True,2,15,sgd,64,50
44,200,1.0749150701988501,0.5206243040636098,1.049666875865661,0.5470616346446737,20,True,0,15,sgd,256,200
45,200,1.067942938411249,0.5150501653635117,1.037820099929959,0.5394171052325358,15,False,0,10,sgd,256,200
46,100,1.0578023795964593,0.5016722458860149,1.0343966963640878,0.5432393698958877,10,False,0,20,sgd,512,100
47,100,1.0747528764582266,0.5005574138999118,1.050098267002534,0.5351170574257491,15,True,0,10,sgd,256,100
48,50,1.098556929740353,0.51727981318864,1.0751120603887647,0.5418060201096068,10,True,1,20,rmsprop,512,50
49,100,1.075735954536642,0.5261984392419174,1.0508778902884026,0.549928333078112,10,True,2,20,rmsprop,64,100
50,50,1.0372197883184937,0.5183946507232245,1.0184155447142464,0.5360726235987066,10,False,0,20,rmsprop,256,50
51,200,1.0316832840376209,0.5206243051267919,1.001041068224262,0.5556617301158567,20,True,0,10,adam,256,200
52,50,1.116894396119559,0.5050167234047599,1.094113231559604,0.5203057812465416,10,True,1,15,sgd,512,50
53,200,1.0700129819421331,0.5250836112427473,1.0400925102953813,0.5527950310701397,15,True,2,10,adam,256,200
54,200,1.0358349603155386,0.5206243051267919,1.0065901927041256,0.5461060678594373,10,False,1,15,adam,256,200
55,200,1.081518020916942,0.5105908603107384,1.0533059806386307,0.5422838036090178,20,True,0,20,sgd,256,200
56,200,1.0136320838162731,0.5239687848383501,0.9889725212041579,0.5547061635014889,20,True,1,10,rmsprop,64,200
57,50,1.1235402915522938,0.5039018965684451,1.1028333586252197,0.5360726236271847,15,False,1,15,sgd,256,50
58,50,1.0819731384615436,0.5117056799041255,1.0585664179241947,0.5365504066567073,10,True,1,15,rmsprop,512,50
59,100,1.150181490442027,0.5239687945398864,1.1138702616188096,0.5432393698958877,10,True,2,20,adam,512,100
60,100,1.0542021407730204,0.5128205232529869,1.0274250812639873,0.5384615385042556,10,False,0,15,adam,512,100
61,50,1.098583366161206,0.5150501691178734,1.0811921699276053,0.5255613956676962,10,True,1,15,sgd,256,50
62,200,1.0092750071416066,0.5206243032329989,0.9807973656139474,0.5508838990517227,15,False,1,20,rmsprop,64,200
63,200,1.0097596077881794,0.5273132664437012,0.9860675933539896,0.5542283809418549,15,True,2,20,adam,64,200
64,200,1.0092827712944652,0.5228539576365663,0.9804055708421797,0.5537505976845075,15,True,0,20,rmsprop,64,200
65,200,1.024831930929203,0.5172798235214408,0.9948366869595195,0.5489727668481983,10,False,0,20,adam,256,200
66,100,1.030888162594841,0.5228539576365663,1.0054056765756365,0.5508838992795475,10,True,1,10,rmsprop,64,100
67,100,1.0610571936221427,0.5183946501916334,1.043003280767686,0.5212613478609095,10,True,0,15,sgd,256,100
68,100,1.1114613046348427,0.5206242947939912,1.0830985566844111,0.5470616345307614,20,True,1,15,adam,512,100
69,50,1.0974924687956489,0.5161649944258639,1.0754807739239587,0.5360726231288181,15,False,1,10,sgd,64,50
70,200,1.0899347389820826,0.5239687848383501,1.065216476246323,0.554228380358054,20,True,1,15,sgd,64,200
71,200,1.0745621023901064,0.5273132667094967,1.0435843683576334,0.553272814654985,20,True,1,20,rmsprop,256,200
72,100,1.1810479538895216,0.5083612040133779,1.1575076418861612,0.5317725752935533,15,False,2,20,sgd,64,100
73,50,1.21944282299433,0.5206243032329989,1.2004854385213766,0.5375059728296647,20,True,2,20,sgd,64,50
74,50,1.040170957678005,0.5217391304347826,1.013345929890572,0.5504061161645907,15,True,0,15,rmsprop,64,50
75,200,1.0469676407683255,0.5183946451082942,1.0270357340417635,0.5351170574542272,10,False,0,15,sgd,512,200
76,50,1.023960877155912,0.5250836120401338,0.9975842511431771,0.55375059779842,10,True,0,20,rmsprop,64,50
77,100,1.1415417691404073,0.5128205120231263,1.117077568416896,0.5403726714339714,20,True,2,10,sgd,256,100
78,200,1.1249522369442178,0.5161649930968863,1.0951102729966864,0.5432393693690429,15,True,2,10,sgd,256,200
79,50,1.1410177243061554,0.5273132788696416,1.11285042215977,0.5432393699243657,10,True,2,15,adam,512,50
80,100,1.0409791437678513,0.5228539576365663,1.0141256923488722,0.5499283329072434,15,False,1,15,adam,64,100
81,50,1.0757672928913249,0.510590864131549,1.0587438335842456,0.5212613479748218,15,True,0,10,sgd,512,50
82,100,1.037462935266952,0.5183946488294314,1.012723423451598,0.5437171529254102,10,False,0,10,sgd,64,100
83,50,1.0451361867230606,0.5206243032329989,1.020330717332387,0.5499283331065901,20,True,0,15,adam,64,50
84,50,1.2052645535772062,0.4916388017012257,1.1736682257012094,0.5183946494274714,15,False,2,15,sgd,512,50
85,200,1.081533536597372,0.5150501685862823,1.0583013972197204,0.5413282376069289,20,True,0,10,sgd,256,200
86,50,1.0667674544131345,0.5027870688350703,1.0382886640318147,0.5284280942435249,10,True,0,10,sgd,256,50
87,50,1.0675214695159674,0.5217391323285757,1.0391350818261311,0.5432393698958877,15,True,0,15,adam,256,50
88,200,1.0233754689079464,0.5183946496600425,0.9893564820517436,0.5547061640283336,10,True,0,10,adam,256,200
89,200,1.004182464635226,0.5239687848383501,0.976726917262517,0.5532728146834631,20,True,2,10,adam,64,200
90,200,1.0264478749123171,0.5250836197482038,1.000705920903807,0.5437171524555218,10,False,0,10,rmsprop,512,200
91,200,1.0924424465949187,0.527313262722564,1.0666661416293899,0.5441949361258013,15,False,1,20,adam,512,200
92,200,1.0083771017748642,0.5195094760312151,0.978970099395391,0.5484949833203091,10,False,1,15,adam,64,200
93,200,1.0064174504317303,0.5195094760312151,0.9761981241906936,0.5537505972430972,10,True,0,20,adam,64,200
94,50,1.0593630980488449,0.5261984392419174,1.0324470958696048,0.5418060206364514,10,False,1,20,adam,64,50
95,100,1.1416217840900655,0.526198438444531,1.1155472394102108,0.5532728145695507,15,True,2,20,rmsprop,256,100
96,50,1.2464281279373595,0.5161649930968863,1.2240545262119387,0.5327281420218335,20,True,2,20,sgd,256,50
97,50,1.1014929173915016,0.4827201720264843,1.067471096917766,0.5131390355046833,10,False,0,10,sgd,512,50
98,50,1.0540680323157423,0.5039018971000361,1.036514847288847,0.5317725754074656,10,False,0,10,sgd,256,50
99,200,1.0870912910969628,0.5250836103124629,1.0561737638025608,0.5518394649541384,15,True,1,20,adam,512,200
100,50,1.071754666608047,0.5128205128205128,1.0490905094875769,0.5360726230718619,15,True,0,20,sgd,64,50
101,50,1.1200527393964088,0.5195094779250082,1.0972891847197654,0.5375059729150989,20,False,1,15,adam,256,50
102,100,1.0401486001551616,0.5128205128205128,1.0152961105692062,0.5355948405407059,10,False,0,20,sgd,64,100
103,200,1.072781755506926,0.5083612077345152,1.0501378731356246,0.5398948883474927,15,True,0,20,sgd,512,200
104,100,1.096878035544286,0.5206243013724302,1.0669325012028417,0.5446727191553239,20,False,1,15,adam,256,100
105,200,1.0094328980514968,0.5217391304347826,0.9805896765754033,0.5494505500485893,15,False,0,20,rmsprop,64,200
106,50,1.105546899065126,0.5083611996609764,1.08276502845735,0.5394171047056912,10,False,1,20,adam,512,50
107,50,1.0280193518369625,0.5195094760312151,1.002606049372258,0.5494505494647886,10,True,0,15,adam,64,50
108,200,1.0646368958878278,0.5217391301689871,1.037022153555464,0.5532728146834631,10,True,2,15,adam,256,200
109,50,1.1178905323330508,0.5172798273422513,1.09491850298327,0.5370281898286202,15,True,2,10,rmsprop,512,50
110,200,1.021110504765973,0.5239687848383501,0.992128901543141,0.5494505494932665,20,False,1,15,adam,64,200
111,50,1.2020043848350295,0.507246378539265,1.1771024151732348,0.5351170574827053,20,True,2,15,sgd,512,50
112,50,1.1022222310537213,0.5083612040133779,1.0756394544174042,0.5408504544350159,10,True,1,20,sgd,64,50
113,50,1.058475583957855,0.5039018971000361,1.0370026524990754,0.5217391308904321,10,False,0,15,sgd,256,50
114,200,1.0786789905533212,0.5284280933796894,1.0462933308304752,0.5532728147688973,20,True,2,15,adam,256,200
115,100,1.0367922447995597,0.5261984392419174,1.0061421015589531,0.548494983291831,20,False,1,20,adam,64,100
116,200,1.1733406893784386,0.5117056864493401,1.1516701831694602,0.5422838037229302,10,True,2,20,sgd,256,200
117,100,1.123415038870064,0.5195094741706465,1.0987637768051468,0.5269947448132201,15,False,1,15,sgd,256,100
118,50,1.0893111833627673,0.5061315533309477,1.055349421512551,0.5355948404552717,20,False,0,20,adam,512,50
119,200,1.130936394035484,0.5261984392419174,1.103568136663569,0.5551839470008999,15,True,2,20,sgd,64,200
120,50,1.1519366496116954,0.516164994724884,1.141268082400913,0.5298614434460049,20,False,2,10,sgd,256,50
121,50,1.0502708889834724,0.5228539576365663,1.0248961539229764,0.5489727668766764,10,True,1,15,rmsprop,64,50
122,50,1.071883963236176,0.5239687763993424,1.0635114040775728,0.5136168180073611,10,True,0,10,sgd,512,50
123,50,1.1227405362304637,0.5172798320601217,1.0981168967938228,0.5413282375784508,15,False,2,10,rmsprop,512,50
124,100,1.0241126866643644,0.5183946488294314,0.9979730782700222,0.5499283329072434,20,False,0,20,rmsprop,64,100
125,200,1.0079636103333438,0.5273132664437012,0.9834657534992529,0.5542283808564206,15,True,2,15,rmsprop,64,200
126,100,1.041377007496131,0.5261984392419174,1.0161455752629729,0.5518394648971822,15,True,1,15,adam,64,100
127,50,1.095773430970999,0.5117056893398664,1.070147481308676,0.5394171047341693,15,False,1,10,adam,512,50
128,200,1.0965642320405413,0.5206243062231984,1.0637165739156957,0.5504061161930688,10,True,2,15,adam,512,200
129,200,1.0053953914472225,0.5217391304347826,0.97647247414696,0.5489727669336325,10,False,1,20,rmsprop,64,200
130,200,1.0459665485316163,0.5150501685862823,1.0251073251201157,0.5360726230433838,10,False,0,10,sgd,256,200
131,50,1.122212395487289,0.5273132683374943,1.090943364167521,0.5480172007891532,20,True,2,10,adam,256,50
132,200,1.0712529532486779,0.5161649957880661,1.0421767486548572,0.5465838515012389,10,False,2,20,adam,256,200
133,200,1.0080327598280465,0.5261984392419174,0.9804493804554363,0.5537505978553761,20,True,0,15,adam,64,200
134,100,1.017712544703829,0.5228539576365663,0.9926552896116888,0.5461060684147601,15,False,0,15,rmsprop,64,100
135,50,1.0486994419608229,0.5206243032329989,1.02430360407221,0.5499283325797453,20,True,0,20,rmsprop,64,50
136,200,1.0647671477850464,0.5239687851041456,1.0345166776946897,0.55136168230907,20,True,2,10,adam,256,200
137,200,1.053220153652306,0.5228539595303594,1.0225654495314895,0.5480172007891532,15,False,2,10,adam,256,200
138,50,1.10393162701308,0.4938684466690523,1.082897991753627,0.5102723369573328,15,False,0,20,sgd,512,50
139,50,1.0729649890891153,0.5183946488294314,1.0456765294929355,0.542761586837887,15,False,1,15,adam,64,50
140,200,1.138699403707532,0.5183946612553719,1.1193638707938742,0.5389393216192124,10,False,2,15,sgd,512,200
141,50,1.137200866787463,0.5195094779250082,1.1119574144931144,0.545150501743436,15,False,2,15,rmsprop,256,50
142,200,1.0396654640418896,0.5206243019040213,1.0101089373309249,0.5465838510028722,15,False,0,15,adam,256,200
143,200,1.055504309426715,0.5117056856187291,1.0283286417436213,0.5437171530108446,20,False,0,15,sgd,64,200
144,200,1.0892713709153992,0.5261984373813489,1.063233090483624,0.5566172963172924,10,True,2,20,rmsprop,256,200
145,200,1.0400561268380122,0.5239687905529536,1.0136142604042342,0.5437171530108446,15,False,0,20,adam,512,200
146,100,1.0672615139247847,0.5284280936454849,1.0459386538616278,0.5542283809418549,15,True,2,20,rmsprop,64,100
147,100,1.0135780992848153,0.5183946488294314,0.9866057744848631,0.5461060678594373,10,False,0,20,rmsprop,64,100
148,200,1.0676528768263,0.5217391304347826,1.0408472097837007,0.5461060684717163,10,False,2,10,sgd,64,200
149,50,1.085953244796166,0.5172798159130441,1.0561618882107269,0.5398948879060823,10,True,1,10,rmsprop,512,50
150,100,1.1279971087922487,0.5217391317969846,1.09810777150212,0.5432393693405649,10,False,2,20,adam,256,100
151,50,1.0651198148461622,0.5172798216276477,1.0395575256593708,0.5480172005613284,15,True,1,15,adam,64,50
152,50,1.204171525328986,0.5139353413844986,1.1811575478363767,0.5427615867239747,15,True,2,20,sgd,256,50
153,50,1.1039331831129366,0.5172798340535881,1.0781454743805878,0.5351170573118368,10,True,1,20,adam,512,50
154,50,1.0702948018725766,0.5228539576365663,1.0469166429431258,0.5413282376069289,15,False,2,10,rmsprop,64,50
155,50,1.060461573244603,0.5150501672240803,1.0406169686315165,0.5365504062152968,15,False,0,20,sgd,64,50
156,200,1.0350435877856337,0.5195094779250082,1.0019721451183854,0.5504061157231802,20,True,0,15,adam,256,200
157,100,1.0297967812156466,0.5228539576365663,1.0003743865987758,0.5489727668481983,10,False,1,10,adam,64,100
158,100,1.1130671669939822,0.5217391361493863,1.0872143905127498,0.5432393695114335,20,False,1,15,adam,512,100
159,100,1.0740800345090187,0.5039018989273802,1.0384700566003382,0.5255613957531305,10,False,0,15,sgd,512,100
160,200,1.0065250404702382,0.5217391304347826,0.981561155992436,0.552795031483072,15,True,0,15,rmsprop,64,200
161,50,1.047163632934043,0.5072463768115942,1.0226245882177376,0.5336837076679463,10,False,0,15,sgd,64,50
162,50,1.1466732196584593,0.5061315432639425,1.1322551592650507,0.5317725757634417,15,True,2,10,sgd,512,50
163,100,1.0961509887191365,0.5206243032329989,1.0748608419329029,0.5355948404837497,10,False,2,10,sgd,64,100
164,100,1.062074617664418,0.5150501672240803,1.0366482927761633,0.5379837560015778,15,False,0,10,sgd,64,100
165,100,1.1965085777019047,0.5172798226243809,1.177576746031592,0.5351170574542272,20,False,2,15,sgd,512,100
166,200,1.0574683051975808,0.5183946480320449,1.0281014047737504,0.548017200732197,10,False,2,10,adam,256,200
167,100,1.05526394735079,0.5250836083189966,1.0220613824768723,0.5432393699528438,15,True,0,20,rmsprop,512,100
168,100,1.0305913479431816,0.5273132664437012,1.0020754660821907,0.5475394177311526,20,False,0,10,rmsprop,64,100
169,100,1.0622196594874065,0.5195094770279484,1.0384024659014182,0.5394171052040577,20,False,0,15,rmsprop,512,100
170,50,1.0732477603017154,0.5117056875125222,1.044129854859317,0.5384615390595784,20,False,0,15,adam,256,50
171,100,1.07300909825392,0.5228539584671773,1.0541988336692514,0.5308170096759186,15,True,0,15,sgd,256,100
172,100,1.1016764452093288,0.5273132661779057,1.0721720546498232,0.5461060684147601,10,False,2,20,rmsprop,256,100
173,100,1.1435877377107124,0.5150501672240803,1.1218771576824453,0.5398948881196679,15,False,2,15,sgd,64,100
174,100,1.093424208055239,0.521739129105805,1.0672269512236658,0.5470616344738052,20,False,1,20,adam,256,100
175,100,1.0852264822393223,0.5161649925652954,1.0599865486219746,0.5432393698958877,10,False,2,10,rmsprop,256,100
176,200,1.002798717157498,0.5206243032329989,0.9748788797507945,0.5527950314545939,10,True,1,10,adam,64,200
177,50,1.1934838861127361,0.5195094760312151,1.1734019831727125,0.5389393220321448,15,True,2,20,sgd,64,50
178,200,1.0509706689096747,0.5217391304347826,1.0223133518999978,0.551839465452505,20,True,0,20,sgd,64,200
179,50,1.0565380915883127,0.5183946488294314,1.0308934806695238,0.542761586837887,10,False,1,15,adam,64,50
180,100,1.1007737237607091,0.5105908554267458,1.068955677636662,0.5260391788111312,20,False,0,10,sgd,512,100
181,200,1.0161087287043782,0.5239687848383501,0.988501510093842,0.5527950315685063,20,False,2,15,adam,64,200
182,100,1.0985346873069686,0.5239687858350832,1.0730337189876231,0.5461060684432382,20,False,1,10,rmsprop,512,100
183,50,1.1481688463834083,0.5228539606267659,1.1241923043218687,0.541328237023128,20,True,1,20,adam,512,50
184,100,1.086558540529232,0.5306577467200748,1.0601605079530587,0.5508838992795475,15,True,1,20,rmsprop,256,100
185,50,1.1534678954610325,0.527313262722564,1.129955213945902,0.5441949361258013,15,True,2,15,rmsprop,512,50
186,200,1.0365242794604606,0.5206243109410689,1.005039898134907,0.5508838987811809,15,True,0,10,rmsprop,512,200
187,100,1.0691538110890384,0.5228539557759977,1.0440168402950216,0.5403726708501706,15,False,1,10,rmsprop,256,100
188,100,1.0394444578600301,0.5217391304347826,1.010919816916603,0.5527950311555739,10,True,2,10,adam,64,100
189,50,1.13015783032446,0.5128205131859817,1.1083408590144537,0.5403726708501706,10,True,2,15,rmsprop,512,50
190,50,1.0645429524556715,0.5139353400222966,1.0419467123171045,0.5403726713200591,15,False,0,10,sgd,64,50
191,50,1.1268535752758932,0.5206243089476025,1.1082531603340664,0.5370281897716641,10,False,2,15,rmsprop,512,50
192,100,1.0345087321174051,0.5150501691178734,1.0049828042610376,0.5451505022418026,10,False,0,10,adam,256,100
193,200,1.0544663299552042,0.5273132656463146,1.030430479734296,0.5499283331635462,15,False,2,20,rmsprop,256,200
194,200,1.0512630700267678,0.5295429227410617,1.018823652818792,0.5532728147119412,10,True,2,10,adam,256,200
195,100,1.0424158897421165,0.5161649936284775,1.0088473417744133,0.5537505977699418,15,True,0,10,adam,256,100
196,200,1.0687665296105902,0.5250836177547374,1.0438386934884587,0.5446727192122801,10,False,1,15,adam,512,200
197,100,1.0902711032093435,0.5228539595303594,1.0627494583959165,0.5441949361258013,15,False,2,10,adam,256,100
198,200,1.1363100270629594,0.5195094723100779,1.1112169469878028,0.5441949355704786,20,False,1,15,sgd,512,200
199,100,1.0403987861663069,0.5239687848383501,1.0154711313357037,0.5484949837901976,15,False,1,10,rmsprop,64,100
200,200,1.0183267944233871,0.5239687840409635,0.9868106746354629,0.5513616818676597,10,True,0,20,adam,256,200
201,100,1.0642080135568728,0.5117056913333328,1.0305195134391183,0.5494505499916332,15,True,0,15,adam,512,100
202,50,1.029902679066993,0.5172798216276477,1.0051436523359127,0.5437171524270437,10,False,0,10,rmsprop,64,50
203,100,1.090477187365061,0.5172798226243809,1.0612468531242238,0.5398948877921699,15,False,1,10,adam,512,100
204,100,1.0957421704944028,0.5206243032329989,1.07271712844701,0.5551839465025333,15,True,2,10,sgd,64,100
205,200,1.0582957091007212,0.5161649944258639,1.0335741495038127,0.545628285214369,10,False,1,15,sgd,64,200
206,50,1.072616139649016,0.5239687840409635,1.0495986314806367,0.5422838036090178,10,False,1,20,rmsprop,256,50
207,50,1.0935377601529974,0.5105908584169454,1.0714239640151606,0.5355948405122278,10,True,1,15,sgd,64,50
208,50,1.1417833545402007,0.5195094783901504,1.11526272522452,0.5327281420503116,20,False,1,15,adam,512,50
209,200,1.1280371492921708,0.5139353419160896,1.1050714818245477,0.5346392742253581,15,False,2,10,sgd,256,200
210,200,1.0797047698776858,0.525083603601126,1.059525996261502,0.5418060206934077,20,True,0,20,sgd,512,200
211,200,1.077231129807905,0.521739128574214,1.0557162873891912,0.5365504062152968,20,False,0,20,sgd,256,200
212,200,1.06909811058172,0.5239687972642905,1.0374225123442364,0.5499283331635462,10,True,1,20,adam,512,200
213,200,1.0594199966294577,0.5228539573707708,1.0292575331435954,0.5547061635869232,15,True,1,20,adam,256,200
214,100,1.1496815798407547,0.5195094779250082,1.126170942160255,0.5327281420218335,20,False,2,10,sgd,256,100
215,100,1.0955390013181245,0.5228539557759977,1.0649038008736813,0.5537505976845075,20,True,1,15,adam,256,100
216,50,1.0903106776368259,0.5239687835093725,1.066975206606592,0.5422838032530417,20,False,1,10,rmsprop,256,50
217,50,1.144577718897408,0.4983277548449228,1.1202424867723868,0.5274725280990454,20,True,1,10,sgd,512,50
218,200,1.028305772156221,0.5150501776565544,0.9963783884356026,0.5470616345592395,10,True,0,20,rmsprop,512,200
219,50,1.0844681134059144,0.5195094779250082,1.0558287211143396,0.5437171530393226,10,True,1,20,rmsprop,256,50
220,50,1.051567228475675,0.5183946475004538,1.02645259936119,0.5418060206079733,15,True,0,15,rmsprop,256,50
221,100,1.0575592240096467,0.5228539700625068,1.030028539870381,0.5446727186284792,15,True,0,20,adam,512,100
222,50,1.0678829608553628,0.5217391304347826,1.0412243048767695,0.5422838037514083,10,False,2,20,rmsprop,64,50
223,100,1.0822885576033405,0.5228539491975587,1.0554138733562646,0.5336837081947909,10,False,1,15,adam,512,100
224,100,1.1666991880771973,0.5150501672240803,1.144518164089292,0.5398948882905364,20,True,2,15,sgd,64,100
225,200,1.0158157601138553,0.5228539576365663,0.9888022868928303,0.5523172485674618,15,False,2,20,rmsprop,64,200
226,100,1.0654050673928148,0.52396879254642,1.0368461377075058,0.5451505021278903,20,True,0,10,adam,512,100
227,200,1.0974162583101288,0.5105908565563767,1.0768213073887212,0.5413282375784508,10,True,2,10,sgd,256,200
228,200,1.1259908551223567,0.5183946507232245,1.1055768788060216,0.5308170096759186,10,False,2,15,sgd,256,200
229,200,1.0813049350428077,0.5239687972642905,1.0535330717721967,0.5527950315400282,15,True,2,10,adam,512,200
230,50,1.0713859586545589,0.5295429222094707,1.0404568386032316,0.5432393696965411,20,True,0,10,adam,256,50
231,200,1.0177364923483552,0.5295429208472687,0.992041942495737,0.5523172485959399,15,True,2,10,rmsprop,64,200
232,200,1.0140100919549149,0.5172798216276477,0.9849054100293607,0.548494983291831,15,False,0,10,adam,64,200
233,50,1.0597447473202795,0.5217391317969846,1.037538620654442,0.5355948403698374,10,False,1,10,rmsprop,256,50
234,100,1.055248523104018,0.5228539606267659,1.0334814644235775,0.5446727187139134,15,False,0,10,adam,512,100
235,50,1.0519886136453687,0.5195094760312151,1.025415849013586,0.5437171529538883,15,False,0,10,adam,64,50
236,100,1.0413243620424897,0.5150501615094767,1.0139914083811181,0.5389393215907343,10,True,0,20,rmsprop,512,100
237,100,1.0422070180559104,0.5217391304347826,1.0128044242558158,0.5465838515012389,10,False,1,20,adam,64,100
238,200,1.0527748581823564,0.5005574173220291,1.031334523316268,0.5427615863110423,10,True,0,15,sgd,512,200
239,100,1.1564882925920263,0.5250836244660743,1.135748523077894,0.5298614434744829,20,False,2,10,sgd,512,100
240,200,1.0146267598820902,0.5206243029672034,0.9866715704944791,0.5518394653385926,15,True,0,20,adam,256,200
241,50,1.0412334020321186,0.5217391304347826,1.0167513865349227,0.5432393698104534,15,False,0,20,rmsprop,64,50
242,200,1.0039413875029106,0.5239687848383501,0.9758313282847234,0.5551839469724219,20,True,1,10,adam,64,200
243,200,1.028529680426437,0.5228539599955015,1.0035815838131674,0.5432393697819753,10,False,0,20,rmsprop,512,200
244,50,1.0683092530090008,0.5195094790214148,1.0408990740833017,0.5470616345592395,15,True,0,10,rmsprop,512,50
245,200,1.0399975210527912,0.534002242080344,1.011961180373236,0.5504061161361126,10,True,1,10,rmsprop,512,200
246,200,1.1448995057024154,0.52619843791294,1.1227239434136993,0.5403726708501706,20,True,2,10,sgd,256,200
247,50,1.0560100458670354,0.5072463704657262,1.0387299096134366,0.534161490725947,10,False,0,20,rmsprop,512,50
248,50,1.0831297965618547,0.5217391304347826,1.059246461925698,0.5499283326082234,15,True,1,20,adam,64,50
