1.0,-1.1818181818181819,0.3333333333333333,-0.3333333333333333,-0.64,-0.8,-0.16,-0.88,-0.75,-1.0,-1.0,2.3333333333333335,0.5555555555555556,0.08,-0.48,-0.56,-1.12,-0.75,0.3076923076923077,0.30303030303030304,0.4166666666666667
-0.3333333333333333,-1.5454545454545454,2.3333333333333335,-0.5555555555555556,0.16,0.64,-1.52,-2.24,-1.25,-0.3333333333333333,-0.2727272727272727,1.6666666666666667,2.5555555555555554,0.16,-0.16,-0.72,-0.88,-0.75,0.2222222222222222,0.2949852507374631,0.5128205128205129
0.3333333333333333,0.6363636363636364,-0.3333333333333333,-1.0,-0.96,1.76,1.48,3.84,0.25,1.6666666666666667,-0.2727272727272727,-1.6666666666666667,-0.7777777777777778,-0.16,2.72,-1.76,0.0,0.25,0.5128205128205129,0.2857142857142857,0.23094688221709006
-1.0,0.09090909090909091,0.3333333333333333,-0.5555555555555556,-0.56,-0.64,0.88,0.16,0.75,-0.3333333333333333,-0.2727272727272727,1.6666666666666667,1.2222222222222223,3.48,1.92,-0.44,-0.72,-0.75,0.4,0.29411764705882354,0.3333333333333333
-1.6666666666666667,1.3636363636363635,0.3333333333333333,-0.5555555555555556,-1.08,-0.72,2.72,1.2,1.25,-1.0,0.09090909090909091,-0.3333333333333333,-0.7777777777777778,0.8,0.56,-0.92,-0.24,1.25,0.5714285714285714,0.23809523809523808,0.21052631578947367
-1.0,-0.6363636363636364,1.0,-0.3333333333333333,0.24,2.64,-0.92,0.56,0.25,-0.3333333333333333,-0.8181818181818182,1.6666666666666667,3.6666666666666665,-1.12,1.6,0.24,2.64,-0.75,0.3472222222222222,0.3076923076923077,0.4
-0.3333333333333333,1.1818181818181819,-0.3333333333333333,0.3333333333333333,-1.56,0.0,1.04,1.2,0.75,-0.3333333333333333,1.9090909090909092,-1.6666666666666667,-1.2222222222222223,-0.8,-0.88,0.88,0.72,1.75,0.3333333333333333,0.2857142857142857,0.4081632653061224
0.3333333333333333,0.6363636363636364,-1.0,-1.2222222222222223,-1.28,-1.44,1.64,1.6,0.75,-0.3333333333333333,-0.2727272727272727,1.0,1.2222222222222223,0.0,0.48,-1.84,-1.44,-0.25,0.5405405405405405,0.26666666666666666,0.2222222222222222
-1.0,-0.6363636363636364,1.6666666666666667,1.6666666666666667,0.44,0.4,-0.56,-0.8,-0.25,0.3333333333333333,-0.09090909090909091,0.3333333333333333,0.5555555555555556,0.8,0.16,-0.56,-0.56,-0.25,0.2222222222222222,0.2857142857142857,0.5555555555555556
0.3333333333333333,0.45454545454545453,-0.3333333333333333,-0.7777777777777778,-0.44,-0.72,-0.96,0.32,0.25,-0.3333333333333333,-0.6363636363636364,-0.3333333333333333,-1.2222222222222223,0.96,0.08,-1.8,-1.36,0.75,0.30303030303030304,0.3076923076923077,0.4166666666666667
